Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
2/3/18-0:0:55,137,65,153,59,55,2,35.00,20.00,23,35,43
2/3/18-0:1:56,138,62,170,69,64,2,35.00,20.00,24,36,44
2/3/18-0:2:57,139,65,160,54,60,4,36.00,20.00,24,37,46
2/3/18-0:3:58,140,67,166,73,68,2,35.00,20.00,24,37,46
2/3/18-0:4:59,138,67,167,76,71,3,35.00,20.00,24,38,45
2/3/18-0:6:0,137,65,158,60,60,3,35.00,20.00,24,38,45
2/3/18-0:7:1,138,69,167,70,68,1,35.00,20.00,23,33,41
2/3/18-0:8:2,137,67,169,70,68,1,35.00,20.00,23,33,41
2/3/18-0:9:3,139,67,168,68,67,1,35.00,20.00,23,32,36
2/3/18-0:10:4,137,65,155,60,59,3,35.00,20.00,23,33,38
2/3/18-0:11:5,138,69,164,68,67,3,34.00,20.00,24,36,41
2/3/18-0:12:6,139,65,169,69,68,3,36.00,20.00,24,36,41
2/3/18-0:13:7,137,65,150,58,61,3,35.00,20.00,24,37,45
2/3/18-0:14:8,138,64,153,54,61,5,34.00,20.00,24,37,45
2/3/18-0:15:9,140,68,165,74,69,3,35.00,20.00,24,36,42
2/3/18-0:16:10,138,65,160,69,63,3,35.00,20.00,24,36,43
2/3/18-0:17:11,138,65,156,62,64,4,35.00,20.00,23,36,45
2/3/18-0:18:12,137,68,170,76,69,1,35.00,20.00,23,38,45
2/3/18-0:19:13,139,67,167,77,73,3,35.00,20.00,21,31,33
2/3/18-0:20:14,138,69,169,72,72,2,35.00,20.00,22,32,34
2/3/18-0:21:15,137,67,163,63,64,1,35.00,19.00,22,34,40
2/3/18-0:22:16,136,67,161,63,66,1,35.00,19.00,22,34,40
2/3/18-0:23:17,138,65,163,66,65,2,35.00,20.00,23,36,42
2/3/18-0:24:18,139,70,169,75,75,3,35.00,20.00,23,36,43
2/3/18-0:25:19,139,67,161,65,64,2,35.00,20.00,22,31,33
2/3/18-0:26:20,138,68,170,79,76,3,35.00,20.00,22,31,33
2/3/18-0:27:21,138,68,174,81,77,3,35.00,20.00,24,40,49
2/3/18-0:28:22,137,67,164,72,65,3,35.00,19.00,24,40,49
2/3/18-0:29:23,136,68,174,79,76,3,35.00,20.00,26,40,47
2/3/18-0:30:24,136,68,165,66,68,3,36.00,20.00,26,40,47
2/3/18-0:31:25,138,70,178,76,75,2,35.00,20.00,26,39,49
2/3/18-0:32:26,139,70,180,76,76,1,35.00,20.00,26,39,49
2/3/18-0:33:27,137,68,181,80,76,1,36.00,20.00,27,40,49
2/3/18-0:34:27,138,68,180,79,79,1,35.00,20.00,27,40,49
2/3/18-0:35:28,137,67,169,71,69,2,35.00,20.00,26,41,49
2/3/18-0:36:29,139,69,185,74,76,2,35.00,20.00,26,41,49
2/3/18-0:37:30,138,68,176,77,67,3,36.00,20.00,25,38,46
2/3/18-0:38:31,137,66,178,65,69,4,34.00,20.00,25,38,47
2/3/18-0:39:32,137,70,191,85,79,1,35.00,20.00,26,41,52
2/3/18-0:40:33,139,69,192,82,79,3,35.00,20.00,26,40,52
2/3/18-0:41:34,140,68,188,73,79,3,35.00,20.00,24,35,42
2/3/18-0:42:35,138,67,178,64,69,3,35.00,20.00,23,34,41
2/3/18-0:43:36,139,76,180,66,69,3,35.00,20.00,23,35,42
2/3/18-0:44:37,141,69,191,75,79,2,36.00,20.00,23,35,42
2/3/18-0:45:38,137,70,196,83,76,1,35.00,19.00,22,32,37
2/3/18-0:46:39,139,68,175,58,65,2,35.00,20.00,22,32,37
2/3/18-0:47:40,139,69,185,67,74,1,35.00,20.00,19,28,30
2/3/18-0:48:41,141,66,169,60,65,3,37.00,19.00,19,28,30
2/3/18-0:49:42,140,68,180,70,73,3,35.00,20.00,20,30,34
2/3/18-0:50:43,139,70,173,58,69,3,36.00,20.00,21,31,33
2/3/18-0:51:44,139,69,181,65,74,4,35.00,20.00,19,28,30
2/3/18-0:52:45,141,68,182,73,71,0,36.00,20.00,19,28,30
2/3/18-0:53:46,140,70,184,68,73,1,36.00,20.00,18,25,28
2/3/18-0:54:47,139,68,187,64,73,1,35.00,20.00,18,25,28
2/3/18-0:55:48,139,66,178,54,65,2,35.00,20.00,21,32,37
2/3/18-0:56:49,140,68,189,67,73,1,36.00,20.00,21,32,37
2/3/18-0:57:50,139,69,178,55,65,4,35.00,20.00,18,28,35
2/3/18-0:58:51,141,70,191,65,72,1,35.00,20.00,18,28,35
2/3/18-0:59:52,140,69,190,64,72,2,35.00,20.00,22,32,37
2/3/18-1:0:53,140,70,192,67,73,2,35.00,20.00,22,32,37
2/3/18-1:1:54,139,69,192,66,74,1,35.00,20.00,20,31,39
2/3/18-1:2:55,138,68,191,68,74,1,36.00,20.00,20,30,38
2/3/18-1:3:56,137,68,178,58,64,3,35.00,19.00,22,33,44
2/3/18-1:4:57,142,68,195,72,72,3,35.00,19.00,22,36,47
2/3/18-1:5:58,141,70,196,71,74,3,35.00,19.00,22,35,40
2/3/18-1:6:59,138,69,191,69,72,1,35.00,20.00,22,35,40
2/3/18-1:8:0,140,71,186,66,72,3,35.00,20.00,23,36,41
2/3/18-1:9:1,139,67,173,55,63,3,35.00,20.00,23,36,41
2/3/18-1:10:2,141,69,183,65,71,3,35.00,19.00,20,28,29
2/3/18-1:11:3,139,67,170,57,61,2,36.00,19.00,20,28,29
2/3/18-1:12:4,142,70,183,78,70,1,35.00,20.00,18,30,34
2/3/18-1:13:5,140,70,182,62,69,0,35.00,20.00,18,30,34
2/3/18-1:14:6,139,68,177,65,70,2,35.00,19.00,19,32,34
2/3/18-1:15:7,141,68,177,62,71,2,36.00,19.00,19,31,35
2/3/18-1:16:8,141,70,176,63,70,4,36.00,19.00,18,24,29
2/3/18-1:17:9,141,68,173,61,71,1,35.00,19.00,18,24,29
2/3/18-1:18:10,140,69,172,67,69,2,36.00,19.00,15,26,27
2/3/18-1:19:11,139,70,172,62,68,1,35.00,19.00,15,26,26
2/3/18-1:20:12,138,67,167,61,69,2,35.00,19.00,16,22,23
2/3/18-1:21:13,138,69,171,67,67,3,35.00,19.00,16,22,24
2/3/18-1:22:14,139,69,167,63,66,0,36.00,19.00,15,23,24
2/3/18-1:23:15,139,66,167,63,66,3,35.00,19.00,15,23,25
2/3/18-1:24:16,140,67,158,50,63,5,35.00,19.00,14,24,25
2/3/18-1:25:17,140,69,164,67,65,1,35.00,19.00,14,24,25
2/3/18-1:26:18,141,67,154,49,55,3,36.00,19.00,13,17,20
2/3/18-1:27:19,141,70,165,63,62,1,35.00,19.00,13,17,20
2/3/18-1:28:20,140,69,165,63,62,1,35.00,19.00,14,23,24
2/3/18-1:29:21,142,68,154,50,56,4,36.00,19.00,14,23,24
2/3/18-1:30:22,141,69,165,64,67,2,36.00,18.00,18,29,32
2/3/18-1:31:23,140,64,154,48,54,4,36.00,18.00,18,29,32
2/3/18-1:32:24,138,67,154,55,55,2,36.00,18.00,16,27,30
2/3/18-1:33:25,140,67,165,63,63,2,35.00,19.00,16,27,30
2/3/18-1:34:26,140,69,165,63,61,0,36.00,18.00,16,24,26
2/3/18-1:35:27,143,71,169,62,62,2,36.00,19.00,17,25,27
2/3/18-1:36:28,142,69,162,66,61,1,36.00,19.00,15,21,24
2/3/18-1:37:29,140,66,149,52,54,2,35.00,19.00,15,21,25
2/3/18-1:38:30,142,70,169,61,60,3,36.00,18.00,15,22,27
2/3/18-1:39:31,141,67,167,65,61,1,35.00,19.00,14,21,24
2/3/18-1:40:32,141,71,162,64,59,3,35.00,19.00,14,27,30
2/3/18-1:41:33,141,68,162,63,61,2,37.00,18.00,14,27,30
2/3/18-1:42:34,140,68,167,63,57,2,36.00,18.00,14,22,22
2/3/18-1:43:35,142,68,162,62,58,3,37.00,18.00,14,22,22
2/3/18-1:44:36,142,69,166,58,58,3,36.00,18.00,15,20,25
2/3/18-1:45:37,141,67,162,62,57,1,36.00,19.00,15,20,25
2/3/18-1:46:38,140,69,165,55,52,1,36.00,18.00,16,24,25
2/3/18-1:47:39,140,68,168,75,55,2,36.00,19.00,16,24,25
2/3/18-1:48:40,142,69,161,63,54,3,36.00,19.00,12,20,21
2/3/18-1:49:41,142,69,162,63,53,1,36.00,18.00,12,20,21
2/3/18-1:50:42,141,71,160,59,51,3,35.00,19.00,15,23,26
2/3/18-1:51:43,141,69,158,54,45,3,36.00,18.00,15,23,26
2/3/18-1:52:44,143,68,162,60,51,3,37.00,18.00,14,19,20
2/3/18-1:53:45,142,70,162,63,52,1,36.00,18.00,14,19,21
2/3/18-1:54:46,142,69,152,52,48,2,36.00,18.00,12,19,21
2/3/18-1:55:47,143,71,166,64,58,2,36.00,18.00,12,19,21
2/3/18-1:56:48,141,69,162,62,60,1,37.00,18.00,13,19,22
2/3/18-1:57:49,142,68,161,61,61,3,37.00,18.00,13,20,23
2/3/18-1:58:50,140,69,164,62,60,1,37.00,18.00,13,19,19
2/3/18-1:59:51,142,67,165,65,60,3,37.00,18.00,14,20,20
2/3/18-2:0:52,143,68,161,62,59,2,36.00,18.00,14,20,21
2/3/18-2:1:53,140,67,154,56,52,2,36.00,18.00,14,20,21
2/3/18-2:2:54,141,69,161,62,58,1,36.00,18.00,11,19,19
2/3/18-2:3:55,140,66,158,54,53,2,36.00,18.00,12,20,20
2/3/18-2:4:56,141,68,164,63,60,0,35.00,18.00,13,20,25
2/3/18-2:5:57,141,71,167,67,62,1,37.00,18.00,13,20,25
2/3/18-2:6:58,145,66,157,51,55,3,36.00,18.00,10,15,20
2/3/18-2:7:59,141,71,170,68,62,0,36.00,19.00,10,15,20
2/3/18-2:9:0,142,69,163,64,63,1,35.00,19.00,11,20,26
2/3/18-2:10:1,141,67,155,58,58,2,36.00,18.00,11,20,26
2/3/18-2:11:2,143,68,164,57,64,3,36.00,18.00,14,19,19
2/3/18-2:12:3,140,69,167,66,63,1,35.00,19.00,14,18,18
2/3/18-2:13:4,145,72,169,64,63,1,37.00,18.00,12,17,20
2/3/18-2:14:5,143,69,164,64,64,3,37.00,18.00,12,17,20
2/3/18-2:15:6,143,66,153,52,53,3,37.00,18.00,11,16,16
2/3/18-2:16:7,140,68,171,64,60,0,36.00,18.00,11,16,16
2/3/18-2:17:8,141,70,163,61,61,3,36.00,18.00,13,18,19
2/3/18-2:18:9,143,70,162,60,58,2,37.00,18.00,11,16,19
2/3/18-2:19:10,142,68,156,52,53,4,36.00,18.00,11,15,20
2/3/18-2:20:11,141,70,162,63,58,1,37.00,18.00,11,15,20
2/3/18-2:21:12,142,69,164,69,57,1,36.00,18.00,11,17,20
2/3/18-2:22:13,142,69,163,65,58,2,36.00,18.00,11,17,20
2/3/18-2:23:14,145,68,168,68,59,3,36.00,18.00,12,18,19
2/3/18-2:24:15,144,68,162,66,58,3,36.00,18.00,11,17,18
2/3/18-2:25:16,142,68,156,56,50,2,36.00,18.00,11,16,16
2/3/18-2:26:17,142,69,165,66,56,3,36.00,18.00,11,16,16
2/3/18-2:27:18,144,68,162,60,56,3,37.00,18.00,9,13,15
2/3/18-2:28:19,142,68,153,56,50,1,37.00,18.00,10,14,16
2/3/18-2:29:20,142,70,165,62,58,3,37.00,18.00,10,13,14
2/3/18-2:30:21,143,71,167,63,57,2,36.00,18.00,10,13,13
2/3/18-2:31:22,143,68,171,66,58,4,37.00,18.00,12,17,17
2/3/18-2:32:23,143,66,155,53,53,5,36.00,18.00,12,17,17
2/3/18-2:33:24,143,68,165,63,58,4,36.00,18.00,11,14,15
2/3/18-2:34:25,143,71,167,62,58,3,37.00,18.00,12,14,14
2/3/18-2:35:26,143,69,165,64,57,3,37.00,18.00,10,20,21
2/3/18-2:36:27,144,69,161,58,56,2,36.00,18.00,10,20,21
