Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
8/3/18-0:0:1,134,66,154,82,20,0,34.00,22.00,10,15,17
8/3/18-0:1:2,134,64,153,80,21,0,34.00,22.00,10,15,17
8/3/18-0:2:3,134,64,143,67,19,3,34.00,22.00,12,18,20
8/3/18-0:3:4,134,64,146,72,20,4,34.00,22.00,12,18,20
8/3/18-0:4:5,134,64,156,85,23,1,34.00,22.00,13,22,25
8/3/18-0:5:6,134,66,142,66,19,3,34.00,22.00,13,22,25
8/3/18-0:6:7,136,66,153,81,23,1,34.00,22.00,12,19,21
8/3/18-0:7:8,137,66,152,80,24,3,34.00,22.00,12,19,20
8/3/18-0:8:9,133,66,157,82,24,1,34.00,21.00,13,22,22
8/3/18-0:9:10,133,59,148,69,23,2,34.00,22.00,14,21,21
8/3/18-0:10:11,137,67,156,80,27,1,34.00,22.00,15,26,27
8/3/18-0:11:12,135,65,155,85,25,3,34.00,22.00,15,26,27
8/3/18-0:12:13,135,66,157,80,29,3,34.00,22.00,13,20,21
8/3/18-0:13:14,134,65,152,79,30,3,34.00,22.00,13,20,21
8/3/18-0:14:15,137,65,153,79,30,3,34.00,22.00,14,19,20
8/3/18-0:15:16,136,63,152,80,24,3,34.00,22.00,14,19,20
8/3/18-0:16:17,135,67,153,80,30,3,34.00,22.00,16,22,25
8/3/18-0:17:18,135,66,151,78,28,1,34.00,22.00,15,23,24
8/3/18-0:18:19,134,65,155,85,28,2,34.00,21.00,14,21,24
8/3/18-0:19:20,136,64,148,76,25,3,34.00,22.00,14,21,24
8/3/18-0:20:21,136,65,155,85,29,4,34.00,22.00,13,17,20
8/3/18-0:21:22,136,64,153,81,30,2,34.00,21.00,13,17,21
8/3/18-0:22:23,134,64,145,74,29,2,34.00,21.00,13,23,25
8/3/18-0:23:24,135,65,159,83,29,5,33.00,21.00,13,23,25
8/3/18-0:24:25,136,65,155,82,29,1,34.00,21.00,13,23,25
8/3/18-0:25:26,135,64,144,69,24,2,34.00,22.00,13,22,25
8/3/18-0:26:27,135,64,144,66,25,3,33.00,21.00,13,18,22
8/3/18-0:27:28,135,64,153,81,26,2,34.00,22.00,13,18,22
8/3/18-0:28:29,134,66,159,87,25,2,34.00,21.00,14,18,21
8/3/18-0:29:30,137,65,149,82,24,2,34.00,22.00,14,18,21
8/3/18-0:30:31,135,65,152,81,26,1,34.00,22.00,13,25,26
8/3/18-0:31:32,136,66,152,81,25,3,34.00,22.00,12,24,25
8/3/18-0:32:33,134,65,149,78,22,1,34.00,21.00,14,20,23
8/3/18-0:33:34,135,67,154,88,27,2,34.00,21.00,14,20,23
8/3/18-0:34:35,135,64,156,89,27,3,34.00,21.00,13,21,23
8/3/18-0:35:36,136,73,142,69,22,2,34.00,21.00,13,21,23
8/3/18-0:36:37,137,66,142,75,22,3,34.00,21.00,14,23,24
8/3/18-0:37:38,136,65,147,71,24,3,34.00,21.00,14,23,25
8/3/18-0:38:39,136,64,158,83,27,2,34.00,21.00,12,17,21
8/3/18-0:39:40,136,64,156,91,27,1,34.00,21.00,12,17,20
8/3/18-0:40:41,136,64,149,75,24,3,34.00,21.00,13,21,22
8/3/18-0:41:42,136,66,157,88,26,3,34.00,21.00,13,21,22
8/3/18-0:42:43,135,65,153,83,24,1,34.00,21.00,14,20,20
8/3/18-0:43:44,138,64,155,81,26,3,34.00,21.00,14,20,20
8/3/18-0:44:45,137,65,154,85,24,0,34.00,21.00,13,19,21
8/3/18-0:45:46,135,66,156,86,24,1,34.00,21.00,12,18,20
8/3/18-0:46:47,137,66,160,88,24,2,34.00,21.00,12,17,19
8/3/18-0:47:48,138,66,160,89,23,0,34.00,21.00,12,17,20
8/3/18-0:48:49,136,67,152,90,22,2,34.00,21.00,12,17,20
