13:6:8,10258.25,476.67,662447.19,36.00,27.20,0,0
13:7:8,17437.61,737.17,578625.94,36.10,27.20,5056,10434
13:8:9,21280.77,952.10,510416.63,35.10,27.20,4251,9022
13:9:9,24024.54,1075.98,468627.44,35.40,27.20,3440,-26949
13:10:10,26926.09,1241.28,462135.94,35.10,27.20,262,683
13:11:10,28803.61,1383.76,451592.38,35.60,27.30,3668,8010
13:12:11,28575.28,1435.86,412574.81,35.20,27.40,5050,10481
13:13:22,34977.21,1960.07,583908.06,34.80,27.60,0,51
13:14:12,31080.19,1634.07,408928.53,34.60,27.60,218,492
13:15:12,32231.33,1640.61,381250.00,34.50,27.70,190,533
13:16:13,33243.24,1717.07,375774.63,34.40,27.70,108,366
13:17:13,34643.04,1774.07,365000.00,34.20,27.90,102,380
13:18:14,33707.92,1595.28,314070.34,34.40,28.00,101,327
13:19:14,36098.19,1758.45,337894.78,34.80,28.00,97,451
13:20:15,36821.05,1805.73,333333.31,33.60,28.10,97,382
13:21:15,35357.14,1717.07,311000.00,33.60,28.10,88,455
13:22:16,37856.39,1855.14,320610.66,33.70,28.20,89,270
13:23:16,37070.87,1818.93,306435.63,33.10,28.20,84,257
13:24:17,37226.32,1847.84,308955.22,33.10,28.20,89,456
13:25:17,40171.27,1840.57,306435.63,33.30,28.30,91,322
13:26:18,39829.67,1899.45,302702.69,32.50,28.30,86,347
13:27:18,39696.97,1901.83,300245.69,32.40,28.40,85,278
13:28:19,39204.36,1754.58,280470.63,32.70,28.40,84,439
13:29:19,38500.00,1769.31,278037.41,32.40,28.50,107,533
13:30:20,39324.25,1647.18,249670.31,32.50,28.50,88,430
13:31:20,39157.61,1660.38,255679.27,32.20,28.50,89,367
13:32:21,31971.22,1471.45,235319.14,32.10,28.50,86,395
13:33:21,38663.07,1576.17,223602.50,35.40,28.60,87,284
13:34:22,40455.55,1758.45,266666.66,31.70,28.60,104,453
13:35:22,41087.32,1602.38,238793.11,31.60,28.60,93,538
13:36:23,43234.78,1833.33,272517.34,31.70,28.60,89,343
13:37:23,33570.37,1569.85,249670.31,31.40,28.60,102,312
13:38:24,40445.68,1685.27,263181.78,34.30,28.60,90,435
13:39:24,39324.25,1855.14,267123.28,32.00,28.70,104,348
13:40:25,47462.97,2136.42,289473.72,31.90,28.60,95,338
13:41:25,45182.09,2038.42,282547.19,31.00,28.70,95,292
13:42:26,48773.59,2187.13,293012.06,31.30,28.70,95,246
13:43:26,51790.16,2274.35,297810.22,31.10,28.70,97,292
13:44:26,55799.30,2342.22,296116.50,30.80,28.70,91,271
13:45:27,46615.86,2111.49,275813.97,30.60,28.60,98,329
13:46:27,45993.96,1914.44,273611.13,31.40,28.70,110,507
13:47:28,50834.95,2062.50,271428.59,31.10,28.70,101,344
13:48:28,47462.97,1748.42,235319.14,30.70,28.70,101,389
13:49:29,45585.58,1833.33,251655.63,31.00,28.70,99,269
13:50:29,46200.00,1892.00,248684.22,31.20,28.70,112,315
13:51:30,42302.86,1776.33,240948.28,31.10,28.80,93,299
13:52:30,43422.74,1616.33,222360.22,31.40,28.90,99,295
13:53:31,42119.66,1667.01,225363.83,31.50,28.90,101,411
13:54:31,41042.02,1634.07,213333.31,31.90,29.00,100,322
13:55:32,42795.39,1676.55,216293.27,31.80,29.00,100,422
13:56:32,41937.50,1840.57,241900.66,31.50,29.00,96,351
13:57:33,41219.10,1714.09,226250.00,31.80,29.10,95,328
13:58:33,38016.00,1588.89,212500.00,31.70,29.10,95,490
13:59:34,35121.82,1495.57,205952.38,32.10,29.20,90,448
14:0:34,38337.80,1532.34,212500.00,32.90,29.20,99,446
14:1:35,43234.78,1790.43,240948.28,32.40,29.20,107,268
14:2:35,44194.12,1892.00,249670.31,30.90,29.20,103,251
14:3:36,41868.95,1606.11,222821.55,30.70,29.20,103,260
14:4:36,53523.49,2170.10,273611.13,31.80,29.20,102,291
14:5:37,56968.41,2038.42,262895.91,30.30,29.20,110,422
14:6:37,58092.54,2374.39,282547.19,30.00,29.20,100,180
14:7:38,56615.38,2208.63,274245.97,30.10,29.20,104,268
14:8:38,68750.00,2430.86,295399.53,30.30,29.20,105,281
14:9:39,55875.43,2022.51,253658.52,30.00,29.10,108,457
14:10:39,74913.79,2474.43,292530.13,30.50,29.10,105,457
14:11:40,78375.01,2455.07,287828.19,29.80,29.10,103,266
14:12:40,45182.09,1700.52,232558.16,30.00,29.10,102,258
14:13:41,44194.12,1884.57,243817.78,33.00,29.10,97,30344
14:14:41,54812.29,2221.61,270344.81,32.10,29.10,105,262
14:15:42,60138.69,2274.35,271428.59,30.60,29.10,99,258
14:16:42,47609.91,1786.52,236752.14,30.40,29.10,97,211
14:17:43,54551.02,2230.31,259775.27,31.60,29.20,101,297
14:18:43,49904.16,2144.79,261851.02,30.60,29.20,98,326
14:19:44,50857.14,2025.99,245414.84,31.10,29.10,103,457
14:20:44,47678.02,1797.51,227139.89,30.80,29.20,98,398
14:21:45,53123.75,2153.10,253777.77,30.90,29.20,105,365
14:22:45,46407.30,2006.73,242857.14,30.90,29.20,97,254
14:23:46,45383.23,1884.57,232558.16,31.30,29.20,101,343
14:24:46,41576.27,1790.43,226250.00,31.30,29.20,98,313
14:25:47,56968.41,2301.20,268192.19,31.60,29.30,98,434
14:26:47,45519.52,2042.26,242424.25,30.80,29.20,101,318
14:27:48,45251.49,1967.35,237259.09,31.00,29.20,96,438
14:28:48,55606.89,2239.05,262895.91,30.70,29.20,99,435
14:29:49,49904.16,2239.05,257718.13,30.30,29.20,98,372
14:30:49,47249.23,2153.19,249670.31,30.70,29.20,101,370
14:31:50,44520.71,1956.01,232135.33,31.00,29.20,88,427
14:32:50,44982.14,2062.50,250660.78,31.00,29.20,89,285
14:33:51,49221.52,2247.83,254666.64,30.90,29.20,93,289
14:34:51,57246.47,2374.39,276923.09,30.50,29.10,100,510
14:35:52,55875.43,2402.45,271428.59,30.10,29.10,98,316
14:36:52,51549.02,2346.67,257718.13,30.40,29.10,97,345
14:37:53,56418.11,2469.29,270344.81,30.60,29.20,123,625
14:38:53,73770.20,2538.11,279156.91,30.10,29.20,103,430
14:39:54,61355.56,2479.00,264999.97,30.00,29.10,100,323
14:40:54,55340.20,2440.41,261851.02,30.20,29.10,94,417
14:41:55,56891.22,2484.17,265603.63,30.20,29.10,96,253
14:42:55,50366.56,2319.28,248684.22,30.20,29.10,96,375
14:43:56,56736.84,2426.80,267889.88,30.60,29.10,95,334
14:44:56,51071.43,2383.71,256696.41,30.50,29.10,106,263
14:45:57,51549.02,2430.86,255679.27,30.60,29.10,273,3026
14:46:57,43424.41,2136.42,235319.14,30.20,29.10,301,4616
14:47:58,49221.52,2301.20,246724.89,31.30,29.10,224,3025
14:48:58,48112.15,2274.35,246724.89,30.50,29.20,197,3178
14:49:59,48996.85,2310.22,247702.41,30.60,29.10,100,2091
14:50:59,54291.52,2328.37,261851.02,30.40,29.10,151,1359
14:52:0,53270.90,2393.06,251655.63,30.30,29.20,94,469
14:53:0,53020.00,2402.45,257718.13,30.50,29.10,92,793
14:54:1,52032.89,2393.06,253658.52,30.60,29.10,93,516
14:55:1,64895.75,2508.37,262895.91,30.70,29.10,94,522
14:56:2,51549.02,2328.37,245751.64,30.30,29.10,97,692
14:57:2,53523.49,2402.45,254666.64,30.60,29.10,95,493
14:58:3,48551.73,2221.61,237179.50,30.50,29.10,95,464
14:59:3,51790.16,2319.28,245751.64,30.60,29.10,86,348
15:0:4,56968.41,2440.41,256696.41,30.40,29.10,89,385
15:1:4,49675.16,2230.31,235319.14,30.40,29.10,93,295
15:2:5,47395.07,2217.29,236752.14,30.70,29.10,88,453
15:3:5,46200.00,2046.42,224481.34,30.80,29.10,95,353
15:4:6,48112.15,2187.13,236247.34,30.70,29.20,109,740
15:5:6,49535.04,2127.94,234468.08,30.80,29.20,90,627
15:6:7,49447.62,2292.22,239055.80,30.60,29.20,87,428
15:7:7,44585.80,2022.51,223602.50,30.60,29.20,95,398
15:8:8,47249.23,1797.51,200391.39,30.90,29.30,96,630
15:9:8,56384.61,2384.46,249889.63,30.20,29.30,97,374
15:10:9,76710.54,2528.15,269266.03,29.70,29.30,98,350
15:11:9,57448.76,2296.80,241468.69,29.50,29.20,105,611
15:12:10,52770.76,2136.42,229831.95,30.00,29.20,109,371
15:13:10,51549.02,1441.75,152151.48,30.10,29.10,94,397
15:14:11,40865.92,1194.57,120187.80,30.10,29.20,92,320
15:15:11,49623.00,1409.98,151986.20,30.90,29.20,102,465
15:16:12,39084.47,1381.15,158802.83,29.80,29.20,104,441
15:17:12,49904.16,1588.89,174040.20,32.40,29.30,96,424
15:18:12,54812.29,1906.93,215010.13,29.80,29.30,103,348
15:19:13,78923.78,2212.94,241900.66,29.50,29.30,104,217
15:20:13,62928.30,1714.09,191204.61,29.00,29.20,104,382
15:21:14,45383.23,1507.74,187500.00,29.50,29.20,88,364
15:22:14,82194.45,2393.06,268192.19,32.80,29.30,102,264
15:23:15,66606.30,2421.35,257718.13,29.20,29.30,104,292
15:24:15,59897.82,2217.32,242516.27,29.70,29.30,98,385
15:25:16,55916.66,2217.32,238709.69,30.00,29.20,96,282
15:26:16,55340.20,2319.28,248684.22,30.20,29.30,101,398
15:27:17,64561.54,2178.60,229831.95,30.00,29.30,107,400
15:28:17,57526.50,2070.59,225363.83,29.60,29.30,94,390
15:29:18,62928.30,2022.51,221855.70,29.90,29.30,101,390
15:30:18,67047.62,2234.78,235897.44,29.20,29.30,98,265
15:31:19,80365.30,2499.79,263181.78,29.30,29.40,103,539
15:32:19,63323.20,2090.63,230379.77,29.00,29.30,104,412
15:33:20,70999.99,2337.50,251655.63,29.90,29.30,93,316
15:34:20,92489.79,2524.21,258426.95,29.20,29.30,107,329
15:35:21,78923.78,2247.83,238115.63,28.80,29.40,101,275
15:36:21,67309.52,2161.63,261851.02,29.30,29.40,96,477
15:37:22,79438.92,2328.89,244978.16,29.40,29.30,100,382
15:38:22,74592.27,2195.70,232558.16,29.50,29.30,109,252
15:39:23,84160.38,2421.35,253658.52,29.40,29.30,96,242
15:40:23,83168.23,2450.00,257718.13,29.10,29.30,101,418
15:41:24,71385.89,2383.71,243817.78,29.20,29.30,93,236
15:42:24,68023.99,2301.20,237179.50,29.60,29.30,98,325
15:43:25,64229.88,2319.28,240000.00,29.70,29.30,102,369
15:44:25,60742.66,2301.20,240948.28,29.70,29.30,99,246
15:45:26,66000.00,2342.51,242516.27,29.70,29.40,102,351
15:46:26,71774.99,2346.67,243817.78,29.50,29.40,99,320
15:47:27,75756.52,2474.43,258295.95,29.20,29.40,103,422
15:48:27,68850.20,2426.80,245414.84,29.00,29.40,96,477
15:49:28,71385.89,1967.78,215853.64,29.10,29.40,100,315
15:50:28,71774.99,2054.44,216700.59,29.10,29.50,98,360
15:51:29,68023.99,2221.61,233474.58,29.30,29.60,99,282
15:52:29,83661.98,2355.87,242857.14,29.50,29.60,94,365
15:53:30,98999.99,2682.00,270344.81,29.00,29.70,97,283
15:54:30,91666.66,2568.22,261851.02,28.50,29.70,100,474
15:55:31,68385.54,2274.35,232558.16,29.10,29.70,99,336
15:56:31,53020.00,1680.34,197281.56,29.40,29.80,103,386
15:57:32,58092.54,1929.54,206759.44,31.70,29.80,96,379
15:58:32,56145.83,1783.36,194219.66,29.60,29.80,103,502
15:59:33,42302.86,1582.52,182429.92,29.40,29.80,146,398
16:0:33,52032.89,1783.36,192706.33,31.20,29.90,97,375
16:1:34,49675.16,1621.05,178188.52,29.50,29.90,92,318
16:2:34,52523.18,1937.13,209200.00,29.70,30.00,95,326
16:3:35,55875.43,2111.49,220987.63,29.50,30.10,101,371
16:4:35,70237.70,2488.75,249670.31,29.00,30.00,93,402
16:5:36,59840.00,2014.61,212500.00,28.60,30.10,96,458
16:6:36,63323.20,2182.81,225887.28,29.10,30.00,95,314
16:7:37,58666.68,2038.42,210020.03,29.20,30.00,95,331
16:8:37,52032.89,1892.00,201176.48,29.30,30.00,101,380
