17:26:32,28689.19,1164.13,522968.13,16.00,27.30,0,0
17:27:32,50834.95,1569.85,453674.13,16.70,27.40,89,223
17:28:33,62360.90,1821.51,407142.81,15.20,27.40,107,1309
17:29:33,70237.70,2030.45,374719.09,14.90,27.50,112,338
17:30:34,75428.56,2195.70,357493.19,15.20,27.60,105,393
17:31:34,72167.35,2256.63,331428.56,14.90,27.70,115,1545
17:32:35,73364.40,2346.67,320610.66,17.00,27.90,107,761
17:33:35,83661.98,2518.24,321938.75,17.00,28.00,102,470
17:34:36,84350.71,2574.47,312562.81,15.40,28.10,104,406
17:35:36,91095.48,2735.53,316666.66,15.50,28.20,110,399
17:36:37,98352.93,2834.90,316666.66,14.60,28.20,101,330
17:37:37,98881.71,2945.08,314861.44,14.30,28.30,106,480
17:38:38,104779.64,3006.50,320408.16,13.90,28.40,100,269
17:39:38,92243.65,2660.91,294202.91,13.90,28.40,102,403
17:40:39,85684.21,2746.37,296601.94,15.60,28.50,102,383
17:41:39,93415.38,2973.79,316666.66,15.20,28.60,98,452
17:42:40,88323.52,2703.27,289473.72,14.00,28.70,99,343
17:43:40,103731.83,2973.79,300244.50,15.70,28.80,103,504
17:44:41,103731.83,2880.36,288305.50,13.80,28.70,103,353
17:45:41,105874.98,3083.10,294202.91,14.00,28.80,97,319
17:46:42,98352.93,3046.15,287142.84,13.50,28.80,105,578
17:47:42,100315.20,3145.84,297810.22,13.80,28.80,96,329
17:48:43,84160.38,2660.91,261851.02,13.70,28.80,103,514
17:49:43,84857.15,2657.14,264692.47,16.20,28.90,101,375
17:50:43,98999.99,3046.15,281411.78,17.00,29.00,95,280
17:51:44,100382.50,3132.38,290602.44,14.90,29.00,103,358
17:52:44,93670.09,2994.44,274418.63,14.20,28.90,132,481
17:53:45,97712.76,2973.79,271428.59,14.80,29.00,107,487
17:54:45,94155.44,2989.35,272853.81,15.00,29.00,95,296
17:55:46,84663.51,2703.27,253658.52,15.20,29.00,96,315
17:56:46,83558.69,2763.36,260360.34,16.80,29.10,97,387
17:57:47,86405.80,2935.01,270046.06,16.50,29.20,100,426
17:58:47,84160.38,2985.71,269266.03,15.40,29.20,94,355
17:59:48,81238.54,2578.34,242857.14,15.50,29.20,93,406
18:0:48,97712.76,3184.21,267123.28,17.40,29.30,97,338
18:1:49,103731.83,3197.12,272517.34,14.50,29.30,91,355
18:2:49,95832.45,3171.36,266059.22,14.20,29.30,95,276
18:3:50,88866.99,2997.69,259775.27,14.70,29.30,100,279
18:4:50,84350.71,2797.77,254342.97,15.00,29.30,100,468
18:5:51,81714.29,2713.97,242857.14,16.20,29.40,96,279
18:6:51,82679.07,2812.47,250660.78,16.00,29.40,99,404
18:7:52,87463.41,2797.77,253333.31,16.00,29.40,93,513
18:8:52,93415.38,3058.41,260810.78,16.30,29.50,98,408
18:9:53,91666.66,2801.33,250660.78,14.70,29.50,98,526
18:10:53,89203.98,2857.01,253571.41,15.40,29.50,94,471
18:11:54,100983.59,3197.12,267123.28,15.50,29.50,153,722
18:12:54,98999.99,3145.84,257718.13,14.10,29.50,96,402
18:13:55,93415.38,3046.15,255679.27,14.40,29.50,85,522
18:14:55,87678.05,2992.61,251214.13,14.70,29.50,86,345
18:15:56,89198.02,3023.72,251769.89,15.10,29.60,86,565
18:16:56,89415.84,2950.11,248684.22,14.80,29.60,84,510
18:17:57,80300.01,2915.00,248684.22,15.00,29.60,89,698
18:18:57,80767.13,2938.36,246724.89,15.40,29.60,87,545
18:19:58,76854.63,2797.77,241558.45,15.10,29.70,89,419
18:20:58,81714.29,3095.53,257718.13,15.90,29.70,92,486
18:21:59,82372.09,2958.62,244444.45,14.90,29.70,103,479
18:22:59,80935.78,2865.46,243478.27,15.20,29.70,92,441
18:24:0,76710.54,2790.24,239055.80,15.30,29.70,93,542
18:25:0,85171.44,2779.20,241900.66,15.40,29.70,94,350
18:26:1,123058.02,3324.32,279812.22,15.30,29.70,98,399
18:27:1,97712.76,3009.72,248684.22,13.70,29.60,100,634
18:28:2,91333.33,3018.60,251327.42,14.80,29.60,108,289
18:29:2,87785.36,3145.84,253658.52,14.70,29.50,100,396
18:30:3,84663.51,3033.95,243817.78,14.70,29.50,107,435
18:31:3,85171.44,3046.15,247702.41,14.80,29.50,102,406
18:32:4,78923.78,2903.40,239055.80,14.70,29.60,102,307
18:33:4,79140.28,2789.29,236989.25,15.40,29.60,103,381
18:34:5,79378.39,3095.53,244782.61,16.10,29.60,100,390
18:35:5,75428.56,2915.00,235319.14,14.80,29.70,96,335
18:36:6,76279.48,2985.71,238115.63,15.30,29.70,100,479
18:37:6,72962.02,2834.90,232558.16,15.30,29.70,103,529
18:38:7,77194.70,3074.82,244978.16,15.70,29.80,104,380
