Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
0:0:26,43807.02,2292.22,152151.48,28.50,30.60,87,426
0:1:26,43234.78,2319.28,152151.48,28.60,30.60,93,517
0:2:27,44000.00,2370.26,157267.95,28.60,30.60,93,544
0:3:27,42731.99,2292.40,151463.02,28.70,30.60,92,493
0:4:28,40865.92,2247.83,146192.89,28.80,30.60,98,693
0:5:28,39829.67,2204.31,142140.47,28.80,30.60,90,606
0:6:29,42119.66,2355.87,153979.25,28.80,30.60,88,544
0:7:29,41042.02,2256.63,148551.98,28.70,30.60,91,700
0:8:30,40690.80,2265.48,148551.98,28.80,30.60,89,516
0:9:30,40171.27,2230.31,143865.55,28.80,30.60,93,652
0:10:31,41335.21,2314.86,150600.34,28.90,30.60,92,477
0:11:31,40865.92,2274.35,148551.98,28.90,30.60,85,698
0:12:32,40171.27,2247.83,145608.09,29.00,30.60,85,692
0:13:32,41033.71,2261.23,147529.80,29.00,30.60,92,528
0:14:33,40171.27,2256.63,145025.28,29.10,30.60,88,731
0:15:33,40000.00,2230.31,145025.28,29.10,30.60,89,618
0:16:34,40971.91,2292.58,148376.05,29.10,30.60,89,591
0:17:34,41576.27,2301.20,151546.41,29.10,30.60,105,744
0:18:35,40000.00,2247.83,146779.64,29.20,30.50,96,644
0:19:35,39769.23,2234.71,144688.02,29.20,30.50,97,796
0:20:36,39491.80,2239.05,143865.55,29.20,30.60,90,781
0:21:36,41397.18,2365.11,152758.63,29.30,30.50,96,30524
0:22:37,40343.49,2283.27,148551.98,29.40,30.50,117,979
0:23:37,39769.23,2252.28,147028.84,29.50,30.40,97,431
0:24:38,39157.61,2265.48,143865.55,29.50,30.40,182,603
0:25:38,39539.73,2274.50,147278.91,29.50,30.40,103,706
0:26:39,40000.00,2256.63,146779.64,29.50,30.40,100,610
0:27:39,40865.92,2337.50,153367.89,29.50,30.40,105,671
0:28:40,38991.87,2212.94,143288.59,29.60,30.40,98,882
0:29:40,38827.03,2221.61,143288.59,29.60,30.40,109,481
0:30:41,38991.87,2256.63,144444.42,29.60,30.40,100,682
0:31:41,39157.61,2247.83,144444.42,29.70,30.40,98,675
0:32:42,39818.18,2279.04,145762.70,29.70,30.30,93,630
0:33:42,39491.80,2247.83,144444.42,29.70,30.40,100,328
0:34:43,38978.27,2243.56,144594.58,29.70,30.30,99,590
0:35:43,38991.87,2239.05,146192.89,29.70,30.30,96,524
0:36:44,38663.07,2230.31,141569.27,29.70,30.30,97,534
0:37:44,40384.40,2261.35,149228.14,29.70,30.30,100,396
0:38:45,39660.27,2265.48,146192.89,29.80,30.30,156,574
0:39:45,39648.36,2279.04,148122.86,29.80,30.30,102,613
0:40:46,38337.80,2187.13,141000.00,29.90,30.30,117,678
0:41:46,38663.07,2230.31,143288.59,29.80,30.30,104,772
0:42:47,38663.07,2204.31,141569.27,30.00,30.30,115,575
0:43:47,37580.91,2153.10,136408.56,30.00,30.30,102,608
0:44:48,38016.00,2212.94,139867.11,29.90,30.30,115,868
0:45:48,37539.69,2178.60,140432.61,30.00,30.30,102,741
0:46:49,37226.32,2170.10,137067.55,30.00,30.30,98,613
0:47:49,37580.91,2204.31,139202.66,30.00,30.30,106,812
0:48:50,37697.62,2265.48,141569.27,30.00,30.30,108,766
0:49:50,37697.62,2204.31,139303.48,30.20,30.30,106,743
0:50:51,37639.26,2225.98,142378.55,30.10,30.30,117,819
0:51:51,38500.00,2247.83,143865.55,30.20,30.30,109,842
0:52:52,38978.27,2270.12,148717.95,30.30,30.30,111,798
0:53:52,39491.80,2319.28,149146.77,30.50,30.20,101,975
0:54:53,38991.87,2301.20,148551.98,30.60,30.20,99,775
0:55:53,38991.87,2230.31,146779.64,30.70,30.20,170,818
0:56:54,37539.69,2204.31,143865.55,30.50,30.20,112,793
0:57:54,38932.25,2305.81,148805.47,30.50,30.20,102,831
0:58:55,38693.77,2288.18,148630.13,30.70,30.20,107,662
0:59:55,37856.39,2265.48,145025.28,30.70,30.20,109,663
1:0:56,37226.32,2204.31,143288.59,30.70,30.20,110,877
1:1:56,36762.41,2195.70,141569.27,30.60,30.20,118,482
1:2:57,37697.62,2239.05,146779.64,30.60,30.10,117,625
1:3:57,39157.61,2292.22,150943.41,30.80,30.10,99,756
1:4:58,37070.87,2187.13,141569.27,30.80,30.10,101,626
1:5:58,38086.02,2234.92,145578.22,30.60,30.10,99,927
