Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
0:0:14,58666.68,2846.19,191954.03,26.20,31.20,90,554
0:1:15,59169.68,2875.39,193076.94,26.30,31.20,98,559
0:2:15,59249.10,2868.92,191954.03,26.40,31.20,98,375
0:3:16,60138.69,2891.85,194219.66,26.40,31.20,97,513
0:4:16,58956.84,2768.21,188973.39,26.50,31.20,99,673
0:5:17,58956.84,2834.90,188973.39,26.70,31.20,91,415
0:6:17,58092.54,2857.53,191204.61,26.70,31.20,94,658
0:7:18,58877.70,2829.98,193834.30,26.60,31.20,137,556
0:8:18,59543.48,2857.53,194219.66,26.70,31.10,94,30564
0:9:19,58666.68,2768.21,188973.39,26.70,31.10,99,315
0:10:19,58092.54,2823.66,190458.02,26.90,31.10,95,366
0:11:20,58378.58,2779.20,185310.75,26.80,31.10,104,433
0:12:20,59543.48,2812.47,187500.00,26.90,31.00,106,305
0:13:21,60138.69,2834.90,191954.03,26.90,31.10,106,546
0:14:21,58221.42,2715.10,184557.45,26.80,31.00,101,305
0:15:22,58956.84,2834.90,188235.31,27.00,31.10,104,496
0:16:22,58956.84,2790.24,188235.31,26.90,31.10,97,278
0:17:23,58956.84,2834.90,191204.61,26.90,31.00,99,266
0:18:23,58092.54,2779.20,186767.50,26.90,31.00,98,552
0:19:24,59520.00,2837.75,191170.83,27.00,31.00,97,428
0:20:24,59840.00,2846.19,190458.02,27.00,31.00,103,462
0:21:25,59090.26,2836.32,189694.66,27.10,31.00,102,284
0:22:25,58378.58,2790.24,183864.92,27.10,31.00,102,312
0:23:26,59543.48,2823.66,191204.61,27.20,31.00,103,497
0:24:26,60138.69,2801.33,188235.31,26.70,30.90,102,349
0:25:27,58956.84,2801.33,186767.50,26.80,30.90,101,389
0:26:27,59249.10,2812.47,186037.73,26.90,30.90,101,370
0:27:28,59169.68,2774.34,187855.80,26.90,30.90,109,325
0:28:28,59543.48,2801.33,187500.00,27.00,30.90,117,328
0:29:29,60439.56,2834.90,189714.30,27.00,30.90,108,483
0:30:29,58877.70,2807.57,188593.17,26.90,30.90,104,267
0:31:30,60358.98,2852.58,194594.59,26.90,30.90,103,505
0:32:30,59249.10,2857.53,194980.70,27.00,30.90,104,362
0:33:31,60138.69,2868.92,191954.03,27.00,30.90,104,412
0:34:31,59543.48,2846.19,189714.30,27.00,30.90,102,385
0:35:32,58666.68,2880.36,188973.39,27.00,30.90,107,334
0:36:32,60439.56,2880.36,195744.69,27.00,30.80,100,287
0:37:33,61355.56,2868.92,190458.02,27.10,30.80,108,445
0:38:33,60419.13,2837.75,190421.47,27.10,30.80,106,460
0:39:34,60742.66,2834.90,186767.50,27.10,30.80,106,396
0:40:34,58378.58,2790.24,186037.73,27.20,30.80,109,488
0:41:35,60138.69,2823.66,188973.39,27.20,30.80,108,544
0:42:35,59440.00,2821.52,188549.63,27.20,30.80,123,454
0:43:36,58092.54,2801.33,184586.48,27.30,30.80,107,487
0:44:36,58508.97,2791.56,188212.94,27.30,30.80,105,504
0:45:37,58666.68,2746.37,183864.92,27.30,30.80,105,232
0:46:37,57526.50,2768.21,180297.38,27.30,30.80,103,432
0:47:38,57808.50,2746.37,180297.38,27.30,30.80,108,369
0:48:38,57526.50,2779.20,184586.48,27.30,30.80,103,350
0:49:39,58430.10,2820.13,187096.80,27.40,30.80,99,416
0:50:39,58640.28,2837.75,188931.30,27.40,30.80,108,553
0:51:40,58666.68,2846.19,187500.00,27.40,30.80,102,423
0:52:40,58092.54,2834.90,188973.39,27.40,30.80,102,30404
0:53:41,58378.58,2857.53,186767.50,27.40,30.70,99,568
0:54:41,57526.50,2823.66,188235.31,27.50,30.70,103,477
0:55:42,59543.48,2868.92,193461.55,27.50,30.70,105,322
0:56:42,60439.56,2903.40,195744.69,27.50,30.70,105,364
0:57:43,59249.10,2868.92,195744.69,27.60,30.60,106,603
0:58:43,59840.00,2891.85,196511.64,27.60,30.70,101,437
0:59:44,60642.07,2924.94,199215.69,27.70,30.60,105,332
1:0:44,60439.56,2891.85,196511.64,27.70,30.60,103,572
1:1:45,59384.07,2916.63,195736.44,27.70,30.60,104,343
1:2:45,58956.84,2903.40,194980.70,27.70,30.60,100,464
1:3:46,59249.10,2891.85,195744.69,27.90,30.60,101,640
1:4:46,58956.84,2891.85,193461.55,27.80,30.50,102,436
1:5:47,58142.85,2900.00,192307.70,27.90,30.50,99,385
1:6:47,58092.54,2880.36,194980.70,27.90,30.50,95,492
1:7:48,58378.58,2880.36,194980.70,27.90,30.50,97,462
1:8:48,58508.97,2881.90,193448.94,28.10,30.50,101,695
1:9:49,58092.54,2801.33,189714.30,28.10,30.50,97,449
1:10:49,58378.58,2823.66,189714.30,28.10,30.50,96,462
1:11:50,58092.54,2846.19,191204.61,28.10,30.50,99,472
1:12:50,60723.25,2895.00,198825.84,28.00,30.50,96,373
1:13:51,59249.10,2880.36,197281.56,27.90,30.50,98,465
1:14:51,59840.00,2891.85,198054.48,27.90,30.50,81,184
1:15:52,60439.56,2915.00,198054.48,27.90,30.50,107,399
1:16:52,60439.56,2891.85,197281.56,27.90,30.50,105,627
1:17:53,60661.77,2921.64,200784.33,28.00,30.50,100,394
1:18:53,59840.00,2880.36,199609.38,28.00,30.50,100,408
1:19:54,60661.77,2875.39,200000.02,28.10,30.40,95,449
1:20:54,61047.98,2903.40,198830.42,28.10,30.40,98,476
1:21:55,60742.66,2915.00,201964.64,28.20,30.40,97,435
1:22:55,59840.00,2880.36,201964.64,28.30,30.40,97,496
1:23:56,60742.66,2903.40,199609.38,28.30,30.40,95,569
1:24:56,60138.69,2891.85,199609.38,28.40,30.40,95,303
1:25:57,60138.69,2903.40,198054.48,28.40,30.40,97,639
1:26:57,59840.00,2903.40,196511.64,28.40,30.40,97,483
1:27:58,59249.10,2891.85,198830.42,28.50,30.30,90,541
1:28:58,59978.11,2905.00,198828.13,28.60,30.30,92,286
1:29:59,58666.68,2857.53,195744.69,28.70,30.30,95,495
1:30:59,58092.54,2846.19,194219.66,28.80,30.30,98,516
1:32:0,58666.68,2846.19,194219.66,28.90,30.30,97,445
1:33:0,59169.68,2841.26,197665.38,28.90,30.20,95,436
1:34:1,58666.68,2823.66,193461.55,29.00,30.30,98,399
1:35:1,60036.63,2855.53,195339.81,29.10,30.20,96,477
1:36:2,59543.48,2823.66,195744.69,29.20,30.20,100,435
1:37:2,58378.58,2823.66,194980.70,29.20,30.20,106,671
1:38:3,61092.94,2891.57,198431.38,29.20,30.10,96,504
1:39:3,59840.00,2868.92,198054.48,29.20,30.10,111,553
1:40:4,58798.57,2847.64,200392.16,29.20,30.10,108,423
1:41:4,59794.88,2886.56,198039.22,29.20,30.10,106,455
1:42:5,58378.58,2857.53,194219.66,29.20,30.20,108,673
1:43:5,58956.84,2857.53,199609.38,29.20,30.20,110,321
1:44:6,59543.48,2891.85,200391.39,29.20,30.20,107,511
1:45:6,60138.69,2891.85,202755.91,29.20,30.20,105,563
1:46:7,59249.10,2880.36,198830.42,29.20,30.20,107,358
1:47:7,59543.48,2880.36,201176.48,29.10,30.10,184,382
1:48:8,61420.08,2911.62,202366.86,29.00,30.10,94,30439
1:49:8,61977.62,2915.00,205148.52,29.00,30.10,99,374
1:50:9,61977.62,2891.85,201964.64,29.00,30.10,97,380
1:51:9,62928.30,2903.40,210843.36,29.00,30.10,108,448
1:52:10,63000.00,2923.29,205566.61,28.90,30.10,112,320
1:53:10,64471.04,2948.51,212145.75,29.00,30.10,99,231
1:54:11,64229.88,2915.00,207569.72,29.10,30.00,97,439
1:55:11,64229.88,2950.11,210020.03,29.00,30.00,99,346
1:56:12,64561.54,2973.79,210020.03,29.00,30.00,97,384
1:57:12,65147.29,2968.74,214604.44,29.00,30.00,101,297
1:58:13,65147.29,2945.08,210441.75,28.90,30.00,104,308
1:59:13,65486.38,2992.61,212096.77,29.00,30.00,100,400
2:0:14,65232.56,2950.11,215010.13,28.80,29.90,101,467
2:1:14,64561.54,2950.11,208383.23,28.80,29.90,103,370
2:2:15,65232.56,2973.79,210843.36,28.80,29.90,104,299
2:3:15,65656.25,2970.51,209638.55,28.80,29.80,106,331
2:4:16,68750.00,3009.72,220987.63,28.70,29.80,98,341
2:5:16,67935.99,2980.65,212096.77,28.60,29.80,101,469
2:6:17,68023.99,2926.65,208383.23,28.50,29.80,105,460
2:7:17,70999.99,3009.72,219262.27,28.60,29.80,109,510
2:8:18,70999.99,3009.72,220987.63,28.60,29.80,107,407
2:9:18,71385.89,3009.72,217551.02,28.50,29.80,111,477
2:10:19,69117.41,2973.79,209200.00,28.50,29.80,104,309
2:11:19,71385.89,2985.71,214170.03,28.50,29.80,101,361
2:12:19,74179.48,2997.69,215010.13,28.40,29.80,102,366
2:13:20,72962.02,2997.69,217551.02,28.30,29.80,102,299
2:14:20,73770.20,3033.95,216700.59,28.30,29.80,101,347
2:15:21,73364.40,3009.72,218404.89,28.30,29.80,105,277
2:16:21,77145.38,3021.81,218404.89,28.20,29.80,102,343
2:17:22,77145.38,3021.81,215853.64,28.20,29.80,105,297
2:18:22,82194.45,3058.41,220123.17,28.20,29.70,103,256
2:19:23,84663.51,3046.15,223602.50,28.10,29.80,103,344
2:20:23,94010.30,3070.73,217551.02,28.00,29.70,104,482
2:21:24,102342.53,3108.02,220987.63,27.80,29.70,101,334
2:22:24,111171.57,3083.10,222727.30,27.70,29.70,104,400
2:23:25,112766.44,3058.41,219262.27,27.70,29.80,101,242
2:24:25,133833.38,3130.17,226778.25,27.50,29.70,104,326
2:25:26,141087.00,3133.18,222727.30,27.60,29.70,105,347
2:26:26,142277.41,3145.84,226250.00,27.70,29.70,103,374
2:27:27,150276.95,3170.74,233191.48,27.90,29.60,98,430
2:28:27,149297.75,3155.61,225887.28,28.00,29.50,101,366
2:29:28,142277.41,3083.10,222727.30,28.10,29.50,101,338
2:30:28,134291.70,3095.53,220987.63,28.10,29.50,98,260
2:31:29,127893.38,3090.35,222314.08,28.30,29.40,98,290
2:32:29,121350.27,3046.15,217551.02,28.30,29.50,98,400
2:33:30,115231.68,3021.81,218404.89,28.40,29.40,97,342
2:34:30,116073.59,3046.15,216700.59,28.40,29.40,97,377
2:35:31,117242.20,3062.44,222821.55,28.30,29.40,99,381
2:36:31,111964.26,3021.81,215853.64,28.30,29.40,93,398
2:37:32,105874.98,2997.69,215853.64,28.30,29.50,165,523
2:38:32,105874.98,3033.95,215010.13,28.30,29.40,96,353
2:39:33,115231.68,3046.15,220123.17,28.40,29.50,108,542
2:40:33,116073.59,3083.10,220123.17,28.40,29.50,96,462
2:41:34,112766.44,3058.41,216700.59,28.40,29.40,104,387
2:42:34,114399.97,3021.81,216700.59,28.40,29.40,108,441
2:43:35,114399.97,3009.72,215010.13,28.50,29.40,95,285
2:44:35,119547.13,3058.41,218404.89,28.50,29.40,95,463
2:45:36,120443.00,3070.73,221855.70,28.50,29.40,94,398
2:46:36,114399.97,3009.72,218404.89,28.50,29.40,94,445
2:47:37,114399.97,3009.72,215853.64,28.60,29.40,94,411
2:48:37,114399.97,3033.95,216700.59,28.60,29.40,94,399
2:49:38,121350.27,3009.72,216700.59,28.60,29.30,92,438
2:50:38,122632.21,2977.37,216768.89,28.50,29.30,102,376
2:51:39,133213.84,3083.10,219262.27,28.50,29.30,93,515
2:52:39,138757.19,3095.53,221855.70,28.60,29.20,97,568
2:53:40,138285.77,3067.61,222360.22,28.60,29.20,93,428
2:54:40,132150.73,3058.41,218404.89,28.70,29.20,95,376
2:55:41,132150.73,3033.95,217551.02,28.70,29.20,93,376
2:56:41,134923.13,3067.61,223236.53,28.70,29.20,98,396
2:57:42,123199.95,2997.69,219262.27,28.70,29.20,99,420
2:58:42,129047.02,3033.95,219262.27,28.70,29.30,102,525
2:59:43,129047.02,3033.95,220123.17,28.80,29.20,100,258
3:0:43,129770.32,3060.42,220164.58,28.80,29.30,119,407
3:1:44,124142.81,3009.72,215853.64,28.80,29.30,102,303
3:2:44,124142.81,3033.95,218404.89,28.90,29.30,112,419
3:3:45,119547.13,3009.72,215010.13,29.00,29.30,104,358
3:4:45,121350.27,3009.72,216700.59,29.00,29.20,108,279
3:5:46,122269.19,3021.81,218404.89,29.00,29.30,105,475
3:6:46,122128.16,3016.71,217995.89,28.90,29.20,105,219
3:7:47,124142.81,3058.41,218404.89,28.90,29.20,101,333
3:8:47,124142.81,3009.72,220987.63,28.90,29.20,101,384
3:9:48,129047.02,3095.53,227139.89,28.90,29.20,99,277
3:10:48,130067.62,3058.41,225363.83,28.80,29.20,97,239
3:11:49,138757.19,3083.10,224481.34,28.70,29.20,102,444
3:12:49,156619.08,3158.57,229831.95,28.60,29.20,103,299
3:13:50,151953.53,3018.60,223236.53,28.50,29.20,104,282
3:14:50,175421.08,3171.36,225363.83,28.30,29.20,100,348
3:15:51,178946.44,3158.57,230736.84,28.50,29.20,101,257
3:16:51,165366.69,3090.35,221443.28,28.70,29.20,103,263
3:17:52,158967.78,3104.96,223236.53,28.90,29.00,30109,30313
3:18:52,153828.16,3095.53,225363.83,29.00,29.10,100,315
3:19:53,153828.16,3120.57,226250.00,29.00,29.10,99,348
3:20:53,149801.56,3070.73,228930.83,29.10,29.10,100,316
3:21:54,143323.56,3053.27,224066.41,29.20,29.10,105,262
3:22:54,143161.80,3085.18,228092.25,29.20,29.10,102,416
3:23:55,134769.28,3037.85,222821.55,29.20,29.00,98,213
3:24:55,136338.06,3077.93,227615.08,29.30,29.00,101,353
3:25:56,132150.73,3070.73,227139.89,29.20,29.00,102,477
3:26:56,140608.73,3117.54,229473.69,29.40,29.00,104,331
3:27:57,129047.02,3046.15,226250.00,29.30,29.00,107,308
3:28:57,131102.09,3070.73,226250.00,29.30,29.00,102,280
3:29:58,130067.62,3058.41,231645.58,29.30,29.00,101,441
3:30:58,145955.25,3197.12,233474.58,29.10,29.10,96,345
3:31:59,164000.02,3210.10,239055.80,29.00,29.10,101,449
3:32:59,180756.78,3223.13,240000.00,28.90,29.00,97,258
3:34:0,180756.78,3210.10,238115.63,28.90,29.00,101,309
3:35:0,186388.91,3184.21,233474.58,29.00,29.00,97,368
3:36:1,177168.16,3184.21,237179.50,29.00,29.00,102,260
3:37:1,167126.08,3108.02,230736.84,29.10,29.00,107,252
3:38:2,156619.08,3083.10,223602.50,28.80,28.90,111,323
3:39:2,156619.08,3095.53,234394.92,29.20,29.00,100,301
3:40:3,143485.33,3070.73,230736.84,28.90,28.90,106,321
3:41:3,171827.61,3178.95,237687.36,28.90,28.90,98,250
3:42:4,174842.13,3142.86,227672.97,28.80,28.90,99,344
3:43:4,167126.08,3120.57,227139.89,28.80,28.90,96,340
3:44:5,198647.05,3158.57,233474.58,28.80,28.90,131,535
3:45:5,184477.08,3095.53,226250.00,28.80,28.90,104,251
3:46:6,194403.84,3158.57,229831.95,28.80,28.90,101,342
3:47:6,209340.19,3220.29,235897.44,28.80,28.90,95,400
3:48:7,196504.86,3236.23,233474.58,28.90,28.80,101,291
3:49:7,200831.69,3120.57,227139.89,28.80,28.90,95,359
3:50:8,200831.69,3158.57,231645.58,29.00,28.80,97,338
3:51:8,219763.42,3217.83,239569.89,29.00,28.80,98,345
3:52:9,232749.97,3176.02,229957.83,29.00,28.80,102,387
3:53:9,207653.05,3120.57,224481.34,29.00,28.70,103,432
3:54:10,245928.52,3158.57,225363.83,29.10,28.70,101,328
3:55:10,196504.86,3145.84,229831.95,29.10,28.70,102,310
3:56:11,209793.80,3153.33,226722.34,29.20,28.70,101,400
3:57:11,199960.39,3150.36,227253.67,29.30,28.70,98,277
3:58:12,194403.84,3120.57,225363.83,29.40,28.70,101,397
3:59:12,193769.23,3130.17,226778.25,29.40,28.70,96,373
4:0:12,193557.69,3150.36,229957.83,29.40,28.70,98,524
4:1:13,203060.00,3158.57,230736.84,29.40,28.70,102,311
4:2:13,180756.78,3120.57,229831.95,29.40,28.70,99,370
4:3:14,188336.47,3145.84,228930.83,29.40,28.60,94,588
4:4:14,219999.98,3223.13,234394.92,29.40,28.60,106,386
4:5:15,222630.41,3210.10,230736.84,29.40,28.60,92,456
4:6:15,214905.25,3171.36,230736.84,29.50,28.60,98,426
4:7:16,225318.66,3210.10,232558.16,29.60,28.50,94,348
4:8:16,214905.25,3184.21,229831.95,29.80,28.50,95,337
4:9:17,233749.95,3158.57,231645.58,29.80,28.50,88,342
4:10:17,212437.48,3120.57,227139.89,29.90,28.50,89,283
4:11:18,225318.66,3145.84,228930.83,29.90,28.50,98,425
4:12:18,212437.48,3120.57,224481.34,29.90,28.50,98,314
4:13:19,210020.61,3120.57,225363.83,29.90,28.40,99,407
4:14:19,227333.31,3194.23,230379.77,29.90,28.50,105,357
4:15:20,219999.98,3158.57,227139.89,29.80,28.50,98,486
4:16:20,212437.48,3145.84,226250.00,29.70,28.50,99,326
4:17:21,214905.25,3171.36,226250.00,29.70,28.40,97,511
4:18:21,212437.48,3120.57,224481.34,29.70,28.50,97,471
4:19:22,224351.63,3137.62,228151.28,29.70,28.50,105,330
4:20:22,212437.48,3133.18,223602.50,29.60,28.50,95,368
4:21:23,222630.41,3145.84,226250.00,29.60,28.50,94,399
4:22:23,214905.25,3145.84,226250.00,29.60,28.50,98,341
4:23:24,214905.25,3145.84,226250.00,29.70,28.50,95,310
4:24:24,214905.25,3145.84,227139.89,29.70,28.60,97,380
4:25:25,212208.31,3102.83,224948.03,29.70,28.50,101,382
4:26:25,218580.63,3139.86,227310.94,29.70,28.50,102,459
4:27:26,194403.84,3120.57,224481.34,29.70,28.50,106,366
4:28:26,192342.88,3133.18,226250.00,29.70,28.50,105,339
4:29:27,222630.41,3210.10,230736.84,29.60,28.50,110,437
4:30:27,232749.97,3201.93,229957.83,29.60,28.60,111,324
4:31:28,214905.25,3145.84,230736.84,29.60,28.50,105,305
4:32:28,214905.25,3133.18,226250.00,29.60,28.60,113,348
4:33:29,216957.42,3148.10,230801.70,29.70,28.60,111,385
4:34:29,233749.95,3184.21,233474.58,29.70,28.50,108,324
4:35:30,233749.95,3171.36,227139.89,29.90,28.50,109,247
4:36:30,217425.52,3133.18,224481.34,30.00,28.50,111,253
4:37:31,245666.61,3191.85,229411.78,30.00,28.40,108,280
4:38:31,225318.66,3145.84,230736.84,30.00,28.40,110,281
4:39:32,233749.95,3210.10,232558.16,30.00,28.40,108,274
4:40:32,227333.31,3155.61,234968.03,30.00,28.40,109,314
4:41:33,236689.61,3210.10,234394.92,30.00,28.40,101,374
4:42:33,245928.52,3249.39,233474.58,30.10,28.40,105,336
4:43:34,259324.92,3197.12,231645.58,30.20,28.30,103,379
4:44:34,239697.64,3158.57,232558.16,30.10,28.30,103,299
4:45:35,255851.78,3262.62,239055.80,30.10,28.30,105,393
4:46:35,259324.92,3236.23,239055.80,30.20,28.20,103,241
4:47:36,290583.22,3289.27,242857.14,30.20,28.20,100,381
