Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
0:0:44,87252.43,3197.12,233474.58,17.30,26.20,107,344
0:1:45,91666.66,3223.13,239055.80,17.30,26.20,101,459
0:2:45,96452.63,3236.23,233474.58,17.30,26.20,99,382
0:3:46,97712.76,3223.13,231645.58,17.30,26.20,104,438
0:4:46,108092.46,3357.04,241900.66,17.30,26.20,108,356
0:5:47,178946.44,3454.77,249670.31,17.10,26.20,97,384
0:6:47,142277.41,3223.13,240000.00,16.90,26.10,105,470
0:7:48,116073.59,3384.62,247702.41,17.20,26.10,112,406
0:8:48,130067.62,3398.51,248684.22,17.10,26.00,103,340
0:9:49,104067.40,3168.42,226778.25,17.00,25.90,94,508
0:10:49,101538.45,3244.07,240517.25,17.20,25.90,97,307
0:11:50,103033.32,3275.91,236247.34,17.20,25.90,100,297
0:12:50,113180.70,3396.01,247368.42,17.30,25.90,106,329
0:13:51,118662.46,3412.47,246724.89,17.00,25.80,119,476
0:14:51,124142.81,3526.72,256696.41,17.10,25.80,109,453
0:15:52,141956.23,3530.10,253777.77,17.00,25.70,107,500
0:16:52,144222.27,3539.13,253333.31,17.10,25.60,106,487
0:17:53,140927.58,3521.12,257270.69,17.30,25.50,103,600
0:18:53,168728.83,3483.33,254666.64,17.30,25.40,97,380
0:19:54,153312.53,3568.64,263636.34,17.50,25.40,99,403
0:20:54,111964.26,3497.72,251655.63,17.50,25.30,102,349
0:21:55,132150.73,3497.72,251655.63,17.60,25.20,105,613
0:22:55,139438.89,3509.92,251327.42,17.60,25.30,104,446
0:23:56,134291.70,3469.02,250660.78,17.70,25.20,99,449
0:24:56,135384.66,3469.02,254666.64,17.80,25.10,98,433
0:25:57,141474.48,3587.08,263781.31,17.80,25.20,107,399
0:26:57,126065.84,3469.02,248684.22,17.80,25.10,105,533
0:27:58,124142.81,3541.33,258744.38,17.90,25.10,115,452
0:28:58,125098.09,3526.72,260810.78,17.80,25.10,109,474
0:29:59,124142.81,3541.33,259775.27,17.80,25.10,100,324
0:30:59,124810.41,3501.02,259909.89,17.90,25.00,97,305
0:32:0,126065.84,3497.72,251655.63,17.90,25.00,97,372
0:33:0,128040.05,3526.72,253658.52,17.90,25.00,105,338
0:34:1,139280.63,3592.76,259008.98,17.90,25.00,97,310
0:35:1,131102.09,3384.62,251655.63,17.90,25.00,100,350
0:36:2,153828.16,3645.71,267123.28,18.10,24.90,105,355
0:37:2,186185.20,3670.50,259325.83,17.90,24.90,105,491
0:38:3,166571.45,3327.09,247368.42,17.80,24.80,109,528
0:39:3,173513.06,3624.87,256249.98,18.20,24.70,106,483
0:40:4,155212.64,3556.01,256696.41,17.90,24.80,107,395
0:41:4,145955.25,3541.33,254666.64,18.00,24.70,119,429
0:42:5,143485.33,3526.72,255679.27,18.10,24.70,105,400
0:43:5,135384.66,3497.72,255679.27,18.20,24.70,116,345
0:44:6,141795.66,3568.64,257399.09,18.20,24.70,101,492
0:45:6,139913.70,3541.33,254666.64,18.10,24.60,107,403
0:46:6,134291.70,3497.72,259775.27,18.10,24.60,107,543
0:47:7,134291.70,3556.01,259775.27,18.20,24.60,98,467
0:48:7,126065.84,3497.72,258744.38,18.20,24.60,95,429
0:49:8,119547.13,3497.72,255679.27,18.30,24.60,97,420
0:50:8,112766.44,3440.60,246724.89,18.40,24.50,99,562
0:51:9,107965.30,3421.00,247264.78,18.50,24.60,99,443
0:52:9,108848.82,3384.62,240948.28,18.60,24.50,98,384
0:53:10,105874.98,3370.79,240948.28,18.60,24.60,98,536
0:54:10,102099.44,3332.51,239139.78,18.60,24.60,97,392
0:55:11,95832.45,3289.27,236247.34,18.80,24.60,97,580
0:56:11,101977.89,3424.06,252328.14,19.00,24.60,100,298
0:57:12,99654.04,3249.39,245751.64,18.80,24.70,103,505
0:58:12,114399.97,3440.60,250660.78,18.90,24.70,98,450
0:59:13,117788.78,3440.60,250660.78,18.60,24.60,96,284
1:0:13,123199.95,3497.72,255679.27,18.70,24.50,94,387
1:1:14,119886.04,3418.55,253897.53,18.70,24.40,99,373
1:2:14,118662.46,3426.50,248684.22,18.90,24.40,96,356
1:3:15,113578.28,3398.51,246724.89,19.00,24.30,106,506
1:4:15,105874.98,3440.60,244782.61,19.00,24.30,94,426
1:5:16,100315.20,3357.04,240000.00,19.20,24.30,96,528
1:6:16,99416.20,3387.56,244880.17,19.30,24.30,97,500
1:7:17,98645.15,3368.24,244444.45,19.20,24.30,97,375
1:8:17,101659.33,3357.04,241900.66,19.30,24.30,97,633
