8:36:55,19600.74,833.15,517894.69,29.80,28.10,0,0
8:37:56,30945.63,1162.76,463192.19,29.70,28.20,185,844
8:38:56,37539.69,1412.52,439375.03,30.60,28.20,122,2079
8:39:57,41756.37,1640.61,423780.50,31.00,28.30,111,657
8:40:57,44000.00,1833.33,403539.81,30.90,28.50,104,989
8:41:58,46407.30,2046.42,401764.69,30.60,28.60,104,1222
8:42:58,47894.41,2128.08,377966.09,30.00,28.80,103,749
8:43:59,49993.59,2292.40,364088.41,29.30,28.90,128,563
8:44:59,50834.95,2355.87,365193.38,29.50,29.00,117,780
8:46:0,48193.75,2319.52,330389.59,29.00,29.10,108,604
8:47:0,50763.75,2474.43,350943.41,29.20,29.20,103,625
8:48:1,50857.14,2514.29,344000.03,29.00,29.30,98,596
8:49:1,54737.20,2656.16,355434.81,29.00,29.50,113,728
8:50:2,53270.90,2588.51,332812.47,28.50,29.60,111,709
8:51:2,52277.23,2619.27,331428.56,28.30,29.70,104,673
8:52:3,51790.16,2598.72,327319.56,28.20,29.70,95,451
8:53:3,53050.17,2657.14,329870.09,28.30,29.80,100,602
8:54:4,53020.00,2660.91,320610.66,28.20,30.20,105,601
8:55:4,53020.00,2671.43,316666.66,27.20,30.90,103,498
8:56:5,53020.00,2703.27,317974.66,26.40,31.70,100,413
8:57:5,56188.15,2764.60,336842.16,25.60,32.60,109,516
8:58:6,54476.19,2719.91,322762.13,24.60,33.40,125,615
8:59:6,54737.20,2741.54,317468.31,23.90,34.20,97,568
9:0:7,53523.49,2735.53,311500.00,23.00,34.80,103,687
9:1:7,52523.18,2735.53,303940.91,22.60,35.50,102,452
9:2:8,53020.00,2735.53,310224.41,22.20,36.00,96,590
9:3:8,61047.98,2812.47,316666.66,21.60,36.50,107,710
9:4:9,59543.48,2779.20,310224.41,20.80,37.00,93,432
9:5:9,55875.43,2735.53,297810.22,20.50,37.30,95,613
9:6:10,56968.41,2746.37,303940.91,20.30,37.60,91,544
9:7:10,55075.34,2703.27,296601.94,20.20,37.70,85,531
9:8:11,55264.60,2730.70,293719.81,20.30,37.60,85,591
9:9:11,54812.29,2703.27,289473.72,20.40,37.50,85,625
9:10:12,55075.34,2735.53,291826.91,20.40,37.40,82,648
9:11:12,56418.11,2746.37,291826.91,20.40,37.30,89,546
9:12:13,55606.89,2724.73,283687.97,20.50,37.10,79,376
9:13:13,58378.58,2692.61,280281.72,20.50,36.90,78,682
9:14:14,57526.50,2629.61,274710.00,20.70,36.50,87,571
9:15:14,57808.50,2713.97,284834.13,21.20,36.20,80,456
