Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
0:38:14,43171.01,2493.95,165000.00,20.30,26.50,121,654
0:39:15,43046.24,2488.75,160846.56,20.30,26.50,106,811
0:40:15,42605.19,2480.17,163279.86,20.30,26.50,105,840
0:41:16,41042.02,2450.00,157692.31,20.50,26.50,96,583
0:42:16,41756.37,2450.00,160846.56,20.50,26.50,103,558
0:43:17,41937.50,2488.75,160846.56,20.40,26.60,101,676
0:44:17,42114.29,2475.00,162989.33,20.30,26.60,115,488
0:45:18,41042.02,2430.86,160211.28,20.30,26.50,97,498
0:46:18,42855.49,2484.76,162989.33,20.50,26.60,100,486
0:47:19,42119.66,2479.00,162765.97,20.40,26.60,98,558
0:48:19,42114.29,2465.28,161702.14,20.40,26.60,98,725
0:49:20,42302.86,2498.54,159578.20,20.40,26.60,97,422
0:50:20,42668.59,2504.40,166247.75,20.30,26.60,101,388
0:51:21,41937.50,2450.00,161484.09,20.40,26.50,101,536
0:52:21,41042.02,2450.00,159578.20,20.50,26.50,106,773
0:53:21,42119.66,2459.63,162123.91,20.60,26.50,97,804
0:54:22,42119.66,2498.54,163410.31,20.70,26.50,107,839
0:55:22,41042.02,2450.00,155826.09,20.50,26.50,169,534
0:56:23,41576.27,2488.75,164705.89,20.80,26.50,96,524
0:57:23,40681.57,2445.96,161702.14,20.80,26.50,95,557
0:58:24,41219.10,2459.63,164705.89,20.90,26.50,100,597
0:59:24,42297.99,2455.60,163636.38,20.90,26.50,105,640
1:0:25,41397.18,2459.63,160846.56,20.80,26.50,97,473
1:1:25,41569.40,2475.00,166247.75,20.90,26.50,117,657
1:2:26,41397.18,2440.41,161484.09,20.90,26.50,95,646
1:3:26,41389.83,2455.60,159788.36,21.00,26.50,95,520
1:4:27,43234.78,2459.63,162765.97,20.90,26.50,102,497
1:5:27,42609.20,2484.17,163055.06,20.80,26.40,98,626
1:6:28,42668.59,2514.29,163636.38,20.80,26.40,96,522
1:7:28,42487.11,2488.75,164056.95,20.80,26.40,93,669
1:8:29,41219.10,2450.00,160211.28,20.70,26.40,101,767
1:9:29,41335.21,2493.95,165000.00,20.70,26.40,94,429
1:10:30,43807.02,2528.15,167985.61,20.60,26.40,100,552
1:11:30,43234.78,2548.10,167985.61,20.30,26.50,158,635
1:12:31,44390.53,2504.40,167567.56,19.90,26.50,100,623
1:13:31,42855.49,2504.40,162989.33,20.00,26.40,103,423
1:14:32,43424.41,2498.54,167985.61,20.10,26.40,96,486
1:15:32,42240.00,2474.43,163701.08,19.90,26.40,101,619
1:16:33,43614.04,2514.29,168231.03,20.00,26.30,103,599
1:17:33,42976.74,2495.80,162857.14,19.80,26.30,108,495
1:18:34,43046.24,2488.75,163410.31,20.10,26.40,106,473
1:19:34,42858.79,2488.75,160846.56,19.90,26.40,102,492
1:20:35,45585.58,2608.97,173357.66,19.70,26.40,91,523
1:21:35,43935.48,2513.63,166308.25,19.30,26.50,102,539
1:22:36,43806.45,2524.21,168231.03,19.50,26.50,109,597
1:23:36,43807.02,2508.37,164056.95,19.60,26.40,100,489
1:24:37,43234.78,2508.37,165357.14,19.70,26.40,101,370
1:25:37,44194.12,2528.15,164705.89,19.60,26.40,97,326
1:26:38,44520.71,2513.63,166965.89,19.40,26.40,107,654
1:27:38,43486.88,2538.82,168592.05,19.40,26.40,104,370
1:28:39,43424.41,2508.37,165357.14,19.40,26.40,98,404
1:29:39,44194.12,2538.11,166010.73,19.60,26.50,104,287
1:30:40,43935.48,2543.46,168288.28,19.40,26.50,99,317
1:31:40,43807.02,2558.14,172000.00,19.60,26.40,103,304
1:32:41,43234.78,2528.15,165357.14,19.50,26.50,101,411
1:33:41,43234.78,2538.11,166666.67,19.50,26.40,108,522
1:34:42,43807.02,2538.11,169314.06,19.40,26.40,104,447
1:35:42,45182.09,2578.34,173357.66,19.60,26.40,103,451
1:36:43,44194.12,2508.37,165357.14,19.30,26.40,100,314
1:37:43,43935.48,2513.63,167625.91,19.40,26.30,108,582
1:38:44,44389.38,2548.10,169314.06,19.60,26.30,103,535
1:39:44,46615.86,2608.97,175412.84,19.40,26.40,101,555
1:40:45,44389.38,2548.10,168648.64,19.20,26.40,98,463
1:41:45,45722.89,2563.56,174358.97,19.20,26.40,106,394
1:42:46,45993.96,2558.14,169314.06,19.20,26.30,121,585
1:43:46,46407.30,2598.72,176102.92,19.30,26.40,103,334
1:44:47,44982.14,2568.22,166666.67,19.30,26.40,110,552
1:45:47,44982.14,2548.10,168648.64,19.20,26.40,106,422
1:46:48,46615.86,2578.34,178188.52,19.30,26.40,105,378
1:47:48,44783.38,2568.22,170652.16,19.20,26.40,98,330
1:48:49,45383.23,2538.11,171324.84,19.20,26.40,108,539
1:49:49,47462.97,2671.43,180297.38,19.30,26.40,111,574
1:50:49,47395.07,2645.69,180633.14,19.10,26.40,100,264
1:51:50,45789.16,2568.22,172000.00,19.00,26.40,103,459
1:52:50,47249.23,2629.61,183864.92,19.10,26.30,93,428
1:53:51,47552.80,2647.62,177736.55,19.20,26.40,97,387
1:54:51,46615.86,2578.34,169981.91,19.10,26.40,103,504
1:55:52,46825.69,2568.22,176102.92,19.00,26.30,101,647
1:56:52,45590.36,2584.65,177777.77,19.30,26.40,104,370
1:57:53,46615.86,2650.43,176795.58,19.30,26.40,103,480
1:58:53,46615.86,2640.00,175412.84,19.00,26.30,110,470
1:59:54,47473.69,2625.81,178478.66,19.20,26.30,100,421
2:0:54,46825.69,2598.72,177490.75,19.10,26.30,101,567
2:1:55,46615.86,2598.72,174725.27,19.30,26.30,100,541
2:2:55,45789.16,2588.51,174040.20,19.40,26.20,110,413
2:3:56,46407.30,2588.51,177490.75,19.60,26.20,101,386
2:4:56,47036.81,2619.27,178188.52,19.50,26.20,100,522
2:5:57,47769.47,2637.15,180560.73,19.50,26.20,101,323
2:6:57,44585.80,2568.22,173357.66,19.40,26.20,103,541
2:7:58,44000.00,2548.10,171324.84,19.90,26.20,106,338
2:8:58,46407.30,2598.72,175412.84,19.90,26.20,110,740
2:9:59,46623.86,2636.21,178478.66,19.90,26.20,100,488
2:10:59,46273.56,2620.17,183114.45,19.90,26.20,106,506
2:12:0,53020.00,2768.21,190458.02,19.80,26.10,99,656
2:13:0,47894.41,2640.00,180297.38,19.10,26.00,101,516
2:14:1,47462.97,2629.61,179591.83,19.50,25.90,105,547
2:15:1,46407.30,2608.97,176102.92,19.70,25.80,104,538
2:16:2,46066.67,2538.82,173308.94,19.90,25.90,98,332
2:17:2,45722.89,2573.67,176427.25,20.10,25.80,101,654
2:18:3,45182.09,2558.14,171324.84,20.20,25.80,95,514
2:19:3,45182.09,2558.14,172000.00,20.10,25.80,111,763
2:20:4,44585.80,2558.14,176102.92,20.20,25.80,100,549
2:21:4,45939.21,2576.07,175600.72,20.30,25.90,98,447
2:22:5,44585.80,2558.14,171324.84,20.30,25.90,108,368
2:23:5,44585.80,2538.11,174040.20,20.20,25.80,99,505
2:24:6,44585.80,2588.51,175412.84,20.40,25.90,98,792
2:25:6,44585.80,2568.22,177490.75,20.10,25.90,110,30505
2:26:7,44982.14,2588.51,174040.20,20.40,25.90,100,598
2:27:7,45585.58,2578.34,176102.92,20.20,25.90,96,395
2:28:8,44982.14,2578.34,173357.66,20.30,25.80,98,642
2:29:8,45182.09,2568.22,173357.66,20.40,25.80,94,519
2:30:9,45794.55,2584.65,177079.47,20.50,25.90,106,588
2:31:9,48773.59,2660.91,178888.88,20.40,25.90,95,469
2:32:10,45789.16,2568.22,173357.66,20.00,25.80,102,610
2:33:10,46139.81,2600.43,180934.56,20.40,25.90,97,438
2:34:11,48773.59,2660.91,184586.48,20.40,25.80,100,470
2:35:11,44783.38,2558.14,175412.84,20.20,25.80,90,524
2:36:12,45585.58,2558.14,173357.66,20.60,25.80,96,501
2:37:12,45182.09,2548.10,175412.84,20.70,25.80,91,510
2:38:13,45116.41,2553.49,177121.75,20.60,25.80,103,419
2:39:13,44585.80,2548.10,171324.84,20.70,25.80,102,395
2:40:14,44785.71,2554.24,174999.98,20.80,25.80,103,517
2:41:14,50600.00,2735.53,187500.00,20.80,25.80,94,542
2:42:15,46414.64,2615.45,178478.66,20.00,25.80,98,434
2:43:15,45993.96,2568.22,176102.92,20.50,25.80,90,331
2:44:16,45383.23,2568.22,177490.75,20.50,25.80,95,524
2:45:16,45185.63,2564.33,173626.38,20.80,25.70,97,504
2:46:16,53629.63,2791.56,195736.44,20.80,25.70,101,573
2:47:17,48996.85,2640.00,179591.83,19.90,25.60,119,632
2:48:17,46910.77,2585.47,178438.64,20.30,25.50,102,402
2:49:18,47249.23,2598.72,178188.52,20.90,25.60,111,629
2:50:18,46407.30,2578.34,176102.92,20.90,25.60,97,702
2:51:19,45585.58,2558.14,174040.20,20.90,25.50,103,378
2:52:19,44585.80,2528.15,172000.00,21.00,25.60,109,552
2:53:20,47036.81,2629.61,183146.09,21.30,25.60,99,610
2:54:20,45590.36,2564.33,174999.98,21.00,25.60,103,443
2:55:21,45722.89,2563.56,178518.50,21.10,25.60,106,500
2:56:21,44982.14,2568.22,174040.20,21.10,25.60,107,437
2:57:22,45383.23,2568.22,181716.44,21.10,25.60,100,571
2:58:22,45789.16,2598.72,171324.84,21.10,25.60,99,437
2:59:23,45789.16,2558.14,174725.27,21.00,25.50,102,431
3:0:23,44783.38,2558.14,174040.20,21.20,25.50,111,520
3:1:24,47123.46,2575.27,176340.09,21.10,25.50,95,528
3:2:24,47621.12,2610.73,180223.86,21.20,25.60,99,479
3:3:25,52800.00,2688.89,189312.98,21.10,25.60,112,477
3:4:25,48996.85,2650.43,184586.48,20.60,25.50,104,399
3:5:26,46825.69,2598.72,176795.58,21.00,25.40,97,512
3:6:26,47191.36,2641.90,183082.72,21.30,25.40,100,386
3:7:27,47987.50,2637.15,177736.55,21.30,25.40,95,443
3:8:27,46615.86,2619.27,181716.44,21.30,25.40,109,348
3:9:28,48551.73,2692.61,186767.50,21.30,25.40,108,481
3:10:28,55075.34,2790.24,198830.42,21.10,25.40,107,387
3:11:29,51094.46,2688.89,187832.72,20.40,25.30,98,548
3:12:29,55075.34,2692.61,181716.44,21.00,25.20,98,428
3:13:30,53020.00,2660.91,186037.73,20.70,25.00,100,646
3:14:30,57371.02,2847.64,200392.16,21.30,25.00,107,666
3:15:31,51718.03,2709.17,190076.34,20.80,24.90,100,490
3:16:31,52523.18,2823.66,197281.56,21.30,24.80,105,545
3:17:32,55875.43,2768.21,192706.33,21.20,24.80,101,364
3:18:32,52624.58,2715.10,195736.44,20.90,24.70,100,462
3:19:33,56692.30,2768.21,198054.48,21.60,24.70,105,552
3:20:33,53020.00,2735.53,186037.73,21.30,24.60,105,419
3:21:34,52523.18,2779.20,193461.55,21.50,24.60,101,351
3:22:34,60439.56,2891.85,205148.52,21.50,24.70,102,374
3:23:35,53523.49,2713.97,192706.33,21.00,24.60,109,479
3:24:35,52377.48,2683.04,186011.36,21.70,24.50,120,599
3:25:36,53050.17,2731.87,193063.58,21.80,24.60,121,640
3:26:36,52277.23,2703.27,186767.50,21.60,24.60,102,375
3:27:37,65914.06,2997.69,215853.64,21.50,24.50,97,550
3:28:37,62292.14,2880.36,201964.64,20.60,24.50,107,549
3:29:38,59249.10,2801.33,195744.69,20.90,24.50,103,397
3:30:38,73770.20,3046.15,215010.13,20.80,24.40,103,650
3:31:39,71385.89,2950.11,205148.52,20.40,24.30,97,490
3:32:39,60058.40,2752.42,196893.20,20.50,24.10,103,543
3:33:40,65571.98,2926.65,202755.91,21.60,24.00,97,615
3:34:40,68385.54,2868.92,198830.42,21.10,23.90,101,505
3:35:40,64392.31,2825.06,213360.31,20.90,23.70,100,472
3:36:41,56968.41,2703.27,193461.55,21.90,23.70,103,626
3:37:41,57808.50,2735.53,192706.33,22.30,23.80,102,338
3:38:42,59010.84,2888.44,203162.05,22.20,23.90,106,399
3:39:42,64895.75,2891.85,201176.48,21.70,23.90,109,521
3:40:43,68297.19,2921.64,206361.83,21.10,23.90,102,630
3:41:43,63900.76,2880.36,200391.39,21.00,23.80,107,497
3:42:44,70617.27,2973.79,214170.03,21.20,23.70,103,378
3:43:44,65914.06,2823.66,197281.56,21.20,23.70,104,354
3:44:45,57526.50,2671.43,187500.00,21.40,23.60,100,446
3:45:45,63574.15,2812.47,203550.28,22.20,23.70,102,365
3:46:46,63250.00,2880.36,205952.38,21.80,23.70,103,450
3:47:46,57293.28,2753.64,196116.52,21.60,23.80,128,605
3:48:47,53523.49,2650.43,185310.75,22.30,23.80,120,570
3:49:47,62609.02,2868.92,201964.64,22.60,23.90,101,546
3:50:48,63900.76,2790.24,191954.03,21.70,23.90,99,701
3:51:48,55606.89,2692.61,185310.75,21.60,23.70,98,512
3:52:49,53020.00,2682.00,188973.39,22.50,23.80,101,520
3:53:49,52770.76,2682.00,191204.61,22.60,24.00,106,562
3:54:50,56418.11,2823.66,201176.48,22.40,24.10,94,511
3:55:50,57808.50,2790.24,197281.56,21.90,24.10,106,684
3:56:51,53777.77,2660.91,186037.73,21.80,24.00,92,493
3:57:51,53449.66,2730.70,193834.30,22.30,24.10,103,312
3:58:52,53777.77,2713.97,191954.03,22.40,24.10,100,541
3:59:52,54033.78,2713.97,191954.03,22.10,24.20,100,574
4:0:53,52523.18,2660.91,187500.00,22.30,24.20,99,436
4:1:53,53959.46,2774.34,199218.75,22.30,24.30,107,537
4:2:54,58378.58,2834.90,205148.52,22.00,24.40,96,629
4:3:54,53959.46,2698.47,188593.17,21.70,24.40,97,562
4:4:55,56418.11,2846.19,200391.39,22.00,24.30,97,364
4:5:55,54326.53,2710.28,190057.38,21.60,24.40,104,426
4:6:56,53810.81,2731.87,195348.84,21.90,24.30,93,431
4:7:56,54812.29,2746.37,198054.48,22.00,24.30,98,353
4:8:57,54326.53,2742.73,194584.14,21.80,24.40,95,329
4:9:57,56145.83,2703.27,189714.30,21.80,24.40,102,648
4:10:58,54033.78,2692.61,190458.02,21.80,24.40,89,584
4:11:58,53555.55,2731.87,193063.58,22.00,24.40,96,392
4:12:59,52523.18,2692.61,189714.30,21.90,24.50,100,547
4:13:59,53993.22,2705.47,183804.16,22.00,24.50,100,627
4:15:0,52277.23,2713.97,192706.33,21.80,24.50,97,521
4:16:0,52132.01,2725.88,191938.58,21.90,24.60,99,451
4:17:1,51790.16,2713.97,191204.61,21.90,24.60,102,471
4:18:1,50366.56,2671.43,189714.30,21.80,24.60,95,456
4:19:2,51309.45,2724.73,193461.55,21.90,24.70,95,271
4:20:2,53020.00,2671.43,183864.92,21.90,24.70,94,368
4:21:2,52523.18,2682.00,189714.30,21.60,24.70,110,653
4:22:3,53270.90,2713.97,190458.02,21.70,24.80,114,490
4:23:3,54033.78,2713.97,187500.00,21.50,24.80,105,320
4:24:4,52770.76,2703.27,191204.61,21.50,24.70,110,452
4:25:4,50366.56,2650.43,190458.02,21.60,24.80,104,392
4:26:5,52132.01,2672.45,188952.39,21.80,24.80,100,354
4:27:5,53703.70,2719.91,190822.19,21.60,24.80,110,597
4:28:6,51790.16,2660.91,186037.73,21.40,24.80,107,353
4:29:6,53777.77,2671.43,187500.00,21.60,24.80,101,397
4:30:7,54812.29,2746.37,189714.30,21.50,24.80,101,274
4:31:7,54812.29,2779.20,192706.33,21.20,24.80,111,499
4:32:8,52277.23,2660.91,188973.39,21.20,24.70,130,326
4:33:8,55075.34,2703.27,191204.61,21.60,24.70,102,365
4:34:9,57526.50,2812.47,201964.64,21.50,24.70,95,495
4:35:9,58378.58,2779.20,197281.56,21.10,24.70,108,450
4:36:10,62609.02,2846.19,198054.48,20.90,24.60,110,514
4:37:10,67665.34,2903.40,202755.91,20.80,24.50,103,463
4:38:11,75008.61,2938.36,200391.39,20.50,24.40,105,432
4:39:11,63574.15,2746.37,196511.64,20.30,24.20,111,506
4:40:12,59249.10,2713.97,191204.61,21.40,24.10,120,399
4:41:12,57526.50,2724.73,194219.66,21.70,24.10,101,481
4:42:13,65147.29,2841.26,203952.56,21.70,24.10,100,478
4:43:13,69487.80,2868.92,188235.31,21.10,24.10,111,285
4:44:14,62209.74,2785.37,196124.05,20.90,24.00,112,482
4:45:14,69219.51,3006.50,211290.31,21.60,23.90,107,520
4:46:15,72962.02,3021.81,217551.02,21.00,23.90,105,429
4:47:15,76517.55,3060.42,217586.89,20.50,23.70,110,504
4:48:16,80300.01,2997.69,211670.00,20.50,23.60,107,385
4:49:16,87145.63,3065.57,221443.28,20.80,23.50,107,390
4:50:17,79378.39,2973.79,214170.03,20.80,23.40,101,467
4:51:17,63083.34,2780.49,198828.13,21.30,23.30,101,482
4:52:18,63648.86,2808.93,196887.17,22.20,23.40,112,487
4:53:18,68023.99,2950.11,216700.59,22.00,23.40,98,295
4:54:19,72962.02,2973.79,204347.81,21.50,23.40,99,525
4:55:19,70617.27,3009.72,213333.31,21.40,23.40,104,600
4:56:20,69117.41,2903.40,207569.72,21.30,23.30,96,392
4:57:20,64810.81,2910.00,219712.50,21.70,23.30,100,444
4:58:21,63250.00,2768.21,196511.64,21.70,23.30,98,360
4:59:21,63977.01,2820.13,200000.00,22.20,23.30,108,366
5:0:22,58092.54,2801.33,199609.38,22.30,23.30,100,569
5:1:22,63250.00,2997.69,213333.31,22.20,23.40,112,443
5:2:23,74179.48,3046.15,232558.16,21.70,23.40,99,355
5:3:23,64229.88,2834.90,205952.38,21.50,23.40,103,427
5:4:23,62845.28,2818.75,206361.83,22.20,23.30,95,520
5:5:24,61420.08,2831.39,201574.80,22.30,23.40,106,318
5:6:24,62360.90,2923.29,206374.50,22.30,23.40,97,461
5:7:25,62292.14,2834.90,201964.64,21.90,23.50,103,412
5:8:25,58092.54,2768.21,199609.38,22.00,23.40,102,378
5:9:26,58956.84,2768.21,198054.48,22.30,23.40,107,528
5:10:26,62292.14,2857.53,197281.56,22.30,23.40,101,539
5:11:27,60742.66,2801.33,198054.48,22.00,23.50,91,444
5:12:27,59543.48,2880.36,205148.52,22.10,23.50,99,399
5:13:28,62928.30,2880.36,202755.91,22.00,23.50,103,531
5:14:28,58956.84,2768.21,199609.38,21.80,23.40,100,462
5:15:29,55340.20,2757.27,196511.64,22.40,23.40,106,444
5:16:29,57340.42,2794.20,200393.70,22.60,23.40,101,376
5:17:30,54551.02,2746.37,197281.56,22.70,23.60,105,519
5:18:30,57293.28,2865.46,198437.50,22.60,23.60,102,590
5:19:31,56418.11,2790.24,202755.91,22.20,23.70,97,551
5:20:31,54551.02,2746.37,194219.66,22.20,23.70,97,565
5:21:32,55606.89,2779.20,203550.28,22.20,23.70,96,393
5:22:32,55379.31,2808.93,193822.41,22.10,23.80,101,615
5:23:33,60197.80,2900.00,210462.77,22.10,23.70,97,446
5:24:33,65232.56,3009.72,223602.50,21.80,23.80,104,448
5:25:34,65914.06,2973.79,210843.36,21.50,23.70,95,627
5:26:34,68023.99,2997.69,210843.36,21.10,23.50,96,356
5:27:35,61977.62,2903.40,207569.72,21.40,23.50,99,518
5:28:35,60742.66,2779.20,194980.70,21.80,23.40,100,520
5:29:36,55606.89,2801.33,199609.38,21.80,23.30,98,254
5:30:36,62195.49,2878.46,207200.00,22.30,23.40,100,429
5:31:37,55875.43,2790.24,197281.56,22.00,23.40,93,504
5:32:37,54812.29,2834.90,200391.39,22.40,23.50,103,399
5:33:38,54551.02,2746.37,193461.55,22.20,23.50,101,578
5:34:38,53777.77,2724.73,194219.66,22.30,23.60,103,597
5:35:39,54812.29,2757.27,191954.03,22.30,23.60,99,520
5:36:39,52523.18,2724.73,193461.55,22.20,23.70,111,465
5:37:40,57169.01,2852.58,199218.75,22.40,23.70,95,402
5:38:40,56538.45,2881.90,201968.50,21.70,23.80,103,411
5:39:41,71385.89,3083.10,217551.02,21.60,23.80,115,658
5:40:41,62360.90,2946.79,208000.00,20.70,23.60,95,436
5:41:42,69487.80,3009.72,214170.03,21.30,23.40,120,540
5:42:42,70345.67,3055.27,211290.31,21.10,23.30,108,495
5:43:43,68023.99,3021.81,215853.64,21.30,23.10,98,461
5:44:43,64725.87,2928.31,203557.30,21.70,23.00,94,598
5:45:43,66956.52,2903.40,196511.64,21.90,22.90,101,520
5:46:44,70617.27,2985.71,198830.42,21.90,22.80,101,602
5:47:44,71523.00,3034.66,200788.94,21.80,22.60,94,585
5:48:45,75428.56,3009.72,198054.48,22.00,22.50,108,452
5:49:45,75008.61,3009.72,194219.66,22.00,22.30,104,711
5:50:46,69308.94,2951.83,198050.69,22.20,22.20,96,539
5:51:46,66956.52,2903.40,186767.50,22.70,22.20,107,548
5:52:47,71774.99,3033.95,203550.28,22.70,22.00,116,546
5:53:47,63323.20,2786.67,186363.64,22.50,22.00,105,613
5:54:48,68023.99,2926.65,193461.55,23.40,21.90,102,459
5:55:48,73364.40,3058.41,201964.64,22.50,21.80,106,472
5:56:49,75008.61,3058.41,201176.48,22.80,21.70,110,546
5:57:49,72167.35,3021.81,204347.81,22.70,21.60,114,534
5:58:50,78026.68,3058.41,200391.39,22.90,21.50,103,366
5:59:50,69967.21,2888.44,191554.70,22.80,21.40,99,590
6:0:51,73770.20,2985.71,192706.33,23.50,21.40,117,498
6:1:51,69028.34,2945.08,190822.19,23.20,21.30,116,443
6:2:52,71499.99,2958.62,191554.70,23.40,21.40,109,619
6:3:52,65914.06,2846.19,183864.92,23.30,21.30,97,534
6:4:53,65914.06,2857.53,185310.75,23.40,21.30,101,357
6:5:53,75852.19,3095.53,207569.72,23.50,21.30,106,476
6:6:54,71891.20,3018.60,197660.83,23.00,21.30,108,500
6:7:54,69861.22,2857.53,186037.73,23.20,21.20,121,765
6:8:55,62928.30,2938.36,194980.70,23.60,21.10,106,501
6:9:55,63900.76,2950.11,192706.33,24.00,21.20,106,590
6:10:56,68023.99,2950.11,198830.42,23.80,21.20,102,376
6:11:56,71385.89,3046.15,201176.48,23.90,21.20,106,488
6:12:57,63574.15,2891.85,198054.48,23.50,21.20,110,616
6:13:57,68023.99,2985.71,205952.38,23.90,21.20,114,294
6:14:58,68385.54,3009.72,202755.91,23.70,21.20,110,577
6:15:58,63490.50,2898.41,193076.94,23.30,21.10,107,569
6:16:59,60058.40,2829.98,195357.84,24.00,21.20,104,417
6:17:59,62292.14,2915.00,193461.55,24.50,21.30,102,516
6:19:0,64229.88,3070.73,219262.27,24.10,21.50,112,578
6:20:0,66433.07,3085.18,215040.63,23.60,21.60,105,616
6:21:1,60138.69,2903.40,205148.52,23.50,21.60,104,515
6:22:1,60058.40,2956.88,208800.00,23.90,21.70,105,489
6:23:1,66873.02,3020.51,213821.13,23.80,21.80,93,593
6:24:2,61731.35,2865.46,199217.23,23.40,21.80,104,474
6:25:2,57808.50,2834.90,198054.48,23.50,21.80,108,562
6:26:3,63900.76,2973.79,209200.00,23.90,21.90,95,826
6:27:3,68572.58,3060.42,220164.58,23.40,21.90,99,622
6:28:4,67314.74,3124.94,221946.14,22.70,21.80,95,550
6:29:4,64895.75,2997.69,205952.38,23.00,21.80,103,456
6:30:5,61665.43,3021.81,220123.17,23.30,21.70,96,565
6:31:5,70526.74,3217.83,231223.64,23.50,21.60,101,669
6:32:6,72962.02,3120.57,220987.63,23.20,21.60,107,559
6:33:6,67490.04,3035.90,211693.55,23.10,21.50,97,663
6:34:7,64229.88,2950.11,202755.91,23.40,21.30,109,569
6:35:7,62928.30,2891.85,215853.64,23.90,21.30,99,621
6:36:8,59249.10,2846.19,201964.64,24.20,21.40,107,696
6:37:8,59543.48,2926.65,208383.23,24.40,21.50,99,556
6:38:9,65914.06,3083.10,217551.02,23.90,21.70,98,520
6:39:9,64229.88,2950.11,212500.00,23.20,21.70,97,568
6:40:10,64561.54,3033.95,215010.13,23.40,21.70,101,379
6:41:10,67665.34,3009.72,212500.00,23.30,21.70,117,667
6:42:11,60439.56,2846.19,200391.39,22.90,21.70,107,567
6:43:11,60742.66,2868.92,200391.39,23.50,21.70,102,591
6:44:12,58956.84,2823.66,194980.70,23.50,21.70,107,609
6:45:12,59304.36,2876.92,203960.39,23.60,21.80,96,872
6:46:13,56968.41,2801.33,194219.66,23.70,21.90,108,592
6:47:13,57730.49,2841.26,200000.02,23.50,22.00,101,480
6:48:14,54401.36,2791.56,193448.94,23.40,22.10,96,532
6:49:14,54033.78,2834.90,199609.38,23.60,22.30,119,30539
6:50:15,62127.34,3011.60,213360.31,23.40,22.50,101,426
6:51:15,61420.08,2888.44,200785.86,22.60,22.50,98,656
6:52:16,60661.77,2968.74,204752.47,22.50,22.50,95,478
6:53:16,60742.66,2973.79,208383.23,22.20,22.50,118,577
6:54:17,53020.00,2790.24,194980.70,22.20,22.50,98,512
6:55:17,54033.78,2823.66,201176.48,22.80,22.50,112,500
6:56:17,63574.15,3095.53,220987.63,22.80,22.60,100,705
6:57:18,60197.80,2865.46,198437.50,21.80,22.40,120,630
6:58:18,56145.83,2846.19,198054.48,22.40,22.30,96,438
6:59:19,58378.58,2857.53,204347.81,22.80,22.40,103,541
7:0:19,53777.77,2757.27,193461.55,22.60,22.30,95,525
7:1:20,51549.02,2746.37,190458.02,23.10,22.40,96,471
7:2:20,53020.00,2834.90,199609.38,23.10,22.60,95,617
7:3:21,52873.33,2813.84,196504.86,23.00,22.70,100,737
7:4:21,51166.13,2769.47,193448.94,22.80,22.80,99,488
7:5:22,50600.00,2757.27,191954.03,22.90,23.00,96,559
