Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
24/2/18-0:0:18,148,72,165,52,8,1,37.00,17.00,2,4,4
24/2/18-0:1:19,145,71,166,56,6,1,37.00,17.00,1,2,2
24/2/18-0:2:20,147,69,151,44,8,4,38.00,17.00,2,3,3
24/2/18-0:3:21,147,72,174,53,8,2,37.00,17.00,0,1,1
24/2/18-0:4:22,148,71,170,58,8,4,38.00,17.00,0,1,1
24/2/18-0:5:23,147,73,185,65,8,3,37.00,17.00,1,2,2
24/2/18-0:6:24,147,75,166,51,8,3,37.00,17.00,1,2,2
24/2/18-0:7:25,148,73,171,53,8,3,37.00,17.00,2,3,3
24/2/18-0:8:26,146,73,170,54,6,3,37.00,17.00,2,3,3
24/2/18-0:9:27,146,72,176,63,10,2,38.00,17.00,2,2,2
24/2/18-0:10:28,146,65,164,52,5,2,38.00,17.00,2,2,2
24/2/18-0:11:29,147,71,170,56,6,1,37.00,17.00,1,2,2
24/2/18-0:12:30,147,72,167,52,6,3,37.00,17.00,1,2,2
24/2/18-0:13:31,147,72,191,62,9,1,37.00,17.00,1,2,3
24/2/18-0:14:32,146,69,158,49,6,2,37.00,17.00,1,2,3
24/2/18-0:15:33,148,74,170,50,5,1,37.00,17.00,0,0,0
24/2/18-0:16:33,146,71,172,54,9,1,37.00,17.00,0,0,0
24/2/18-0:17:34,147,72,168,56,9,3,38.00,17.00,0,0,0
24/2/18-0:18:35,147,68,174,51,7,3,37.00,17.00,0,0,0
24/2/18-0:19:36,147,72,163,51,6,2,37.00,17.00,1,1,1
24/2/18-0:20:37,149,73,192,76,7,2,38.00,17.00,1,1,1
24/2/18-0:21:38,146,73,164,59,8,3,37.00,17.00,0,1,1
24/2/18-0:22:39,148,72,175,60,9,1,37.00,17.00,0,1,1
24/2/18-0:23:40,147,71,167,55,9,2,37.00,17.00,1,2,4
24/2/18-0:24:41,145,70,165,54,7,1,37.00,17.00,1,2,4
24/2/18-0:25:42,148,69,157,46,9,1,37.00,17.00,1,1,1
24/2/18-0:26:43,148,72,194,93,7,3,37.00,17.00,1,1,1
24/2/18-0:27:44,147,72,164,50,7,3,38.00,17.00,0,1,1
24/2/18-0:28:45,146,71,166,53,8,1,37.00,17.00,0,1,1
24/2/18-0:29:46,148,70,151,48,5,2,37.00,17.00,0,1,1
24/2/18-0:30:47,146,71,165,64,5,1,36.00,17.00,0,1,1
24/2/18-0:31:48,148,71,162,55,7,1,38.00,16.00,1,2,2
24/2/18-0:32:49,148,71,169,57,8,1,37.00,17.00,1,2,2
24/2/18-0:33:50,146,68,164,47,7,2,37.00,17.00,0,0,0
24/2/18-0:34:51,146,72,167,56,7,3,37.00,17.00,0,0,0
24/2/18-0:35:52,147,71,167,52,6,3,37.00,17.00,1,1,2
24/2/18-0:36:53,149,70,163,52,7,2,37.00,17.00,1,1,2
24/2/18-0:37:54,147,67,149,41,4,1,37.00,17.00,1,1,1
24/2/18-0:38:55,147,71,167,55,6,2,37.00,17.00,1,1,1
