FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
27012018     0  25.8   63  1011.5   70   24     AEROPARQUE AERO                                     
27012018     1  25.0   62  1011.5   70   22     AEROPARQUE AERO                                     
27012018     2  24.2   65  1011.3   50   20     AEROPARQUE AERO                                     
27012018     3  23.4   70  1010.7   40   11     AEROPARQUE AERO                                     
27012018     4  23.0   71  1010.3   20   20     AEROPARQUE AERO                                     
27012018     5  22.4   79  1010.7   20   22     AEROPARQUE AERO                                     
27012018     6  22.4   73  1010.7  360   22     AEROPARQUE AERO                                     
27012018     7  22.2   74  1010.7  360   19     AEROPARQUE AERO                                     
27012018     8  22.2   74  1011.1  360   19     AEROPARQUE AERO                                     
27012018     9  22.4   74  1011.1  340   13     AEROPARQUE AERO                                     
27012018    10  22.7   75  1009.9  360   15     AEROPARQUE AERO                                     
27012018    11  23.7   70  1010.5  320   11     AEROPARQUE AERO                                     
27012018    12  24.5   68  1009.4  360    9     AEROPARQUE AERO                                     
27012018    13  25.1   67  1009.4   20   11     AEROPARQUE AERO                                     
27012018    14  26.0   66  1008.6   50   13     AEROPARQUE AERO                                     
27012018    15  27.0   63  1007.0   50   15     AEROPARQUE AERO                                     
27012018    16  26.5   68  1006.6   70   11     AEROPARQUE AERO                                     
27012018    17  26.8   68  1006.0   70    9     AEROPARQUE AERO                                     
27012018    18  27.2   69  1005.7   90   17     AEROPARQUE AERO                                     
27012018    19  26.5   77  1005.9   90    9     AEROPARQUE AERO                                     
27012018    20  26.5   77  1006.2   90    7     AEROPARQUE AERO                                     
27012018    21  26.2   80  1007.0   50    7     AEROPARQUE AERO                                     
27012018    22  25.3   85  1007.2   90    4     AEROPARQUE AERO                                     
27012018    23  25.9   81  1007.6  320    2     AEROPARQUE AERO                                     
27012018     0  20.6   65  1010.3   70   17     AZUL AERO                                           
27012018     1  18.4   81  1011.3   50    2     AZUL AERO                                           
27012018     2  19.6   78  1011.0  270   17     AZUL AERO                                           
27012018     3  19.2   79  1010.7  320    6     AZUL AERO                                           
