FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
07012018     0  23.8   36  1017.0   50   19     AEROPARQUE AERO                                     
07012018     1  22.6   42  1017.0   20   19     AEROPARQUE AERO                                     
07012018     2  21.9   48  1016.7  360   26     AEROPARQUE AERO                                     
07012018     3  21.3   48  1016.5  360   30     AEROPARQUE AERO                                     
07012018     4  21.5   40  1016.4  360   28     AEROPARQUE AERO                                     
07012018     5  20.5   48  1017.0  360   26     AEROPARQUE AERO                                     
07012018     6  19.5   59  1017.4  340   24     AEROPARQUE AERO                                     
07012018     7  19.6   60  1018.0  320   20     AEROPARQUE AERO                                     
07012018     8  20.3   58  1018.2  340   20     AEROPARQUE AERO                                     
07012018     9  21.3   53  1018.6  340   20     AEROPARQUE AERO                                     
07012018    10  22.9   53  1018.4  340   20     AEROPARQUE AERO                                     
07012018    11  24.9   48  1018.1  340   20     AEROPARQUE AERO                                     
07012018    12  26.5   43  1017.6  360   20     AEROPARQUE AERO                                     
07012018    13  29.0   34  1017.3  320   24     AEROPARQUE AERO                                     
07012018    14  29.7   33  1016.7  320   20     AEROPARQUE AERO                                     
07012018    15  30.5   33  1016.4  290   17     AEROPARQUE AERO                                     
07012018    16  30.1   36  1016.0  320   17     AEROPARQUE AERO                                     
07012018    17  29.3   41  1015.7  340   20     AEROPARQUE AERO                                     
07012018    18  29.3   40  1015.5  360   19     AEROPARQUE AERO                                     
07012018    19  29.0   44  1015.7  340   17     AEROPARQUE AERO                                     
07012018    20  28.2   43  1016.1  340   17     AEROPARQUE AERO                                     
07012018    21  26.3   52  1016.4  320   13     AEROPARQUE AERO                                     
07012018    22  25.8   51  1017.0  320   11     AEROPARQUE AERO                                     
07012018    23  25.2   53  1017.2  320    9     AEROPARQUE AERO                                     
07012018     0  18.1   58  1013.5  320   15     AZUL AERO                                           
07012018     1  18.1   58  1013.4  320   15     AZUL AERO                                           
07012018     2  14.7   73  1013.7  270    4     AZUL AERO                                           
07012018     3  15.4   65  1013.2  320    9     AZUL AERO                                           
07012018     4  14.0   78  1013.6   20    4     AZUL AERO                                           
07012018     5  13.6   84  1013.7  360    7     AZUL AERO                                           
07012018     6  14.2   87  1014.1  340    9     AZUL AERO                                           
07012018     7  14.4   87  1014.9  320   11     AZUL AERO                                           
07012018     8  17.4   75  1015.4  290   13     AZUL AERO                                           
07012018     9  19.7   63  1015.5  320   17     AZUL AERO                                           
07012018    10  24.3   42  1014.7  290   19     AZUL AERO                                           
07012018    11  26.7   34  1014.5  320   19     AZUL AERO                                           
07012018    12  28.8   28  1014.3  290   22     AZUL AERO                                           
07012018    13  30.1   26  1013.7  270   17     AZUL AERO                                           
07012018    14  30.7   25  1013.6  270   26     AZUL AERO                                           
07012018    15  31.8   24  1013.2  340   26     AZUL AERO                                           
07012018    16  31.9   24  1013.0  320   24     AZUL AERO                                           
07012018    17  32.3   24  1012.6  320   26     AZUL AERO                                           
07012018    18  31.8   23  1012.6  290   24     AZUL AERO                                           
07012018    19  31.1   24  1012.1  290   24     AZUL AERO                                           
07012018    20  29.4   28  1012.5  320   19     AZUL AERO                                           
07012018    21  26.4   38  1012.9  290   15     AZUL AERO                                           
07012018    22  24.6   45  1013.4  320   15     AZUL AERO                                           
07012018    23  21.9   59  1014.4  180    6     AZUL AERO                                           
07012018     0  17.4   62  1012.8   50   13     BAHIA BLANCA AERO                                   
07012018     1  16.4   61  1012.4   20   11     BAHIA BLANCA AERO                                   
07012018     2  15.5   61  1012.0   20    9     BAHIA BLANCA AERO                                   
07012018     3  14.1   63  1011.8  340   11     BAHIA BLANCA AERO                                   
07012018     4  15.4   46  1012.1  320   13     BAHIA BLANCA AERO                                   
07012018     5  15.1   44  1012.3  320   13     BAHIA BLANCA AERO                                   
07012018     6  15.0   44  1012.7  340   11     BAHIA BLANCA AERO                                   
07012018     7  18.2   42  1013.0  320   20     BAHIA BLANCA AERO                                   
07012018     8  22.4   35  1013.2  320   17     BAHIA BLANCA AERO                                   
07012018     9  27.0   26  1013.0  270   19     BAHIA BLANCA AERO                                   
07012018    10  28.5   24  1012.9  250   17     BAHIA BLANCA AERO                                   
07012018    11  30.4   25  1012.9  250   17     BAHIA BLANCA AERO                                   
07012018    12  31.2   24  1013.0  990   11     BAHIA BLANCA AERO                                   
07012018    13  32.1   22  1012.7  270   22     BAHIA BLANCA AERO                                   
07012018    14  33.3   22  1012.3  270   19     BAHIA BLANCA AERO                                   
