FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
28022018     0  23.8   71  1013.5  110   31     AEROPARQUE AERO                                     
28022018     1  23.5   73  1013.5   90   28     AEROPARQUE AERO                                     
28022018     2  23.4   70  1013.5   90   20     AEROPARQUE AERO                                     
28022018     3  23.4   66  1012.7   70   17     AEROPARQUE AERO                                     
28022018     4  22.5   72  1012.6   90   13     AEROPARQUE AERO                                     
28022018     5  22.0   75  1012.4   70   13     AEROPARQUE AERO                                     
28022018     6  21.9   77  1012.9   90   17     AEROPARQUE AERO                                     
28022018     7  21.5   78  1013.5   90   15     AEROPARQUE AERO                                     
28022018     8  22.5   76  1014.0   90   19     AEROPARQUE AERO                                     
28022018     9  22.8   75  1014.5   90   20     AEROPARQUE AERO                                     
28022018    10  22.5   75  1014.6   90   22     AEROPARQUE AERO                                     
28022018    11  23.5   72  1014.7   90   17     AEROPARQUE AERO                                     
28022018    12  24.2   66  1015.0   90   19     AEROPARQUE AERO                                     
28022018    13  24.2   66  1015.0   90   20     AEROPARQUE AERO                                     
28022018    14  24.7   67  1014.3  110   22     AEROPARQUE AERO                                     
28022018    15  25.5   63  1013.5  110   26     AEROPARQUE AERO                                     
28022018    16  25.6   56  1012.8  140   26     AEROPARQUE AERO                                     
28022018    17  25.3   62  1012.7  110   30     AEROPARQUE AERO                                     
28022018    18  24.5   62  1012.4  110   26     AEROPARQUE AERO                                     
28022018    19  23.7   66  1013.0  110   26     AEROPARQUE AERO                                     
28022018    20  23.4   67  1013.4  110   19     AEROPARQUE AERO                                     
28022018    21  23.3   69  1013.7  140   20     AEROPARQUE AERO                                     
28022018    22  23.5   70  1014.0  110   19     AEROPARQUE AERO                                     
28022018    23  23.2   72  1013.8  110   24     AEROPARQUE AERO                                     
28022018     0  19.6   80  1014.3   90    9     AZUL AERO                                           
28022018     3  19.0   87  1014.0   90   13     AZUL AERO                                           
28022018     6  18.0   91  1013.8   90   15     AZUL AERO                                           
28022018     7  17.6   94  1014.4   90    9     AZUL AERO                                           
28022018     8  17.8   92  1015.2   90    9     AZUL AERO                                           
28022018     9  18.6   89  1015.4   90   17     AZUL AERO                                           
28022018    10  21.6   81  1015.1   90   24     AZUL AERO                                           
28022018    11  23.4   67  1014.7   50   22     AZUL AERO                                           
28022018    12  25.7   52  1014.3  360   22     AZUL AERO                                           
28022018    13  26.2   45  1014.0   50   19     AZUL AERO                                           
28022018    14  27.8   37  1013.7   70   19     AZUL AERO                                           
28022018    15  28.4   32  1012.6  360   15     AZUL AERO                                           
28022018    16  28.1   33  1012.0   70    9     AZUL AERO                                           
28022018    17  29.4   29  1011.6   70   19     AZUL AERO                                           
28022018    18  27.8   32  1011.6   50   24     AZUL AERO                                           
28022018    19  26.1   35  1011.7   50   22     AZUL AERO                                           
28022018    20  24.5   42  1012.6   70   15     AZUL AERO                                           
28022018    21  22.3   71  1013.4  340    9     AZUL AERO                                           
28022018    22  21.2   75  1013.7   70   11     AZUL AERO                                           
28022018    23  20.2   69  1014.3   70   20     AZUL AERO                                           
28022018     0  17.7   93  1017.2   90   11     BAHIA BLANCA AERO                                   
28022018     1  16.9   91  1017.0   90    9     BAHIA BLANCA AERO                                   
28022018     2  16.3   93  1016.8   70    6     BAHIA BLANCA AERO                                   
28022018     3  17.1   91  1016.3   90   13     BAHIA BLANCA AERO                                   
28022018     4  17.3   87  1015.7   90   13     BAHIA BLANCA AERO                                   
28022018     5  17.2   88  1014.8   50   15     BAHIA BLANCA AERO                                   
