FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
26022018     0  22.7   69  1018.5   90   30     AEROPARQUE AERO                                     
26022018     1  22.6   71  1018.3   90   28     AEROPARQUE AERO                                     
26022018     2  22.3   70  1017.9   90   22     AEROPARQUE AERO                                     
26022018     3  21.9   67  1017.8   70   22     AEROPARQUE AERO                                     
26022018     4  21.5   71  1017.7   70   20     AEROPARQUE AERO                                     
26022018     5  21.4   71  1017.7   70   20     AEROPARQUE AERO                                     
26022018     6  21.4   71  1017.6   70   20     AEROPARQUE AERO                                     
26022018     7  21.1   73  1017.8   70   19     AEROPARQUE AERO                                     
26022018     8  21.3   76  1018.5   70   15     AEROPARQUE AERO                                     
26022018     9  22.1   73  1018.6   70   15     AEROPARQUE AERO                                     
26022018    10  23.0   72  1018.5   70   13     AEROPARQUE AERO                                     
26022018    11  22.8   73  1018.4   70   13     AEROPARQUE AERO                                     
26022018    12  23.5   67  1017.9   90   11     AEROPARQUE AERO                                     
26022018    13  23.8   61  1017.1   90   15     AEROPARQUE AERO                                     
26022018    14  24.2   55  1016.5  110   19     AEROPARQUE AERO                                     
26022018    15  24.5   55  1015.5  110   22     AEROPARQUE AERO                                     
26022018    16  24.5   56  1014.7  110   22     AEROPARQUE AERO                                     
26022018    17  25.3   52  1014.1  110   20     AEROPARQUE AERO                                     
26022018    18  24.1   50  1013.7  110   22     AEROPARQUE AERO                                     
26022018    19  23.7   56  1013.8  110   26     AEROPARQUE AERO                                     
26022018    20  22.9   66  1013.7  110   26     AEROPARQUE AERO                                     
26022018    21  22.8   68  1014.0  110   28     AEROPARQUE AERO                                     
26022018    22  22.7   69  1014.3  110   30     AEROPARQUE AERO                                     
26022018    23  22.7   72  1014.5  110   28     AEROPARQUE AERO                                     
26022018     0  18.4   73  1018.9   50   19     AZUL AERO                                           
26022018     3  14.5   94  1018.9   90    4     AZUL AERO                                           
26022018     6  11.2  100  1018.6  140    4     AZUL AERO                                           
26022018     7  11.6   97  1018.7  140    4     AZUL AERO                                           
26022018     8  14.2   97  1018.9   90    4     AZUL AERO                                           
26022018     9  16.9   95  1019.0   50   13     AZUL AERO                                           
26022018    10  21.3   68  1018.8   20   19     AZUL AERO                                           
26022018    11  23.3   57  1018.2   20   17     AZUL AERO                                           
26022018    12  24.7   56  1017.6   50   19     AZUL AERO                                           
26022018    13  26.3   46  1016.6   50   15     AZUL AERO                                           
26022018    14  27.4   40  1015.8   20   15     AZUL AERO                                           
26022018    15  27.7   31  1014.8   20   15     AZUL AERO                                           
26022018    16  28.1   27  1013.8  340   17     AZUL AERO                                           
26022018    17  28.7   29  1013.6   70   17     AZUL AERO                                           
26022018    18  28.2   29  1013.2   50   13     AZUL AERO                                           
26022018    19  27.5   33  1013.2   50   15     AZUL AERO                                           
26022018    20  23.6   45  1013.1   50   15     AZUL AERO                                           
26022018    21  20.2   56  1013.5   70   13     AZUL AERO                                           
26022018    22  19.4   60  1013.9   70   15     AZUL AERO                                           
26022018    23  20.3   66  1014.0   50   24     AZUL AERO                                           
26022018     0  21.0   56  1017.3  340   11     BAHIA BLANCA AERO                                   
26022018     1  19.8   61  1017.4  340   11     BAHIA BLANCA AERO                                   
26022018     2  18.8   65  1017.0  340   11     BAHIA BLANCA AERO                                   
26022018     3  18.0   69  1017.0  340    9     BAHIA BLANCA AERO                                   
26022018     4  16.8   74  1016.8  340    9     BAHIA BLANCA AERO                                   
26022018     5  15.4   77  1016.5   20   11     BAHIA BLANCA AERO                                   
26022018     6  14.2   89  1016.3   20    7     BAHIA BLANCA AERO                                   
26022018     7  13.5   88  1016.5   50   13     BAHIA BLANCA AERO                                   
26022018     8  17.4   75  1016.6  360   13     BAHIA BLANCA AERO                                   
26022018     9  22.5   58  1017.0  320    2     BAHIA BLANCA AERO                                   
26022018    10  26.2   44  1016.7  340   22     BAHIA BLANCA AERO                                   
26022018    11  27.8   41  1016.4  340   24     BAHIA BLANCA AERO                                   
26022018    12  29.0   36  1015.8  340   26     BAHIA BLANCA AERO                                   
26022018    13  30.4   32  1014.8  340   22     BAHIA BLANCA AERO                                   
26022018    14  31.3   29  1014.0  340   22     BAHIA BLANCA AERO                                   
26022018    15  31.6   28  1013.2  360   19     BAHIA BLANCA AERO                                   
26022018    16  31.6   29  1012.4  340   22     BAHIA BLANCA AERO                                   
26022018    17  31.8   28  1011.8  340   17     BAHIA BLANCA AERO                                   
26022018    18  30.4   31  1011.3  360   15     BAHIA BLANCA AERO                                   
26022018    19  30.1   33  1011.2  360   19     BAHIA BLANCA AERO                                   
26022018    20  26.9   40  1011.3  360   15     BAHIA BLANCA AERO                                   
26022018    21  24.3   46  1011.8  360    7     BAHIA BLANCA AERO                                   
26022018    22  22.7   50  1012.4  360    9     BAHIA BLANCA AERO                                   
26022018    23  20.5   62  1012.9  360   11     BAHIA BLANCA AERO                                   
26022018     0  16.7   68  1518.0  290   17     BARILOCHE AERO                                      
26022018     1  15.3   75  1519.0  290   13     BARILOCHE AERO                                      
26022018     2  14.4   76  1517.0  270   13     BARILOCHE AERO                                      
26022018     3  11.8   81  1513.0    0    0     BARILOCHE AERO                                      
26022018     4   9.9   86  1512.0  160    6     BARILOCHE AERO                                      
26022018     5   9.3   89  1510.0  180    7     BARILOCHE AERO                                      
26022018     6   8.9   89  1507.0  180    6     BARILOCHE AERO                                      
26022018     7   9.1   86  1508.0  180    7     BARILOCHE AERO                                      
26022018     8  10.3   85  1509.0  180    6     BARILOCHE AERO                                      
26022018     9  11.9   79  1509.0  180    6     BARILOCHE AERO                                      
26022018    10  14.4   73  1511.0    0    0     BARILOCHE AERO                                      
26022018    11  16.1   66  1510.0  990    9     BARILOCHE AERO                                      
26022018    12  19.7   49  1508.0  320   15     BARILOCHE AERO                                      
26022018    13  20.7   40  1503.0  290   30     BARILOCHE AERO                                      
26022018    14  22.7   37  1498.0  320   24     BARILOCHE AERO                                      
26022018    15  22.8   36  1493.0  320   30     BARILOCHE AERO                                      
26022018    16  23.6   34  1484.0  290   35     BARILOCHE AERO                                      
26022018    17  23.4   34  1483.0  290   37     BARILOCHE AERO                                      
26022018    18  23.0   37  1482.0  290   35     BARILOCHE AERO                                      
26022018    19  22.1   41  1481.0  290   35     BARILOCHE AERO                                      
26022018    20  20.0   50  1483.0  290   33     BARILOCHE AERO                                      
26022018    21  17.8   64  1489.0  290   26     BARILOCHE AERO                                      
26022018    22  16.7   66  1500.0  290   26     BARILOCHE AERO                                      
26022018    23  15.8   70  1506.0  290   24     BARILOCHE AERO                                      
26022018     0 -20.2   82   983.5  110   19     BASE BELGRANO II                                    
26022018     3 -17.0   80   982.7  140   33     BASE BELGRANO II                                    
26022018     6 -15.0   82   982.6  140   26     BASE BELGRANO II                                    
26022018     9 -12.2   82   981.9  140   22     BASE BELGRANO II                                    
26022018    12 -11.1   83   981.4  160   15     BASE BELGRANO II                                    
26022018    15 -12.9   81   980.6  140   20     BASE BELGRANO II                                    
