FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
20012018     0  24.7   66  1015.1  110   19     AEROPARQUE AERO                                     
20012018     1  24.1   71  1015.0   90   17     AEROPARQUE AERO                                     
20012018     2  24.1   62  1014.9   70   17     AEROPARQUE AERO                                     
20012018     3  23.2   67  1014.6   70   13     AEROPARQUE AERO                                     
20012018     4  23.1   62  1014.1   50   13     AEROPARQUE AERO                                     
20012018     5  23.4   61  1013.9   70   15     AEROPARQUE AERO                                     
20012018     6  22.8   56  1013.9   70   13     AEROPARQUE AERO                                     
20012018     7  23.8   60  1014.1   70   15     AEROPARQUE AERO                                     
20012018     8  24.2   64  1014.6   50   11     AEROPARQUE AERO                                     
20012018     9  24.9   66  1014.9   50   11     AEROPARQUE AERO                                     
20012018    10  25.0   65  1014.6   50   11     AEROPARQUE AERO                                     
20012018    11  26.1   59  1014.6   70    9     AEROPARQUE AERO                                     
20012018    12  27.0   54  1014.3   70    9     AEROPARQUE AERO                                     
20012018    13  27.5   49  1013.7   90   20     AEROPARQUE AERO                                     
20012018    14  28.7   51  1013.5   90   26     AEROPARQUE AERO                                     
20012018    15  27.9   54  1013.5   90   24     AEROPARQUE AERO                                     
20012018    16  27.8       1012.8   90   26     AEROPARQUE AERO                                     
20012018    17  29.3   38  1011.7  110   20     AEROPARQUE AERO                                     
20012018    18  28.2   56  1010.6  140   24     AEROPARQUE AERO                                     
20012018    19  26.9   68  1010.6  110   24     AEROPARQUE AERO                                     
20012018    20  26.5   74  1010.5  140   19     AEROPARQUE AERO                                     
20012018    21  26.1   73  1010.8  140   22     AEROPARQUE AERO                                     
20012018    22  25.7   80  1011.6  140   17     AEROPARQUE AERO                                     
20012018    23  25.5   87  1011.8  110   19     AEROPARQUE AERO                                     
20012018     0  23.6   52  1013.1   20   19     AZUL AERO                                           
20012018     1  22.2   56  1013.2  360   19     AZUL AERO                                           
20012018     2  20.7   73  1013.0  360   19     AZUL AERO                                           
20012018     3  19.7   80  1013.2  360   17     AZUL AERO                                           
20012018     4  19.1   84  1013.1  340   15     AZUL AERO                                           
20012018     5  19.4   83  1013.0  320   15     AZUL AERO                                           
20012018     6  19.0   88  1013.2  320   11     AZUL AERO                                           
20012018     7  19.2   89  1013.6  360    4     AZUL AERO                                           
20012018     8  21.8   78  1013.6  360    9     AZUL AERO                                           
20012018     9  23.6   69  1013.6  360   15     AZUL AERO                                           
20012018    10  26.8   54  1013.3   20   13     AZUL AERO                                           
20012018    11  29.0   47  1013.1   20   17     AZUL AERO                                           
20012018    12  30.6   41  1012.8  360   19     AZUL AERO                                           
20012018    13  31.6   39  1012.4  320   17     AZUL AERO                                           
20012018    14  32.4   36  1011.8  360   13     AZUL AERO                                           
20012018    15  33.3   33  1011.1  360   13     AZUL AERO                                           
20012018    16  31.3   36  1010.7  360   28     AZUL AERO                                           
20012018    17  25.7   52  1011.2  320   11     AZUL AERO                                           
20012018    18  28.0   49  1010.0  200    7     AZUL AERO                                           
20012018    19  28.0   51  1009.6  270    2     AZUL AERO                                           
20012018    20  26.5   53  1009.6  270    4     AZUL AERO                                           
20012018    21  24.0   71  1010.0  360    4     AZUL AERO                                           
20012018    22  22.6   78  1011.0   90    9     AZUL AERO                                           
20012018    23  21.8   83  1011.5  140    9     AZUL AERO                                           
20012018     0  18.8   68  1013.4   70   13     BAHIA BLANCA AERO                                   
20012018     1  19.0   72  1013.2   70   15     BAHIA BLANCA AERO                                   
20012018     2  20.9   59  1012.2   50   15     BAHIA BLANCA AERO                                   
20012018     4  20.9   59  1011.3   50   11     BAHIA BLANCA AERO                                   
20012018     5             1011.3   70   11     BAHIA BLANCA AERO                                   
20012018     6  19.4   64  1011.2   70    4     BAHIA BLANCA AERO                                   
20012018     7  19.6   66  1011.3   50    7     BAHIA BLANCA AERO                                   
20012018     8  24.8   59  1011.3  340   15     BAHIA BLANCA AERO                                   
20012018     9  29.6   42  1011.2  320   24     BAHIA BLANCA AERO                                   
20012018    10  31.8   38  1010.9  290   26     BAHIA BLANCA AERO                                   
20012018    11  33.7   32  1010.5  290   26     BAHIA BLANCA AERO                                   
20012018    12  35.4   27  1010.1  290   28     BAHIA BLANCA AERO                                   
20012018    13  36.2   26  1009.6  290   28     BAHIA BLANCA AERO                                   
20012018    14  36.7   24  1009.0  320   30     BAHIA BLANCA AERO                                   
20012018    15  37.2   22  1008.2  320   22     BAHIA BLANCA AERO                                   
20012018    16  37.4   22  1007.8  340   20     BAHIA BLANCA AERO                                   
20012018    17  37.4   20  1006.8  320   20     BAHIA BLANCA AERO                                   
20012018    18  35.3   26  1006.3  320   19     BAHIA BLANCA AERO                                   
20012018    19  34.4   30  1006.0   90   28     BAHIA BLANCA AERO                                   
20012018    20  25.7   59  1007.4   20   35     BAHIA BLANCA AERO                                   
20012018    21  24.9   60  1008.2   20   22     BAHIA BLANCA AERO                                   
20012018    22  25.0   60  1008.8   20   22     BAHIA BLANCA AERO                                   
20012018    23  25.0   61  1009.4   20   11     BAHIA BLANCA AERO                                   
20012018     0  16.0   72  1508.0  140   11     BARILOCHE AERO                                      
20012018     1  15.3   72  1509.0  180    7     BARILOCHE AERO                                      
20012018     2  15.0   74  1510.0  140    7     BARILOCHE AERO                                      
20012018     3  13.8   79  1508.0  180    9     BARILOCHE AERO                                      
20012018     4  13.3   80  1504.0  160   15     BARILOCHE AERO                                      
20012018     5  13.6   77  1504.0  990    4     BARILOCHE AERO                                      
20012018     6  12.5   83  1507.0  180    6     BARILOCHE AERO                                      
20012018     7  13.9   76  1508.0  110    7     BARILOCHE AERO                                      
20012018     8  17.1   65  1514.0  990    4     BARILOCHE AERO                                      
20012018     9  18.3   62  1515.0  270    4     BARILOCHE AERO                                      
20012018    10  21.4   48  1512.0  990    4     BARILOCHE AERO                                      
20012018    11  23.4   43  1510.0  990    4     BARILOCHE AERO                                      
20012018    12  26.2   33  1013.0  990    7     BARILOCHE AERO                                      
20012018    13  27.4   28  1497.0  140    6     BARILOCHE AERO                                      
20012018    14  28.7   26  1494.0  990    6     BARILOCHE AERO                                      
20012018    15  29.7   24  1487.0  990    7     BARILOCHE AERO                                      
20012018    16  31.9   20  1487.0  320    9     BARILOCHE AERO                                      
20012018    17  31.6   16  1474.0  290    9     BARILOCHE AERO                                      
20012018    18  31.0   21  1467.0  230    9     BARILOCHE AERO                                      
20012018    19  30.9   23  1466.0  290   13     BARILOCHE AERO                                      
20012018    20  29.9   27  1468.0  290   17     BARILOCHE AERO                                      
20012018    21  25.6   45  1469.0  290   13     BARILOCHE AERO                                      
20012018    22  22.9   51  1476.0    0    0     BARILOCHE AERO                                      
20012018    23  21.4   53  1481.0    0    0     BARILOCHE AERO                                      
20012018     0  -4.9   91   980.3  160   33     BASE BELGRANO II                                    
20012018     3  -4.8   91   979.7  160   20     BASE BELGRANO II                                    
20012018     6  -4.9   91   979.8  160   15     BASE BELGRANO II                                    
20012018     9   -.8   85   979.9  140   11     BASE BELGRANO II                                    
20012018    12    .0   81   979.7    0    0     BASE BELGRANO II                                    
20012018    15   -.4   84   979.5  360   19     BASE BELGRANO II                                    
20012018    18  -2.1   83   980.0   50   22     BASE BELGRANO II                                    
20012018    21  -2.1   94   979.7   50    9     BASE BELGRANO II                                    
20012018     0   1.7   97   977.3  230    9     BASE CARLINI (EX JUBANY)                            
20012018     6   1.5   93   977.5    0    0     BASE CARLINI (EX JUBANY)                            
20012018     9   2.8   89   978.9  270    7     BASE CARLINI (EX JUBANY)                            
20012018    12   3.0   86   980.0  270   19     BASE CARLINI (EX JUBANY)                            
20012018    15   2.0   88   981.5  270   26     BASE CARLINI (EX JUBANY)                            
20012018    18   2.6   91   983.3  270   26     BASE CARLINI (EX JUBANY)                            
20012018    21   1.6   95   983.7  270   19     BASE CARLINI (EX JUBANY)                            
20012018     0    .7   91   976.6  180   28     BASE ESPERANZA                                      
20012018     6   1.1   81   976.3  230   39     BASE ESPERANZA                                      
20012018     9   1.6   73   977.1  200   22     BASE ESPERANZA                                      
20012018    12   2.5   64   978.4  200   20     BASE ESPERANZA                                      
