FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
13012018     0  24.0   76  1006.5  320   13     AEROPARQUE AERO                                     
13012018     1  23.8   76  1006.5  320    9     AEROPARQUE AERO                                     
13012018     2  24.0   78  1006.5  320    6     AEROPARQUE AERO                                     
13012018     3  24.4   76  1006.3   90    4     AEROPARQUE AERO                                     
13012018     4  24.6   74  1006.3   50    7     AEROPARQUE AERO                                     
13012018     5  24.6   79  1006.1   70    4     AEROPARQUE AERO                                     
13012018     6  25.1   78  1006.4   50    9     AEROPARQUE AERO                                     
13012018     7  25.5   74  1007.7  110    4     AEROPARQUE AERO                                     
13012018     8  25.6   75  1008.4  140    4     AEROPARQUE AERO                                     
13012018     9  27.5   69  1008.0  110   13     AEROPARQUE AERO                                     
13012018    10  26.5   75  1008.1  110   19     AEROPARQUE AERO                                     
13012018    11  27.7   70  1007.9  110   17     AEROPARQUE AERO                                     
13012018    12  28.5   67  1007.8  110   20     AEROPARQUE AERO                                     
13012018    13  28.8   64  1007.6   90   20     AEROPARQUE AERO                                     
13012018    14  27.9   69  1007.6   90   20     AEROPARQUE AERO                                     
13012018    15  28.5   60  1007.2  110   17     AEROPARQUE AERO                                     
13012018    16  28.2   60  1007.1  110   19     AEROPARQUE AERO                                     
13012018    17  23.9   90  1007.3  140    9     AEROPARQUE AERO                                     
13012018    18  24.1   84  1007.1  160   22     AEROPARQUE AERO                                     
13012018    19  24.4   78  1007.5  160   24     AEROPARQUE AERO                                     
13012018    20  23.8   73  1008.3  160   24     AEROPARQUE AERO                                     
13012018    21  22.9   74  1009.2  160   19     AEROPARQUE AERO                                     
13012018    22  21.4   76  1010.3  160   26     AEROPARQUE AERO                                     
13012018    23  20.5   78  1010.5  160   20     AEROPARQUE AERO                                     
13012018     0  19.8   98  1006.4   70   15     AZUL AERO                                           
13012018     1  20.4   89  1004.1   50   35     AZUL AERO                                           
13012018     2  20.2   92  1005.1  360   15     AZUL AERO                                           
