FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
18012018     0  22.5   84  1013.0  110   13     AEROPARQUE AERO                                     
18012018     1  22.1   85  1012.2  110    9     AEROPARQUE AERO                                     
18012018     2  22.8   84  1011.8  110    7     AEROPARQUE AERO                                     
18012018     3  21.9   87  1011.5  230    4     AEROPARQUE AERO                                     
18012018     4  21.1   91  1011.2  270    6     AEROPARQUE AERO                                     
18012018     5  21.7   85  1011.3  270    6     AEROPARQUE AERO                                     
18012018     6  21.5   77  1011.5  270    7     AEROPARQUE AERO                                     
18012018     7  21.9   69  1011.8  230    9     AEROPARQUE AERO                                     
18012018     8  23.7   61  1012.9  230    7     AEROPARQUE AERO                                     
18012018     9  24.8   56  1013.0  230    9     AEROPARQUE AERO                                     
18012018    10  26.8   51  1013.2  270    9     AEROPARQUE AERO                                     
18012018    11  28.5   43  1013.4  200    7     AEROPARQUE AERO                                     
18012018    12  29.7   38  1013.2  230    7     AEROPARQUE AERO                                     
18012018    13  30.9   35  1012.8  230    6     AEROPARQUE AERO                                     
18012018    14  29.0   50  1012.5   20   13     AEROPARQUE AERO                                     
18012018    15  28.3   53  1012.2   20   13     AEROPARQUE AERO                                     
18012018    16  27.8   58  1011.6   50   11     AEROPARQUE AERO                                     
18012018    17  27.8   52  1011.0  340   11     AEROPARQUE AERO                                     
18012018    18  28.4   52  1010.5   20   15     AEROPARQUE AERO                                     
18012018    19  27.5   64  1010.7   20    7     AEROPARQUE AERO                                     
18012018    20  27.4   70  1011.0   50    7     AEROPARQUE AERO                                     
18012018    21  26.8   73  1011.3  110   19     AEROPARQUE AERO                                     
18012018    22  27.0   73  1011.9  340    6     AEROPARQUE AERO                                     
18012018    23  27.5   56  1012.2  270    4     AEROPARQUE AERO                                     
18012018     0  18.0   73  1012.3  180    6     AZUL AERO                                           
18012018     1  16.0   85  1012.3  290    6     AZUL AERO                                           
18012018     2  15.2   89  1012.2  340    4     AZUL AERO                                           
18012018     3  14.6   89  1012.0  290    6     AZUL AERO                                           
18012018     4  15.3   89  1011.6  270    9     AZUL AERO                                           
18012018     5  13.6   96  1011.9  270    4     AZUL AERO                                           
18012018     6  14.5   93  1012.2  290    6     AZUL AERO                                           
18012018     7  16.2   85  1012.3  320    4     AZUL AERO                                           
18012018     8  19.3   72  1012.3  290    9     AZUL AERO                                           
18012018     9  21.7   69  1012.6  290   13     AZUL AERO                                           
18012018    10  25.1   64  1012.2  250   11     AZUL AERO                                           
18012018    11  26.4   62  1012.0  270   11     AZUL AERO                                           
18012018    12  28.1   54  1011.8  270   11     AZUL AERO                                           
18012018    13  30.3   35  1011.3  290   13     AZUL AERO                                           
18012018    14  31.8   27  1010.7  270   13     AZUL AERO                                           
18012018    15  32.7   24  1010.2  290   11     AZUL AERO                                           
18012018    16  32.1   23  1009.6  270   13     AZUL AERO                                           
18012018    17  25.1   59  1009.6  200    4     AZUL AERO                                           
18012018    18  26.1   59  1009.6  140    6     AZUL AERO                                           
18012018    19  27.8   54  1009.7  180   11     AZUL AERO                                           
18012018    20  24.7   53  1010.6  180    9     AZUL AERO                                           
18012018    21  21.2   62  1012.0  140   13     AZUL AERO                                           
18012018    22  19.4   71  1012.6  140   15     AZUL AERO                                           
18012018    23  18.0   76  1013.1  140   11     AZUL AERO                                           
18012018     0  18.5   63  1012.4   70   22     BAHIA BLANCA AERO                                   
18012018     1  18.5   65  1011.9   50   19     BAHIA BLANCA AERO                                   
