FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
08012018     0  25.0   55  1017.4  320    9     AEROPARQUE AERO                                     
08012018     1  24.4   58  1017.0  320    9     AEROPARQUE AERO                                     
08012018     2  23.8   65  1016.8  320    9     AEROPARQUE AERO                                     
08012018     3  23.3   61  1017.2  320    9     AEROPARQUE AERO                                     
08012018     4  23.5   68  1017.7  320   11     AEROPARQUE AERO                                     
08012018     5  23.8   59  1018.2  320   11     AEROPARQUE AERO                                     
08012018     6  23.0   62  1018.8  340   15     AEROPARQUE AERO                                     
08012018     7  23.4   59  1019.4  340   17     AEROPARQUE AERO                                     
08012018     8  24.1   61  1020.0  340   17     AEROPARQUE AERO                                     
08012018     9  25.0   56  1020.3  340   15     AEROPARQUE AERO                                     
08012018    10  26.1   50  1020.2  360   17     AEROPARQUE AERO                                     
08012018    11  27.1   49  1020.0  360   15     AEROPARQUE AERO                                     
08012018    12  28.0   49  1019.8  360   13     AEROPARQUE AERO                                     
08012018    13  29.0   47  1019.5   20   13     AEROPARQUE AERO                                     
08012018    14  29.3   49  1019.1   20   13     AEROPARQUE AERO                                     
08012018    15  29.2   45  1018.6   20    9     AEROPARQUE AERO                                     
08012018    16  30.5   38  1018.0   20    7     AEROPARQUE AERO                                     
08012018    17  31.2   32  1017.2   20    7     AEROPARQUE AERO                                     
08012018    18  31.3   32  1016.8   50    6     AEROPARQUE AERO                                     
08012018    19  29.6   44  1016.6   70   11     AEROPARQUE AERO                                     
08012018    20  27.3   56  1016.7  110   15     AEROPARQUE AERO                                     
08012018    21  27.7   53  1017.1  110    9     AEROPARQUE AERO                                     
08012018    22  27.2   54  1017.5  110   17     AEROPARQUE AERO                                     
08012018    23  26.7   60  1017.6   90   11     AEROPARQUE AERO                                     
08012018     0  22.2   62  1014.8  270    7     AZUL AERO                                           
08012018     1  22.6   61  1014.9  290   11     AZUL AERO                                           
08012018     2  21.2   71  1015.1  270    6     AZUL AERO                                           
08012018     3  19.0   79  1015.4  160    4     AZUL AERO                                           
08012018     4  17.2   86  1015.7  180    2     AZUL AERO                                           
08012018     5  17.0   90  1016.1   50    2     AZUL AERO                                           
08012018     6  17.3   85  1016.6   50    4     AZUL AERO                                           
08012018     7  18.6   87  1017.0  360    2     AZUL AERO                                           
08012018     8  23.0   64  1017.5  360    7     AZUL AERO                                           
