FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
15012018     0  18.4   82  1010.9  180   17     AEROPARQUE AERO                                     
15012018     1  18.3   82  1011.0  160   15     AEROPARQUE AERO                                     
15012018     2  17.6   84  1010.9  180   11     AEROPARQUE AERO                                     
15012018     3  17.1   87  1010.5  180   11     AEROPARQUE AERO                                     
15012018     4  16.8   90  1010.5  180   11     AEROPARQUE AERO                                     
15012018     5  16.2   91  1010.7  180    9     AEROPARQUE AERO                                     
15012018     6  16.5   92  1011.0  180    9     AEROPARQUE AERO                                     
15012018     7  17.1   90  1012.1  200    7     AEROPARQUE AERO                                     
15012018     8  18.0   87  1012.4  200   11     AEROPARQUE AERO                                     
15012018     9  19.0   80  1013.1  200   11     AEROPARQUE AERO                                     
15012018    10  21.5   73  1013.7  200    9     AEROPARQUE AERO                                     
15012018    11  23.0   66  1013.8  180    9     AEROPARQUE AERO                                     
15012018    12  24.9   57  1013.9  200   11     AEROPARQUE AERO                                     
15012018    13  24.9   60  1014.0   20   13     AEROPARQUE AERO                                     
15012018    14  24.0   68  1013.9   50   13     AEROPARQUE AERO                                     
15012018    15  24.9   64  1013.5   50   13     AEROPARQUE AERO                                     
15012018    16  25.1   64  1013.2   50   15     AEROPARQUE AERO                                     
15012018    17  25.1   62  1013.0   70   17     AEROPARQUE AERO                                     
15012018    18  24.5   67  1012.8   90   20     AEROPARQUE AERO                                     
15012018    19  24.1   68  1012.8   90   17     AEROPARQUE AERO                                     
15012018    20  23.2   71  1013.2  110   19     AEROPARQUE AERO                                     
15012018    21  22.8   69  1013.7  110   20     AEROPARQUE AERO                                     
15012018    22  23.1   67  1014.4  110   20     AEROPARQUE AERO                                     
15012018    23  22.9   71  1015.1  110   20     AEROPARQUE AERO                                     
15012018     0  11.2   86  1013.9   90    7     AZUL AERO                                           
15012018     1  10.8   86  1014.3  180    4     AZUL AERO                                           
15012018     2  10.2   90  1013.8  180    6     AZUL AERO                                           
15012018     3   9.8   92  1013.2  140    6     AZUL AERO                                           
15012018     4   9.1   94  1012.8  230    4     AZUL AERO                                           
15012018     5   8.6   95  1012.7  180    6     AZUL AERO                                           
15012018     6   8.4   95  1013.1  180    6     AZUL AERO                                           
15012018     7   9.8   92  1013.6  180    7     AZUL AERO                                           
15012018     8  13.4   90  1014.3  140    6     AZUL AERO                                           
15012018     9  16.8   77  1014.5  140    6     AZUL AERO                                           
15012018    10  19.7   57  1014.6   50    6     AZUL AERO                                           
15012018    11  21.9   53  1014.7  200    9     AZUL AERO                                           
15012018    12  22.7   46  1014.5   70    7     AZUL AERO                                           
15012018    13  24.4   41  1014.2  140    7     AZUL AERO                                           
15012018    14  25.3   35  1013.9  160    6     AZUL AERO                                           
15012018    15  26.4   33  1013.7  140    9     AZUL AERO                                           
15012018    16  26.7   31  1013.1   90    9     AZUL AERO                                           
15012018    17  26.8   29  1012.8   70   17     AZUL AERO                                           
15012018    18  25.5   29  1012.7   90   15     AZUL AERO                                           
15012018    19  25.3   28  1012.7   70   13     AZUL AERO                                           
15012018    20  23.3   40  1013.1   50    9     AZUL AERO                                           
15012018    21  20.5   53  1013.6   50    6     AZUL AERO                                           
15012018    22  17.9   65  1014.4   50   11     AZUL AERO                                           
15012018    23  19.6   53  1015.1   50    9     AZUL AERO                                           
15012018     0  14.8   70  1014.0   50   15     BAHIA BLANCA AERO                                   
15012018     1  15.0   75  1013.6   50   15     BAHIA BLANCA AERO                                   
15012018     2  13.2   77  1012.8   50    9     BAHIA BLANCA AERO                                   
15012018     3  12.0   79  1012.2   50    9     BAHIA BLANCA AERO                                   
15012018     4  11.5   82  1012.2   20   15     BAHIA BLANCA AERO                                   
15012018     5  10.4   80  1012.2   20    6     BAHIA BLANCA AERO                                   
15012018     6  10.0   85  1012.3  360    7     BAHIA BLANCA AERO                                   
15012018     7  14.2   69  1012.6  340   13     BAHIA BLANCA AERO                                   
15012018     8  19.3   50  1013.0  320   11     BAHIA BLANCA AERO                                   
15012018     9  22.7   38  1013.0  320   15     BAHIA BLANCA AERO                                   
15012018    10  25.9   30  1013.1  290   13     BAHIA BLANCA AERO                                   
15012018    11  28.2   25  1013.1  290   13     BAHIA BLANCA AERO                                   
15012018    12  29.7   25  1012.8   50    7     BAHIA BLANCA AERO                                   
15012018    13  30.3   24  1012.7  340    9     BAHIA BLANCA AERO                                   
15012018    14  30.5   24  1012.4   50   15     BAHIA BLANCA AERO                                   
15012018    15  31.0   23  1011.8   20   13     BAHIA BLANCA AERO                                   
15012018    16  31.6   21  1011.1   50   15     BAHIA BLANCA AERO                                   
15012018    17  31.7   21  1010.2   90   20     BAHIA BLANCA AERO                                   
15012018    18  31.2   19  1009.9   50   22     BAHIA BLANCA AERO                                   
15012018    19  29.6   21  1010.3   50   30     BAHIA BLANCA AERO                                   
15012018    20  28.0   25  1011.2   50   26     BAHIA BLANCA AERO                                   
15012018    21  25.9   29  1012.2   50   17     BAHIA BLANCA AERO                                   
15012018    22  22.6   38  1013.6  360   11     BAHIA BLANCA AERO                                   
15012018    23  21.6   45  1013.3  360   13     BAHIA BLANCA AERO                                   
15012018     0  13.9   56  1473.0  180    6     BARILOCHE AERO                                      
15012018     1  11.4   61  1474.0  180    6     BARILOCHE AERO                                      
15012018     2  10.0   67  1478.0  140    6     BARILOCHE AERO                                      
15012018     3   9.8   71  1479.0  180    6     BARILOCHE AERO                                      
15012018     4   9.1   74  1476.0    0    0     BARILOCHE AERO                                      
15012018     5   9.1   74  1476.0    0    0     BARILOCHE AERO                                      
15012018     6  10.1   76  1479.0    0    0     BARILOCHE AERO                                      
15012018     7   7.7   78  1478.0  180    6     BARILOCHE AERO                                      
15012018     8  10.0   76  1478.0    0    0     BARILOCHE AERO                                      
15012018     9  13.7   67  1487.0  290    7     BARILOCHE AERO                                      
15012018    10  17.1   47  1482.0  290   26     BARILOCHE AERO                                      
15012018    11  18.2   40  1483.0  290   31     BARILOCHE AERO                                      
15012018    12  19.5   31  1479.0  290   37     BARILOCHE AERO                                      
15012018    13  20.9   25  1484.0  290   33     BARILOCHE AERO                                      
15012018    14  21.1   26  1482.0  290   35     BARILOCHE AERO                                      
15012018    15  22.0   26  1483.0  290   41     BARILOCHE AERO                                      
15012018    16  22.6   24  1483.0  290   44     BARILOCHE AERO                                      
