FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
23012018     0  23.7   83  1004.0  110   19     AEROPARQUE AERO                                     
23012018     1  23.7   83  1003.8  110   17     AEROPARQUE AERO                                     
23012018     2  23.6   82  1003.1  110   19     AEROPARQUE AERO                                     
23012018     3  24.4   76  1002.4   70   13     AEROPARQUE AERO                                     
23012018     4  25.0   82  1002.4   50   11     AEROPARQUE AERO                                     
23012018     5  24.9   85  1002.4   50    9     AEROPARQUE AERO                                     
23012018     6  24.9   83  1002.6   50   11     AEROPARQUE AERO                                     
23012018     7  25.5   82  1003.6  360   11     AEROPARQUE AERO                                     
23012018     8  25.9   77  1004.1  360   13     AEROPARQUE AERO                                     
23012018     9  26.6   72  1004.0  360    9     AEROPARQUE AERO                                     
23012018    10  27.2   69  1004.0  360    9     AEROPARQUE AERO                                     
23012018    11  29.2   65  1003.4  360   13     AEROPARQUE AERO                                     
23012018    12  29.8   62  1003.5  360   19     AEROPARQUE AERO                                     
23012018    13  30.5   58  1003.1  360   17     AEROPARQUE AERO                                     
23012018    14  34.0   39  1002.2  320   20     AEROPARQUE AERO                                     
23012018    15  33.2   36  1001.5  320   22     AEROPARQUE AERO                                     
23012018    16  29.8   37  1003.1  230   28     AEROPARQUE AERO                                     
23012018    17  29.8   49  1002.4  230   11     AEROPARQUE AERO                                     
23012018    18  29.8   51  1002.3  200    7     AEROPARQUE AERO                                     
23012018    19  26.4   66  1003.3   90   15     AEROPARQUE AERO                                     
23012018    20  26.4   67  1003.6   90   11     AEROPARQUE AERO                                     
23012018    21  26.1   69  1004.4   50    9     AEROPARQUE AERO                                     
23012018    22  26.3   69  1005.5  360    7     AEROPARQUE AERO                                     
23012018    23  26.8   70  1006.0  340   11     AEROPARQUE AERO                                     
23012018     0  20.6   81  1002.9  360    7     AZUL AERO                                           
23012018     1  20.8   77  1002.8   70    4     AZUL AERO                                           
23012018     2  20.2   82  1001.9  360    6     AZUL AERO                                           
23012018     3  20.4   77  1001.4  320    7     AZUL AERO                                           
23012018     4  21.0   74  1001.2  320    4     AZUL AERO                                           
23012018     5  19.6   87  1001.5  140    6     AZUL AERO                                           
23012018     6  19.0   91  1002.3    0    0     AZUL AERO                                           
23012018     7  17.8   94  1002.4   50    6     AZUL AERO                                           
23012018     8  19.8   85  1003.0   50   13     AZUL AERO                                           
23012018     9  23.0   72  1002.9  360   24     AZUL AERO                                           
23012018    10  25.0   72  1002.7  360   20     AZUL AERO                                           
23012018    11  25.5   68  1003.0  320   22     AZUL AERO                                           
23012018    12  25.8   69  1003.0  320   17     AZUL AERO                                           
23012018    13  26.2   62  1002.3  270   19     AZUL AERO                                           
23012018    14  26.0   61  1002.4  270   13     AZUL AERO                                           
23012018    15  25.8   54  1002.4  270   15     AZUL AERO                                           
23012018    16  26.6   54  1002.0  270    7     AZUL AERO                                           
23012018    17  26.0   58  1001.8  270    4     AZUL AERO                                           
23012018    18  29.2   52  1001.5  270    7     AZUL AERO                                           
23012018    19  29.0   54  1001.6  270    6     AZUL AERO                                           
23012018    20  24.0   83  1003.9  180   31     AZUL AERO                                           
23012018    21  22.3   70  1005.7  180   30     AZUL AERO                                           
23012018    23  18.6   79  1008.7  180   28     AZUL AERO                                           
23012018     0  25.0   53  1001.2  340   13     BAHIA BLANCA AERO                                   
23012018     1  25.2   58  1002.1  250   20     BAHIA BLANCA AERO                                   
23012018     2  23.8   64  1001.5  270   22     BAHIA BLANCA AERO                                   
23012018     3  23.2   63   999.5  360   15     BAHIA BLANCA AERO                                   
23012018     4  20.1   82   998.9  340    9     BAHIA BLANCA AERO                                   
23012018     5  20.9   85   999.4  290    2     BAHIA BLANCA AERO                                   
23012018     6  20.3   87   999.9  360    7     BAHIA BLANCA AERO                                   
23012018     7  20.0   85  1000.7  340    9     BAHIA BLANCA AERO                                   
23012018     8  22.5   79  1000.9  340   15     BAHIA BLANCA AERO                                   
23012018     9  25.3   61  1001.5  320   17     BAHIA BLANCA AERO                                   
23012018    10  26.6   52  1001.8  270   13     BAHIA BLANCA AERO                                   
23012018    11  26.7   54  1002.0  270   17     BAHIA BLANCA AERO                                   
23012018    12  28.2   49  1002.6  230   19     BAHIA BLANCA AERO                                   
23012018    13  27.2   51  1003.8  200   37     BAHIA BLANCA AERO                                   
