FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
21012018     0  25.6   88  1011.7  110   19     AEROPARQUE AERO                                     
21012018     1  26.1   85  1011.5   90   17     AEROPARQUE AERO                                     
21012018     2  26.5   75  1010.8   70   20     AEROPARQUE AERO                                     
21012018     3  26.1   72  1010.0   50   17     AEROPARQUE AERO                                     
21012018     4  26.4   71  1009.9   20   11     AEROPARQUE AERO                                     
21012018     5  25.5   72  1009.5  360    9     AEROPARQUE AERO                                     
21012018     6  25.4   69  1009.7  360    7     AEROPARQUE AERO                                     
21012018     7  26.0   62  1010.1  360   11     AEROPARQUE AERO                                     
21012018     8  26.1   62  1010.1   20    7     AEROPARQUE AERO                                     
21012018     9  27.0   59  1009.7  320    9     AEROPARQUE AERO                                     
21012018    10  28.0   57  1009.4  360    9     AEROPARQUE AERO                                     
21012018    11  28.4   55  1009.4  360    9     AEROPARQUE AERO                                     
21012018    12  29.0   58  1009.0   50   11     AEROPARQUE AERO                                     
21012018    13  29.4   54  1008.5   50   13     AEROPARQUE AERO                                     
21012018    14  29.6   55  1008.0   50   13     AEROPARQUE AERO                                     
21012018    15  29.6   55  1007.3   70   15     AEROPARQUE AERO                                     
21012018    16  29.0   65  1007.1  110   26     AEROPARQUE AERO                                     
21012018    17  28.0   64  1006.3  110   24     AEROPARQUE AERO                                     
21012018    18  28.2   64  1005.7  110   28     AEROPARQUE AERO                                     
21012018    19  26.6   74  1006.0  110   28     AEROPARQUE AERO                                     
21012018    20  26.5   75  1005.9  110   20     AEROPARQUE AERO                                     
21012018    21  26.8   73  1006.2  110   15     AEROPARQUE AERO                                     
21012018    22  26.2   75  1006.5  110   15     AEROPARQUE AERO                                     
21012018    23  26.1   74  1005.9  110   13     AEROPARQUE AERO                                     
21012018     0  21.0   86  1012.1  140    9     AZUL AERO                                           
21012018     1  21.6   76  1012.1  160    9     AZUL AERO                                           
21012018     2  19.4   87  1011.6  180    4     AZUL AERO                                           
21012018     3  18.2   79  1010.9   90    4     AZUL AERO                                           
21012018     4  18.1   89  1010.5   70    6     AZUL AERO                                           
21012018     5  17.6   93  1010.7  140    6     AZUL AERO                                           
21012018     6  17.8   94  1010.6   90    4     AZUL AERO                                           
21012018     7  17.8   94  1010.6   90    4     AZUL AERO                                           
21012018     8  22.3   75  1010.5   90    9     AZUL AERO                                           
21012018     9  24.8   65  1010.7   50    4     AZUL AERO                                           
21012018    10  27.3   59  1009.9  320    6     AZUL AERO                                           
21012018    11  29.2   51  1009.4   70    6     AZUL AERO                                           
21012018    12  29.8   46  1008.9   90   11     AZUL AERO                                           
21012018    13  31.0   44  1008.4   20   13     AZUL AERO                                           
21012018    14  31.9   38  1007.7   50   15     AZUL AERO                                           
21012018    15  32.3   38  1007.2   90   17     AZUL AERO                                           
21012018    16  30.8   39  1006.5   20   17     AZUL AERO                                           
21012018    17  32.4   36  1005.7   50   19     AZUL AERO                                           
21012018    18  30.8   43  1005.0   20   19     AZUL AERO                                           
21012018    19  28.9   52  1005.7   20   28     AZUL AERO                                           
21012018    20  25.0   66  1006.7  140   24     AZUL AERO                                           
21012018    21  23.8   71  1006.7   50   11     AZUL AERO                                           
21012018    22  24.4   68  1007.2   20    9     AZUL AERO                                           
21012018    23  23.4   77  1006.7   20   11     AZUL AERO                                           
21012018     0  26.2   55  1009.5  360   17     BAHIA BLANCA AERO                                   
21012018     1  25.2   61  1009.7  360   13     BAHIA BLANCA AERO                                   
21012018     2  23.8   68  1009.6  360   13     BAHIA BLANCA AERO                                   
21012018     3  25.4   58  1009.4  360   19     BAHIA BLANCA AERO                                   
21012018     4  24.5   60  1008.8  340   22     BAHIA BLANCA AERO                                   
21012018     5  23.0   67  1009.0  340   13     BAHIA BLANCA AERO                                   
21012018     6  22.8   69  1008.9  360    9     BAHIA BLANCA AERO                                   
21012018     7  22.4   74  1009.0  360   13     BAHIA BLANCA AERO                                   
21012018     8  24.4   68  1009.6  360    9     BAHIA BLANCA AERO                                   
21012018     9  28.8   41  1009.2  360   22     BAHIA BLANCA AERO                                   
21012018    10  31.6   40  1008.6  360   22     BAHIA BLANCA AERO                                   
21012018    11  32.8   35  1008.4  340   19     BAHIA BLANCA AERO                                   
21012018    12  34.4   30  1007.8  340   19     BAHIA BLANCA AERO                                   
21012018    13  34.6   28  1007.3  360   13     BAHIA BLANCA AERO                                   
21012018    14  35.8   26  1006.6  320   15     BAHIA BLANCA AERO                                   
21012018    15  35.8   25  1005.8   50   19     BAHIA BLANCA AERO                                   
21012018    16  35.2   32  1004.7   50   24     BAHIA BLANCA AERO                                   
21012018    17  35.2   32  1004.6  360   28     BAHIA BLANCA AERO                                   
21012018    18  35.4   32  1004.1  360   24     BAHIA BLANCA AERO                                   
21012018    19  32.4   29  1004.4   20   13     BAHIA BLANCA AERO                                   
21012018    20  29.6   37  1004.6   20    7     BAHIA BLANCA AERO                                   
21012018    21  27.6   44  1004.7   20   11     BAHIA BLANCA AERO                                   
21012018    22  26.0   49  1005.1  360    9     BAHIA BLANCA AERO                                   
21012018    23  24.0   59  1004.9  360   13     BAHIA BLANCA AERO                                   
21012018     0  19.4   64  1484.0  250    7     BARILOCHE AERO                                      
21012018     1  18.1   67  1484.0    0    0     BARILOCHE AERO                                      
21012018     2  17.4   67  1483.0    0    0     BARILOCHE AERO                                      
21012018     3  17.0   71  1483.0    0    0     BARILOCHE AERO                                      
21012018     4  16.0   86  1484.0  180    6     BARILOCHE AERO                                      
21012018     5  16.5   83  1484.0  990    7     BARILOCHE AERO                                      
21012018     6  16.1   89  1481.0  990    6     BARILOCHE AERO                                      
21012018     7  15.2   90  1478.0  180    6     BARILOCHE AERO                                      
21012018     8  15.8   90  1481.0  340    7     BARILOCHE AERO                                      
21012018     9  17.4   85  1480.0  290    6     BARILOCHE AERO                                      
21012018    10  18.2   78  1478.0  290   13     BARILOCHE AERO                                      
21012018    11  20.8   63  1474.0  290   19     BARILOCHE AERO                                      
21012018    12  23.0   51  1472.0  290   22     BARILOCHE AERO                                      
21012018    13  25.4   40  1468.0  290   28     BARILOCHE AERO                                      
21012018    14  26.2   37  1465.0  290   30     BARILOCHE AERO                                      
21012018    15  27.9   28  1458.0  290   28     BARILOCHE AERO                                      
21012018    16  28.1   22  1448.0  290   35     BARILOCHE AERO                                      
21012018    17  27.7   21  1448.0  290   39     BARILOCHE AERO                                      
21012018    18  26.9   26  1446.0  290   41     BARILOCHE AERO                                      
21012018    19  26.6   25  1444.0  290   41     BARILOCHE AERO                                      
21012018    20  23.8   32  1446.0  290   35     BARILOCHE AERO                                      
21012018    21  20.8   34          290   28     BARILOCHE AERO                                      
21012018    22  19.4   45  1456.0  270   31     BARILOCHE AERO                                      
21012018    23  17.2   60  1459.0  270   37     BARILOCHE AERO                                      
21012018     0  -2.3   90   979.4   20   37     BASE BELGRANO II                                    
21012018     3  -2.9   89   979.0  180   15     BASE BELGRANO II                                    
21012018     6  -2.0   83   978.6   50   37     BASE BELGRANO II                                    
21012018     9  -1.3   85   978.5  270   39     BASE BELGRANO II                                    
21012018    12  -2.0   81   979.4   20   39     BASE BELGRANO II                                    
21012018    15  -2.1   83   979.8  270   19     BASE BELGRANO II                                    
21012018    18  -3.0   78   980.5   20   19     BASE BELGRANO II                                    
21012018    21  -3.3   84   980.2   90   33     BASE BELGRANO II                                    
21012018     3   3.2   80   978.6  320    9     BASE CARLINI (EX JUBANY)                            
21012018     6   2.4   89   974.0   90    9     BASE CARLINI (EX JUBANY)                            
21012018     9   3.9   82   970.5  320   22     BASE CARLINI (EX JUBANY)                            
21012018    12   3.8   90   970.8  270   22     BASE CARLINI (EX JUBANY)                            
21012018    15   2.7   93   971.8  270   19     BASE CARLINI (EX JUBANY)                            
