FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
17012018     0  25.1   74  1013.7   70   20     AEROPARQUE AERO                                     
17012018     1  24.4   73  1014.3  110   19     AEROPARQUE AERO                                     
17012018     2  24.2   74  1014.3  140   15     AEROPARQUE AERO                                     
17012018     3  24.3   76  1014.0  110   19     AEROPARQUE AERO                                     
17012018     4  23.8   76  1013.5   90   15     AEROPARQUE AERO                                     
17012018     5  23.6   78  1013.4   20   11     AEROPARQUE AERO                                     
17012018     6  24.5   74  1013.7   20   15     AEROPARQUE AERO                                     
17012018     7  24.1   77  1013.6   20   15     AEROPARQUE AERO                                     
17012018     8  24.7   76  1013.7   20   13     AEROPARQUE AERO                                     
17012018     9  24.7   76  1013.5  360   11     AEROPARQUE AERO                                     
17012018    10  24.9   78  1013.6  340   11     AEROPARQUE AERO                                     
17012018    11  26.8   69  1013.1  320   11     AEROPARQUE AERO                                     
17012018    12  28.5   57  1013.2  270    9     AEROPARQUE AERO                                     
17012018    13  29.5   53  1012.4  990    4     AEROPARQUE AERO                                     
17012018    14  29.1   55  1011.8  230    7     AEROPARQUE AERO                                     
17012018    15  28.1   53  1012.0  230   13     AEROPARQUE AERO                                     
17012018    16  25.3   65  1011.1  200   13     AEROPARQUE AERO                                     
17012018    17  25.1   66  1010.6  180    6     AEROPARQUE AERO                                     
17012018    18  24.6   59  1011.1  200   11     AEROPARQUE AERO                                     
17012018    19  25.3   58  1010.6  180    9     AEROPARQUE AERO                                     
17012018    20  25.7   52  1010.5  140   11     AEROPARQUE AERO                                     
17012018    21  24.1   77  1011.5  140   13     AEROPARQUE AERO                                     
17012018    22  24.0   75  1012.6  160    9     AEROPARQUE AERO                                     
17012018    23  23.1   81  1012.9  140   11     AEROPARQUE AERO                                     
17012018     0  19.3   84  1014.8  290    4     AZUL AERO                                           
17012018     1  16.8   92  1015.4  230    4     AZUL AERO                                           
17012018     2  19.1   84  1014.6  270    4     AZUL AERO                                           
17012018     3  18.2   90  1014.1  340    2     AZUL AERO                                           
17012018     4  17.0   96  1012.7   20    4     AZUL AERO                                           
17012018     5  17.4   94  1012.6    0    0     AZUL AERO                                           
17012018     6  18.0   81  1012.8   20    6     AZUL AERO                                           
17012018     7  18.8   88  1013.0    0    0     AZUL AERO                                           
17012018     8  19.4   87  1012.4  360   17     AZUL AERO                                           
17012018     9  20.6   86  1013.4  360    7     AZUL AERO                                           
17012018    10  21.8   78  1012.7  320   11     AZUL AERO                                           
17012018    11  22.8   73  1012.9  290   13     AZUL AERO                                           
17012018    12  24.0   69  1012.7  290   15     AZUL AERO                                           
17012018    13  25.0   61  1012.3  270   11     AZUL AERO                                           
17012018    14  26.4   52  1011.6  270   13     AZUL AERO                                           
17012018    15  28.2   44  1011.0  270   15     AZUL AERO                                           
17012018    16  29.0   42  1010.3  270   17     AZUL AERO                                           
17012018    17  27.8   46  1009.6  270   11     AZUL AERO                                           
17012018    18  25.0   63  1009.2  320   11     AZUL AERO                                           
17012018    19  27.0   51  1010.2  320    9     AZUL AERO                                           
17012018    20  26.2   58  1011.5  320    7     AZUL AERO                                           
17012018    21  19.9   61  1010.0   50   19     AZUL AERO                                           
17012018    22  19.3   66  1011.5  250   11     AZUL AERO                                           
17012018    23  17.2   82  1012.2  180    4     AZUL AERO                                           
17012018     0  21.4   55  1010.9  360   26     BAHIA BLANCA AERO                                   
17012018     1  20.6   58  1011.1   50   15     BAHIA BLANCA AERO                                   
17012018     2  19.7   69  1010.6   20   19     BAHIA BLANCA AERO                                   
17012018     3  20.1   72  1010.9  340   28     BAHIA BLANCA AERO                                   
17012018     4  20.6   74  1010.7  340   30     BAHIA BLANCA AERO                                   
17012018     5  20.0   73  1010.3  340   26     BAHIA BLANCA AERO                                   
17012018     6  19.9   73  1010.1  320   26     BAHIA BLANCA AERO                                   
17012018     7  20.2   68  1010.9  340   24     BAHIA BLANCA AERO                                   
17012018     8  22.0   63  1011.2  320   24     BAHIA BLANCA AERO                                   
