FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
25012018     0  19.2   57  1019.4  140   24     AEROPARQUE AERO                                     
25012018     1  18.3   60  1019.5  140   17     AEROPARQUE AERO                                     
25012018     2  17.8   59  1018.8  140   15     AEROPARQUE AERO                                     
25012018     3  17.5   57  1018.6  140   17     AEROPARQUE AERO                                     
25012018     4  17.1   59  1018.3  140   17     AEROPARQUE AERO                                     
25012018     5  16.7   61  1018.5  160   13     AEROPARQUE AERO                                     
25012018     6  16.5   61  1019.2  180    9     AEROPARQUE AERO                                     
25012018     7  16.6   63  1019.8  180   11     AEROPARQUE AERO                                     
25012018     8  18.3   57  1020.3  180   11     AEROPARQUE AERO                                     
25012018     9  20.2   52  1020.4  140   17     AEROPARQUE AERO                                     
25012018    10  21.3   55  1020.3  140   26     AEROPARQUE AERO                                     
25012018    11  22.2   58  1020.4  110   28     AEROPARQUE AERO                                     
25012018    12  22.9   55  1020.0  110   26     AEROPARQUE AERO                                     
25012018    13  22.8   55  1019.8  110   26     AEROPARQUE AERO                                     
25012018    14  23.1   53  1019.5  110   28     AEROPARQUE AERO                                     
25012018    15  22.7   54  1019.1  110   22     AEROPARQUE AERO                                     
25012018    16  22.6   55  1018.3  110   28     AEROPARQUE AERO                                     
25012018    17  22.9   56  1018.0  110   24     AEROPARQUE AERO                                     
25012018    18  22.5   58  1017.4  110   30     AEROPARQUE AERO                                     
25012018    19  21.8   62  1017.2  140   26     AEROPARQUE AERO                                     
25012018    20  21.5   67  1017.5  140   24     AEROPARQUE AERO                                     
25012018    21  21.3   66  1017.7  140   24     AEROPARQUE AERO                                     
25012018    22  20.8   68  1018.0  140   19     AEROPARQUE AERO                                     
25012018    23  21.0   70  1018.0  140   19     AEROPARQUE AERO                                     
25012018     0   9.6   87  1021.2  110    6     AZUL AERO                                           
25012018     1   9.8   85  1020.9   90    7     AZUL AERO                                           
25012018     2   9.6   85  1020.9  110    6     AZUL AERO                                           
25012018     3   7.4   92  1020.5  140    7     AZUL AERO                                           
25012018     4   8.2   89  1020.3   90    6     AZUL AERO                                           
25012018     5   7.6   94  1020.6  140    6     AZUL AERO                                           
25012018     6   6.5   95  1021.4  140    7     AZUL AERO                                           
25012018     7   7.8   89  1022.3  140    4     AZUL AERO                                           
25012018     8  12.0   77  1022.5   90    7     AZUL AERO                                           
25012018     9  14.6   64  1022.4   90   17     AZUL AERO                                           
25012018    10  17.0   54  1022.2   90   19     AZUL AERO                                           
25012018    11  18.4   49  1021.7   90   17     AZUL AERO                                           
25012018    12  20.2   41  1021.4   90   20     AZUL AERO                                           
25012018    13  21.2   38  1020.8   90   22     AZUL AERO                                           
25012018    14  21.6   40  1020.4   90   19     AZUL AERO                                           
25012018    15  22.2   40  1020.2   90   11     AZUL AERO                                           
25012018    16  23.4   35  1019.1   50   13     AZUL AERO                                           
25012018    17  22.6   38  1019.3   50    9     AZUL AERO                                           
25012018    18  22.2   42  1019.0   90   11     AZUL AERO                                           
25012018    19  21.8   46  1019.2   90    9     AZUL AERO                                           
25012018    20  20.2   55  1018.8   90    7     AZUL AERO                                           
25012018    21  20.1   48  1017.7   90   22     AZUL AERO                                           
25012018    22  18.9   58  1018.6   50   11     AZUL AERO                                           
25012018    23  18.7   63  1017.4   20   28     AZUL AERO                                           
25012018     0  13.3   69  1021.6   70    9     BAHIA BLANCA AERO                                   
25012018     1  12.3   71  1022.0   70   11     BAHIA BLANCA AERO                                   
25012018     2  12.3   72  1021.6   70   15     BAHIA BLANCA AERO                                   
25012018     3  11.0   83  1021.6   70   11     BAHIA BLANCA AERO                                   
25012018     4  10.9   83  1021.0   70   15     BAHIA BLANCA AERO                                   
25012018     5  10.9   84  1021.0   70   11     BAHIA BLANCA AERO                                   
25012018     6  10.1   86  1021.7   50   11     BAHIA BLANCA AERO                                   
25012018     7  12.6   75  1021.4   70   19     BAHIA BLANCA AERO                                   
25012018     8  14.5   65  1021.5   70   24     BAHIA BLANCA AERO                                   
25012018     9  16.6   61  1021.9   50   19     BAHIA BLANCA AERO                                   
25012018    10  19.8   50  1021.3    0    0     BAHIA BLANCA AERO                                   
25012018    11  21.1   46  1020.7  990    6     BAHIA BLANCA AERO                                   
25012018    12  22.2   45  1020.3  990    7     BAHIA BLANCA AERO                                   
25012018    13  23.4   39  1020.4  290    7     BAHIA BLANCA AERO                                   
25012018    14  24.4   34  1019.9  290    7     BAHIA BLANCA AERO                                   
25012018    15  24.4   37  1019.3  990    6     BAHIA BLANCA AERO                                   
25012018    16  24.3   37  1018.6  990    6     BAHIA BLANCA AERO                                   
25012018    17  24.2   38  1018.1    0    0     BAHIA BLANCA AERO                                   
25012018    18  23.0   42  1018.0  340   20     BAHIA BLANCA AERO                                   
25012018    19  21.8   46  1017.4  340   13     BAHIA BLANCA AERO                                   
25012018    20  21.4   49  1016.9   20   13     BAHIA BLANCA AERO                                   
25012018    21  18.4   54  1017.0   20    9     BAHIA BLANCA AERO                                   
25012018    22  17.4   55  1017.2  340    9     BAHIA BLANCA AERO                                   
25012018    23  14.6   68  1017.3  340    9     BAHIA BLANCA AERO                                   
25012018     0  15.8   69  1501.0  180   11     BARILOCHE AERO                                      
25012018     1  15.7   60  1504.0  160    9     BARILOCHE AERO                                      
25012018     2  13.4   72  1504.0  180    9     BARILOCHE AERO                                      
25012018     3  12.7   70  1504.0  180   11     BARILOCHE AERO                                      
25012018     4  11.8   74  1502.0  140    7     BARILOCHE AERO                                      
25012018     5  11.4   75  1503.0  180   13     BARILOCHE AERO                                      
25012018     6  10.2   82  1508.0  180    9     BARILOCHE AERO                                      
25012018     7   9.4   83  1508.0  180   13     BARILOCHE AERO                                      
25012018     8  12.0   72  1514.0  160   11     BARILOCHE AERO                                      
25012018     9  14.9   59  1512.0  140   17     BARILOCHE AERO                                      
25012018    10  17.7   47  1512.0  140   15     BARILOCHE AERO                                      
25012018    11  20.0   39  1507.0  340    7     BARILOCHE AERO                                      
25012018    12  21.3   36  1503.0  340    9     BARILOCHE AERO                                      
25012018    13  22.3   35  1497.0  340    6     BARILOCHE AERO                                      
25012018    14  24.4   28  1491.0  360    9     BARILOCHE AERO                                      
25012018    15  24.3   35  1485.0  360   13     BARILOCHE AERO                                      
25012018    16  25.4   25  1479.0  320   20     BARILOCHE AERO                                      
25012018    17  26.2   20  1476.0  290   24     BARILOCHE AERO                                      
25012018    18  25.8   21  1469.0  290   24     BARILOCHE AERO                                      
25012018    19  25.6   25  1463.0  290   24     BARILOCHE AERO                                      
25012018    20  24.0   35  1464.0  290   26     BARILOCHE AERO                                      
25012018    21  22.0   40  1467.0  290   20     BARILOCHE AERO                                      
25012018    22  19.4   51  1473.0  290   26     BARILOCHE AERO                                      
25012018    23  18.8   52  1481.0  290   24     BARILOCHE AERO                                      
25012018     0  -2.2   94   989.0  160   37     BASE BELGRANO II                                    
25012018     3  -2.4   94   989.0  160   33     BASE BELGRANO II                                    
25012018     6  -2.2   94   989.2   90   44     BASE BELGRANO II                                    
25012018     9  -2.1   94   988.8   20   63     BASE BELGRANO II                                    
