FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
29012018     0  23.6   59  1013.9   90   24     AEROPARQUE AERO                                     
29012018     1  23.0   63  1014.0   70   20     AEROPARQUE AERO                                     
29012018     2  21.9   63  1013.9   70   20     AEROPARQUE AERO                                     
29012018     3  21.7   61  1013.3   70   20     AEROPARQUE AERO                                     
29012018     4  21.5   57  1013.0   70   17     AEROPARQUE AERO                                     
29012018     5  21.5   58  1013.2   70   17     AEROPARQUE AERO                                     
29012018     6  21.4   55  1013.5   70   19     AEROPARQUE AERO                                     
29012018     7  22.3   50  1014.0   90   17     AEROPARQUE AERO                                     
29012018     8  23.2   42  1014.5   70   17     AEROPARQUE AERO                                     
29012018     9  23.8   43  1014.9   50   15     AEROPARQUE AERO                                     
29012018    10  24.1   38  1015.1   70   17     AEROPARQUE AERO                                     
29012018    11  25.2   37  1015.0   70   17     AEROPARQUE AERO                                     
29012018    12  26.2   37  1014.7   70   15     AEROPARQUE AERO                                     
29012018    13  26.0   36  1014.4   70   11     AEROPARQUE AERO                                     
29012018    14  26.7   37  1013.6  110   15     AEROPARQUE AERO                                     
29012018    15  26.9   38  1012.7  110   19     AEROPARQUE AERO                                     
29012018    16  27.7   31  1011.8  110   28     AEROPARQUE AERO                                     
29012018    17  27.1   43  1011.0  110   28     AEROPARQUE AERO                                     
29012018    18  26.3   49  1010.6  110   30     AEROPARQUE AERO                                     
29012018    19  25.3   58  1010.3  110   31     AEROPARQUE AERO                                     
29012018    20  24.7   55  1010.2  110   31     AEROPARQUE AERO                                     
29012018    21  24.5   60  1010.1  110   33     AEROPARQUE AERO                                     
29012018    22  24.3   57  1010.4  110   37     AEROPARQUE AERO                                     
29012018    23  24.5   53  1010.6   90   28     AEROPARQUE AERO                                     
29012018     0  20.3   64  1012.7   20   24     AZUL AERO                                           
29012018     1  19.1   69  1013.0  360   19     AZUL AERO                                           
29012018     2  18.4   68  1012.8  360   15     AZUL AERO                                           
29012018     3  17.7   74  1012.5   20   13     AZUL AERO                                           
29012018     4  14.4   87  1012.8   70    4     AZUL AERO                                           
29012018     5  12.6   93  1012.9   90    6     AZUL AERO                                           
29012018     6  11.2   95  1013.3  140    7     AZUL AERO                                           
29012018     7  11.8   91  1013.5   90    9     AZUL AERO                                           
29012018     8  18.4   75  1013.7   20    7     AZUL AERO                                           
29012018     9  20.8   68  1014.0  360   15     AZUL AERO                                           
29012018    10  24.2   45  1014.0  360   19     AZUL AERO                                           
29012018    11  26.4   35  1013.7  360   20     AZUL AERO                                           
29012018    12  27.4   33  1013.2  360   20     AZUL AERO                                           
29012018    13  28.6   29  1012.7  360   20     AZUL AERO                                           
29012018    14  29.0   29  1012.0  340   22     AZUL AERO                                           
29012018    15  29.8   25  1011.3  320   13     AZUL AERO                                           
29012018    16  30.4   25  1010.5  320   17     AZUL AERO                                           
29012018    17  30.4   24  1009.8  360   19     AZUL AERO                                           
29012018    18  30.0   22  1009.4  360   13     AZUL AERO                                           
29012018    19  29.0   23  1009.0  360   19     AZUL AERO                                           
29012018    20  27.8   28  1008.8   50   13     AZUL AERO                                           
29012018    21  24.6   38  1009.0   50   19     AZUL AERO                                           
29012018    22  23.0   47  1009.7   20   26     AZUL AERO                                           
29012018    23  21.6   39  1010.0   20   28     AZUL AERO                                           
29012018     0  20.7   52  1011.5   70   20     BAHIA BLANCA AERO                                   
29012018     1  20.6   49  1011.4   50   24     BAHIA BLANCA AERO                                   
29012018     2  19.9   50  1011.0   50   20     BAHIA BLANCA AERO                                   
29012018     3  17.5   62  1010.4   50   17     BAHIA BLANCA AERO                                   
29012018     4  16.0   71  1010.0   50   13     BAHIA BLANCA AERO                                   
29012018     5  14.4   78  1009.8   20   11     BAHIA BLANCA AERO                                   
29012018     6  13.8   80  1010.0   20    2     BAHIA BLANCA AERO                                   
