FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
27022018     0  22.9   75  1014.4  110   28     AEROPARQUE AERO                                     
27022018     1  22.7   73  1014.0  110   26     AEROPARQUE AERO                                     
27022018     2  22.5   70  1013.7   90   24     AEROPARQUE AERO                                     
27022018     3  21.9   71  1013.7   70   15     AEROPARQUE AERO                                     
27022018     4  22.2   67  1013.3   50   13     AEROPARQUE AERO                                     
27022018     5  21.9   66  1013.3   50   15     AEROPARQUE AERO                                     
27022018     6  21.7   68  1013.4   50   11     AEROPARQUE AERO                                     
27022018     7  21.9   68  1013.5   50   11     AEROPARQUE AERO                                     
27022018     8  22.0   71  1013.7   50   11     AEROPARQUE AERO                                     
27022018     9  23.7   67  1013.6   50   11     AEROPARQUE AERO                                     
27022018    10  24.1   67  1014.1   50   11     AEROPARQUE AERO                                     
27022018    11  24.5   65  1014.2   70   11     AEROPARQUE AERO                                     
27022018    12  24.4   68  1013.7   90    9     AEROPARQUE AERO                                     
27022018    13  25.1   66  1012.9   70   11     AEROPARQUE AERO                                     
27022018    14  26.1   65  1012.3   70   17     AEROPARQUE AERO                                     
27022018    15  26.1   65  1011.3   90   17     AEROPARQUE AERO                                     
27022018    16  25.9   67  1010.6  110   20     AEROPARQUE AERO                                     
27022018    17  25.8   69  1010.7   90   22     AEROPARQUE AERO                                     
27022018    18  25.2   75  1010.2   90   26     AEROPARQUE AERO                                     
27022018    19  24.3   73  1010.2  110   24     AEROPARQUE AERO                                     
27022018    20  24.0   76  1010.9  110   28     AEROPARQUE AERO                                     
27022018    21  23.7   76  1011.6  110   31     AEROPARQUE AERO                                     
27022018    22  23.8   72  1012.9  110   28     AEROPARQUE AERO                                     
27022018    23  23.8   73  1013.5  110   26     AEROPARQUE AERO                                     
27022018     0  19.6   70  1014.5   50   20     AZUL AERO                                           
27022018     3  14.7   93  1014.4  140    6     AZUL AERO                                           
27022018     6  12.3   96  1014.3   90    4     AZUL AERO                                           
27022018     7  12.2   97  1014.7  160    7     AZUL AERO                                           
27022018     8  15.3   94  1015.1  140    6     AZUL AERO                                           
27022018     9  16.4   94  1014.8   70    7     AZUL AERO                                           
27022018    10  20.8   77  1014.4   70    9     AZUL AERO                                           
27022018    11  24.6   54  1014.1   70    7     AZUL AERO                                           
27022018    12  26.6   48  1013.5  320    6     AZUL AERO                                           
27022018    13  28.2   41  1012.8  360   11     AZUL AERO                                           
27022018    14  28.8   36  1012.2   70   13     AZUL AERO                                           
27022018    15  29.8   33  1011.5   50    7     AZUL AERO                                           
27022018    16  29.6   32  1011.3   50    6     AZUL AERO                                           
27022018    17  29.6   30  1011.1   90    9     AZUL AERO                                           
27022018    18  29.0   30  1010.5  140    7     AZUL AERO                                           
27022018    19  27.2   33  1010.7  140   13     AZUL AERO                                           
27022018    20  25.0   46  1011.8  270   19     AZUL AERO                                           
27022018    21  20.6   80  1012.8  180   22     AZUL AERO                                           
27022018    22  20.0   77  1013.3  140   11     AZUL AERO                                           
27022018    23  19.8   78  1014.1  140   22     AZUL AERO                                           
27022018     0  19.0   70  1012.4   20    9     BAHIA BLANCA AERO                                   
27022018     1  19.0   70  1012.4   20    9     BAHIA BLANCA AERO                                   
27022018     2  18.9   71  1012.2  360   11     BAHIA BLANCA AERO                                   
27022018     3  18.0   74  1011.8  360    9     BAHIA BLANCA AERO                                   
27022018     4  18.3   78  1011.9  360    9     BAHIA BLANCA AERO                                   
27022018     5  18.2   79  1011.9  360    9     BAHIA BLANCA AERO                                   
27022018     6  20.3   69  1012.0  360    9     BAHIA BLANCA AERO                                   
27022018     7  22.4   62  1013.0  270   15     BAHIA BLANCA AERO                                   
27022018     8  20.6   65  1014.1  250   19     BAHIA BLANCA AERO                                   
27022018     9  19.0   85  1014.6  230   13     BAHIA BLANCA AERO                                   
27022018    10  18.0   92  1014.9  200    7     BAHIA BLANCA AERO                                   
27022018    11  19.2   94  1014.6  110    7     BAHIA BLANCA AERO                                   
27022018    12  21.0   91  1014.8  160   11     BAHIA BLANCA AERO                                   
27022018    13  21.0   89  1015.0  140   19     BAHIA BLANCA AERO                                   
27022018    14  21.2   89  1014.8  110   22     BAHIA BLANCA AERO                                   
27022018    15  21.4   84  1014.6  110   24     BAHIA BLANCA AERO                                   
27022018    16  21.0   82  1014.4  110   22     BAHIA BLANCA AERO                                   
27022018    17  23.4   72  1014.7  110   20     BAHIA BLANCA AERO                                   
27022018    18  22.4   71  1014.7   90   19     BAHIA BLANCA AERO                                   
27022018    19  22.2   72  1014.9  110   22     BAHIA BLANCA AERO                                   
27022018    20  20.3   79  1015.1   90   17     BAHIA BLANCA AERO                                   
27022018    21  18.8   86  1015.9   90   20     BAHIA BLANCA AERO                                   
27022018    22  18.1   89  1016.3   90   13     BAHIA BLANCA AERO                                   
27022018    23  17.4   90  1016.9  110    9     BAHIA BLANCA AERO                                   
27022018     0  14.6   79  1512.0  290   17     BARILOCHE AERO                                      
27022018     1  12.4   83  1515.0  160    7     BARILOCHE AERO                                      
27022018     2  10.8   88  1518.0  140    6     BARILOCHE AERO                                      
27022018     3  10.0   88  1516.0  180    7     BARILOCHE AERO                                      
27022018     4   9.3   91  1516.0  180    9     BARILOCHE AERO                                      
27022018     5   9.3   87  1516.0  180    9     BARILOCHE AERO                                      
