FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
22022018     0  20.3   67  1015.8  140   15     AEROPARQUE AERO                                     
22022018     1  20.1   69  1015.9  160   11     AEROPARQUE AERO                                     
22022018     2  19.8   66  1015.5  160    7     AEROPARQUE AERO                                     
22022018     3  19.6   68  1015.5  140    9     AEROPARQUE AERO                                     
22022018     4  19.1   64  1015.5  180    7     AEROPARQUE AERO                                     
22022018     5  18.4   68  1015.7  180    4     AEROPARQUE AERO                                     
22022018     6  18.1   70  1016.2  180    6     AEROPARQUE AERO                                     
22022018     7  17.5   75  1016.8  200    4     AEROPARQUE AERO                                     
22022018     8  18.7   67  1017.3  160    6     AEROPARQUE AERO                                     
22022018     9  20.1   59  1017.7  160    9     AEROPARQUE AERO                                     
22022018    10  22.3   43  1017.8  180    9     AEROPARQUE AERO                                     
22022018    11  23.5   43  1018.3  180    9     AEROPARQUE AERO                                     
22022018    12  24.6   40  1018.1  230   11     AEROPARQUE AERO                                     
22022018    13  23.9   52  1017.7   50    9     AEROPARQUE AERO                                     
22022018    14  24.1   52  1017.6   50   11     AEROPARQUE AERO                                     
22022018    15  24.1   54  1016.8   50    9     AEROPARQUE AERO                                     
22022018    16  24.3   52  1016.0   50   15     AEROPARQUE AERO                                     
22022018    17  24.5   54  1015.8   50   11     AEROPARQUE AERO                                     
22022018    18  24.7   51  1015.9   70   11     AEROPARQUE AERO                                     
22022018    19  24.3   51  1016.0   70   11     AEROPARQUE AERO                                     
22022018    20  23.4   56  1016.2   90   15     AEROPARQUE AERO                                     
22022018    21  23.5   57  1016.5   90   13     AEROPARQUE AERO                                     
22022018    22  23.7   56  1017.1   70   15     AEROPARQUE AERO                                     
22022018    23  23.1   62  1016.9   70   15     AEROPARQUE AERO                                     
22022018     0  14.6   87  1016.6   90   13     AZUL AERO                                           
22022018     3  12.0   95  1016.5   90    2     AZUL AERO                                           
22022018     4  10.2   96  1016.6  200    4     AZUL AERO                                           
22022018     5   9.6   96  1017.4  180    2     AZUL AERO                                           
22022018     6  10.2   96  1016.6  200    4     AZUL AERO                                           
22022018     7   9.6   96  1017.4  180    2     AZUL AERO                                           
22022018     8  12.8   94  1017.6    0    0     AZUL AERO                                           
22022018     9  15.0   91  1017.7   20   11     AZUL AERO                                           
22022018    10  19.6   68  1018.2  320   11     AZUL AERO                                           
22022018    11  21.9   56  1017.8  320   17     AZUL AERO                                           
22022018    12  24.2   49  1017.3  320   19     AZUL AERO                                           
22022018    13  25.6   42  1016.9  290   20     AZUL AERO                                           
22022018    14  27.2   39  1016.6  290   15     AZUL AERO                                           
22022018    15  28.3   35  1015.6  270   15     AZUL AERO                                           
22022018    16  29.2   35  1014.9  290    6     AZUL AERO                                           
22022018    17  29.5   34  1014.5  230    9     AZUL AERO                                           
22022018    18  29.3   33  1014.3  250   11     AZUL AERO                                           
22022018    19  28.1   38  1014.5  290    6     AZUL AERO                                           
22022018    20  25.8   52  1014.5  270    4     AZUL AERO                                           
22022018    21  22.3   64  1015.9  160   15     AZUL AERO                                           
22022018    22  19.8   74  1016.6  160   13     AZUL AERO                                           
22022018    23  18.2   77  1017.3  160    6     AZUL AERO                                           
22022018     0  16.6   82  1014.8   50   13     BAHIA BLANCA AERO                                   
22022018     1  16.0   87  1014.6   50   11     BAHIA BLANCA AERO                                   
22022018     2  16.2   90  1014.5   20    9     BAHIA BLANCA AERO                                   
22022018     3  18.4   73  1014.4  340   15     BAHIA BLANCA AERO                                   
22022018     4  19.0   69  1014.3  340   15     BAHIA BLANCA AERO                                   
22022018     5  17.6   67  1014.5  340   15     BAHIA BLANCA AERO                                   
22022018     6  17.8   68  1014.9  320    9     BAHIA BLANCA AERO                                   
22022018     7  18.0   66  1015.6  320   15     BAHIA BLANCA AERO                                   
22022018     8  18.9   65  1016.1  320   24     BAHIA BLANCA AERO                                   
22022018     9  21.5   57  1016.5  270   20     BAHIA BLANCA AERO                                   
22022018    10  22.8   53  1017.3  230   17     BAHIA BLANCA AERO                                   
22022018    11  23.4   44  1017.9  180   19     BAHIA BLANCA AERO                                   
22022018    12  24.0   51  1018.3  160   22     BAHIA BLANCA AERO                                   
22022018    13  25.1   43  1018.2  180   26     BAHIA BLANCA AERO                                   
22022018    14  25.6   34  1018.2  160   24     BAHIA BLANCA AERO                                   
22022018    15  25.8   40  1017.8  160   26     BAHIA BLANCA AERO                                   
22022018    16  25.0   43  1017.7  140   26     BAHIA BLANCA AERO                                   
22022018    17  23.4   33  1018.0  160   24     BAHIA BLANCA AERO                                   
22022018    18  22.3   45  1017.7  140   28     BAHIA BLANCA AERO                                   
22022018    19  20.8   58  1018.2  140   26     BAHIA BLANCA AERO                                   
22022018    20  20.2   66  1019.3  140   19     BAHIA BLANCA AERO                                   
22022018    21  19.4   71  1019.2  110   17     BAHIA BLANCA AERO                                   
22022018    22  18.9   69  1019.5  110   13     BAHIA BLANCA AERO                                   
22022018    23  18.4   68  1019.3  110   15     BAHIA BLANCA AERO                                   
22022018     0  12.9   81  1516.0  290   17     BARILOCHE AERO                                      
22022018     1  12.6   78  1519.0  250    7     BARILOCHE AERO                                      
22022018     2   9.6   77  1524.0  200    6     BARILOCHE AERO                                      
22022018     3  10.2   70  1526.0  160   11     BARILOCHE AERO                                      
22022018     4   9.6   69  1518.0    0    0     BARILOCHE AERO                                      
