FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
03032018     0  25.1   77  1013.7   90   15     AEROPARQUE AERO                                     
03032018     1  25.5   73  1013.7   90   13     AEROPARQUE AERO                                     
03032018     2  26.0   70  1013.5   70   13     AEROPARQUE AERO                                     
03032018     3  25.6   72  1013.3   50   11     AEROPARQUE AERO                                     
03032018     4  25.8   68  1013.0   20    9     AEROPARQUE AERO                                     
03032018     5  25.3   72  1012.4  360    9     AEROPARQUE AERO                                     
03032018     6  25.1   73  1012.8  360   15     AEROPARQUE AERO                                     
03032018     7  24.1   73  1013.3  340   13     AEROPARQUE AERO                                     
03032018     8  24.6   71  1013.6  340   11     AEROPARQUE AERO                                     
03032018     9  24.7   71  1013.7   20    7     AEROPARQUE AERO                                     
03032018    10  26.8   65  1013.4   20    6     AEROPARQUE AERO                                     
03032018    11  27.0   62  1013.6  360   11     AEROPARQUE AERO                                     
03032018    12  27.8   61  1013.3   20   11     AEROPARQUE AERO                                     
03032018    13  27.5   66  1012.8   20   11     AEROPARQUE AERO                                     
03032018    14  27.5   66  1012.0   50   13     AEROPARQUE AERO                                     
03032018    15  28.6   60  1011.0   50    7     AEROPARQUE AERO                                     
03032018    16  30.6   41  1010.0   90    9     AEROPARQUE AERO                                     
03032018    17  28.8   59  1009.9   90   15     AEROPARQUE AERO                                     
03032018    18  28.2   64  1009.7   70   13     AEROPARQUE AERO                                     
03032018    19  26.6   70  1009.7   50   13     AEROPARQUE AERO                                     
03032018    20  26.9   64  1010.0   70   11     AEROPARQUE AERO                                     
03032018    21  26.5   65  1010.5   90   13     AEROPARQUE AERO                                     
03032018    22  25.9   66  1011.1   50   11     AEROPARQUE AERO                                     
03032018    23  26.0   68  1011.1   20   13     AEROPARQUE AERO                                     
03032018     0  23.6   54  1013.0  340   13     AZUL AERO                                           
03032018     3  20.7   69  1013.2  110    2     AZUL AERO                                           
03032018     6  16.5   88  1012.9  140    4     AZUL AERO                                           
03032018     7  15.7   89  1013.1   90    4     AZUL AERO                                           
03032018     8  17.4   86  1013.6   90    2     AZUL AERO                                           
03032018     9  21.4   77  1013.3   50    6     AZUL AERO                                           
03032018    10  25.6   62  1013.2   70    7     AZUL AERO                                           
03032018    11  28.4   48  1012.5   20    6     AZUL AERO                                           
03032018    12  30.8   35  1011.8  360    7     AZUL AERO                                           
03032018    13  32.2   29  1011.0  340   15     AZUL AERO                                           
03032018    14  32.6   25  1010.6  360   17     AZUL AERO                                           
03032018    15  32.8   28  1010.0  360   13     AZUL AERO                                           
03032018    16  32.0   27  1009.6  360    9     AZUL AERO                                           
03032018    17  32.6   27  1009.1  360   11     AZUL AERO                                           
03032018    18  32.4   29  1008.1  360    4     AZUL AERO                                           
03032018    19  31.2   32  1008.1  360    7     AZUL AERO                                           
03032018    20  30.0   39  1008.2  360    6     AZUL AERO                                           
03032018    21  28.6   42  1008.6   50    9     AZUL AERO                                           
03032018    22  25.8   61  1009.6   50   20     AZUL AERO                                           
03032018    23  24.4   67  1009.7   50   20     AZUL AERO                                           
03032018     0  26.2   47  1010.9  340   20     BAHIA BLANCA AERO                                   
03032018     1  26.0   49  1011.0  340   22     BAHIA BLANCA AERO                                   
03032018     2  25.8   51  1011.0  340   20     BAHIA BLANCA AERO                                   
03032018     3  25.4   52  1010.7  340   22     BAHIA BLANCA AERO                                   
03032018     4  24.5   52  1010.6  340   22     BAHIA BLANCA AERO                                   
03032018     5  24.1   51  1010.5  340   24     BAHIA BLANCA AERO                                   
03032018     6  24.0   51  1010.2  340   22     BAHIA BLANCA AERO                                   
03032018     7  23.2   55  1010.7  340   20     BAHIA BLANCA AERO                                   
03032018     8  23.9   54  1011.6  290    9     BAHIA BLANCA AERO                                   
03032018     9  25.8   48  1011.6  340   15     BAHIA BLANCA AERO                                   
03032018    10  30.4   36  1011.2  340   28     BAHIA BLANCA AERO                                   
03032018    11  32.0   31  1011.0  320   28     BAHIA BLANCA AERO                                   
03032018    12  33.4   25  1010.6  340   26     BAHIA BLANCA AERO                                   
03032018    13  34.4   26  1009.7  290   24     BAHIA BLANCA AERO                                   
03032018    14  35.5   25  1008.9  340   26     BAHIA BLANCA AERO                                   
03032018    15  34.4   25  1008.1  340   24     BAHIA BLANCA AERO                                   
03032018    16  35.8   21  1007.1  340   28     BAHIA BLANCA AERO                                   
03032018    17  35.6   25  1006.5  340   24     BAHIA BLANCA AERO                                   
03032018    18  35.2   23  1006.1  360   22     BAHIA BLANCA AERO                                   
03032018    19  33.8   24  1006.1  340   22     BAHIA BLANCA AERO                                   
03032018    20  30.0   33  1006.6   20   13     BAHIA BLANCA AERO                                   
03032018    21  27.7   39  1006.9   20   15     BAHIA BLANCA AERO                                   
03032018    22  25.9   44  1007.2   20   17     BAHIA BLANCA AERO                                   
03032018    23  26.0   44  1007.3   20   17     BAHIA BLANCA AERO                                   
03032018     0  14.3   75  1494.0  290   13     BARILOCHE AERO                                      
03032018     1  14.6   68  1494.0  290   15     BARILOCHE AERO                                      
03032018     2  13.1   70  1492.0  290    9     BARILOCHE AERO                                      
03032018     3  11.6   74  1488.0  290   15     BARILOCHE AERO                                      
03032018     4  11.6   79  1485.0  290   11     BARILOCHE AERO                                      
03032018     5   7.1   83  1476.0  230    7     BARILOCHE AERO                                      
03032018     6   6.6   85  1473.0  180    6     BARILOCHE AERO                                      
03032018     7   7.0   87  1472.0    0    0     BARILOCHE AERO                                      
03032018     8   6.4   87  1474.0  180    6     BARILOCHE AERO                                      
03032018     9  11.9   70  1477.0    0    0     BARILOCHE AERO                                      
03032018    10  16.4   55  1478.0  290   24     BARILOCHE AERO                                      
03032018    11  18.1   49  1477.0  290   30     BARILOCHE AERO                                      
03032018    12  17.9   48  1469.0  290   35     BARILOCHE AERO                                      
03032018    13  19.6   41  1469.0  290   39     BARILOCHE AERO                                      
03032018    14  20.4   38  1464.0  290   37     BARILOCHE AERO                                      
03032018    15  21.2   36  1460.0  290   39     BARILOCHE AERO                                      
03032018    16  21.7   34  1458.0  290   41     BARILOCHE AERO                                      
03032018    17  21.4   34  1452.0  290   46     BARILOCHE AERO                                      
03032018    18  19.9   38  1456.0  290   50     BARILOCHE AERO                                      
03032018    19  18.2   43  1460.0  290   43     BARILOCHE AERO                                      
03032018    20  16.3   51  1461.0  290   39     BARILOCHE AERO                                      
03032018    21  15.2   56  1470.0  290   33     BARILOCHE AERO                                      
03032018    22  15.1   59  1479.0  290   31     BARILOCHE AERO                                      
03032018    23  14.9   63  1483.0  290   31     BARILOCHE AERO                                      
03032018     0 -11.9   89   985.2  140   15     BASE BELGRANO II                                    
03032018     3 -12.1   89   985.6  140   22     BASE BELGRANO II                                    
03032018     6 -11.3   86   986.2  140   24     BASE BELGRANO II                                    
03032018     9  -8.1   84   986.4  140   13     BASE BELGRANO II                                    
03032018    12  -7.5   88   986.7  140   13     BASE BELGRANO II                                    
03032018    15  -9.4   88   987.2  140   31     BASE BELGRANO II                                    
03032018    18  -9.0   92   988.1  110   19     BASE BELGRANO II                                    
03032018    21 -10.6   90   989.1  140   15     BASE BELGRANO II                                    
03032018     0  -2.7   89   986.7   70   19     BASE CARLINI (EX JUBANY)                            
03032018     2  -2.4   85   987.3   20   15     BASE CARLINI (EX JUBANY)                            
03032018     3  -2.0   86   987.8   20   13     BASE CARLINI (EX JUBANY)                            
03032018     4  -1.7   84   987.8  360    6     BASE CARLINI (EX JUBANY)                            
