Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
1/3/18-0:0:31,144,70,165,71,59,2,37.00,18.00,16,21,22
1/3/18-0:1:32,143,72,164,74,59,3,37.00,18.00,16,20,20
1/3/18-0:2:33,143,70,164,72,59,3,127.00,18.00,17,31,33
1/3/18-0:3:34,144,70,159,65,51,3,37.00,18.00,16,30,32
1/3/18-0:4:35,147,71,168,68,59,2,35.00,18.00,19,28,28
1/3/18-0:5:36,145,69,167,71,60,1,37.00,18.00,19,28,28
1/3/18-0:6:37,142,67,162,64,52,2,37.00,18.00,14,21,21
1/3/18-0:7:38,145,70,174,71,59,0,37.00,18.00,13,20,20
1/3/18-0:8:39,143,69,165,69,60,1,37.00,18.00,13,22,26
1/3/18-0:9:40,144,70,165,74,59,2,37.00,18.00,13,22,26
1/3/18-0:10:41,144,69,169,76,59,1,37.00,18.00,15,23,29
1/3/18-0:11:42,144,71,169,79,57,0,37.00,18.00,15,23,29
1/3/18-0:12:43,145,71,173,72,58,2,37.00,18.00,14,19,19
1/3/18-0:13:44,146,71,170,71,58,3,37.00,18.00,14,20,20
1/3/18-0:14:45,145,71,165,75,56,0,37.00,18.00,13,19,19
1/3/18-0:15:46,146,72,169,70,57,1,37.00,18.00,13,19,19
1/3/18-0:16:47,146,71,170,69,57,2,37.00,18.00,11,17,18
1/3/18-0:17:48,145,69,164,73,59,2,37.00,18.00,11,16,17
1/3/18-0:18:49,145,71,176,70,57,3,37.00,18.00,11,17,17
1/3/18-0:19:50,146,72,167,71,58,3,37.00,18.00,11,17,17
1/3/18-0:20:51,146,70,169,75,58,3,37.00,18.00,11,15,16
1/3/18-0:21:52,142,68,155,61,50,1,37.00,18.00,11,15,16
1/3/18-0:22:53,146,70,166,70,57,0,37.00,18.00,11,16,17
1/3/18-0:23:54,143,70,174,77,59,1,37.00,18.00,11,16,16
1/3/18-0:24:55,144,71,171,70,56,2,37.00,18.00,10,17,18
1/3/18-0:25:56,146,72,165,69,57,3,37.00,18.00,10,17,18
1/3/18-0:26:57,143,69,155,61,49,0,37.00,18.00,12,16,17
1/3/18-0:27:58,145,70,164,68,57,1,37.00,18.00,12,16,17
1/3/18-0:28:59,146,70,166,70,56,3,38.00,18.00,11,13,14
1/3/18-0:30:0,144,68,159,65,51,3,37.00,18.00,11,14,15
1/3/18-0:31:1,145,71,169,73,58,4,37.00,18.00,9,15,15
1/3/18-0:32:2,146,71,165,69,59,3,38.00,18.00,9,15,15
