Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
7/3/18-0:0:18,141,63,135,79,10,1,35.00,19.00,9,15,17
7/3/18-0:1:19,140,68,125,66,11,2,35.00,19.00,9,14,16
7/3/18-0:2:20,142,63,129,69,10,3,35.00,19.00,9,14,16
7/3/18-0:3:21,141,63,130,75,8,2,35.00,19.00,8,12,12
7/3/18-0:4:22,141,64,139,74,9,3,35.00,19.00,8,12,12
7/3/18-0:5:23,140,62,122,60,8,2,35.00,19.00,7,9,9
7/3/18-0:6:24,141,63,135,70,9,2,34.00,19.00,7,9,9
7/3/18-0:7:25,143,63,134,72,9,2,35.00,19.00,9,12,13
7/3/18-0:8:26,141,64,132,72,9,1,35.00,19.00,9,11,13
7/3/18-0:9:27,140,60,127,60,10,2,35.00,19.00,9,11,13
7/3/18-0:10:28,141,63,131,75,13,2,35.00,19.00,9,11,13
7/3/18-0:11:29,140,63,134,78,12,3,35.00,19.00,9,15,15
7/3/18-0:12:30,141,65,132,75,9,2,35.00,19.00,10,15,15
7/3/18-0:13:31,142,62,125,64,8,1,35.00,19.00,11,15,15
7/3/18-0:14:32,141,63,132,74,9,2,36.00,18.00,11,15,15
7/3/18-0:15:33,143,63,132,74,11,2,35.00,19.00,11,16,18
7/3/18-0:16:34,141,63,135,88,10,2,35.00,19.00,11,16,18
7/3/18-0:17:35,142,63,135,76,12,2,35.00,19.00,12,18,21
7/3/18-0:18:36,142,62,150,91,12,3,35.00,19.00,12,18,21
7/3/18-0:19:37,139,63,129,69,8,1,35.00,19.00,10,15,17
7/3/18-0:20:38,141,64,135,78,8,0,35.00,20.00,10,15,17
7/3/18-0:21:39,140,63,141,81,7,1,36.00,19.00,7,10,13
7/3/18-0:22:40,142,63,137,72,8,1,35.00,20.00,8,12,14
7/3/18-0:23:41,141,61,120,61,7,3,35.00,20.00,6,10,11
7/3/18-0:24:42,142,65,139,93,6,2,33.00,19.00,6,10,11
7/3/18-0:25:43,141,65,143,84,7,3,35.00,19.00,7,10,10
7/3/18-0:26:44,142,62,121,66,5,2,35.00,20.00,7,9,9
7/3/18-0:27:45,140,62,126,73,7,2,35.00,20.00,7,11,12
7/3/18-0:28:46,141,59,127,71,5,1,35.00,20.00,7,11,12
7/3/18-0:29:47,142,62,125,71,5,1,35.00,20.00,6,10,10
7/3/18-0:30:48,143,61,113,54,4,3,35.00,20.00,6,10,10
7/3/18-0:31:49,140,61,123,71,4,1,35.00,19.00,7,10,11
7/3/18-0:32:50,142,63,132,80,7,3,35.00,19.00,7,10,11
7/3/18-0:33:51,140,63,124,70,5,2,35.00,20.00,5,8,8
7/3/18-0:34:52,141,60,115,61,6,3,35.00,20.00,6,9,9
7/3/18-0:35:53,142,63,124,66,7,4,35.00,19.00,7,11,12
7/3/18-0:36:54,143,64,121,64,4,2,35.00,19.00,7,11,12
7/3/18-0:37:55,140,62,122,65,4,1,35.00,20.00,7,9,9
7/3/18-0:38:56,141,64,131,80,4,2,35.00,19.00,7,9,9
7/3/18-0:39:57,140,62,133,84,5,1,35.00,19.00,5,9,10
7/3/18-0:40:58,143,65,130,66,5,2,35.00,19.00,6,9,10
7/3/18-0:41:59,141,60,118,65,3,1,35.00,19.00,7,9,12
7/3/18-0:43:0,143,63,130,71,6,3,34.00,19.00,7,9,12
7/3/18-0:44:1,142,69,120,65,6,3,35.00,20.00,4,7,7
7/3/18-0:45:2,141,60,120,62,6,3,35.00,19.00,4,8,8
7/3/18-0:46:3,143,65,124,65,6,3,34.00,19.00,8,11,11
7/3/18-0:47:4,142,66,127,66,7,2,35.00,19.00,8,11,11
7/3/18-0:48:5,144,63,130,75,5,2,35.00,19.00,6,9,9
7/3/18-0:49:6,142,63,122,60,7,4,35.00,19.00,6,9,9
7/3/18-0:50:7,141,64,127,64,6,2,36.00,18.00,5,8,8
7/3/18-0:51:8,142,61,129,72,6,0,35.00,19.00,5,7,8
7/3/18-0:52:9,142,61,127,70,6,2,35.00,19.00,5,7,7
7/3/18-0:53:10,143,63,126,53,3,1,35.00,19.00,5,7,7
7/3/18-0:54:11,144,62,121,63,7,2,36.00,18.00,6,10,14
7/3/18-0:55:12,143,63,123,65,7,3,35.00,19.00,5,10,12
7/3/18-0:56:13,141,62,127,67,5,1,36.00,18.00,7,9,9
7/3/18-0:57:14,143,62,119,58,6,3,36.00,18.00,7,9,9
7/3/18-0:58:15,144,62,124,66,6,2,36.00,18.00,6,9,10
7/3/18-0:59:16,143,63,126,70,6,2,36.00,18.00,6,9,10
7/3/18-1:0:17,141,60,119,58,7,2,36.00,18.00,5,8,8
7/3/18-1:1:18,143,63,124,64,6,4,36.00,18.00,5,8,8
7/3/18-1:2:19,143,63,122,64,6,2,37.00,18.00,5,7,9
7/3/18-1:3:20,142,61,122,71,6,3,36.00,18.00,5,7,9
7/3/18-1:4:21,140,62,115,57,5,3,36.00,18.00,6,8,8
7/3/18-1:5:22,144,63,124,63,6,1,36.00,18.00,6,8,8
7/3/18-1:6:23,145,63,122,66,3,2,36.00,18.00,6,8,11
7/3/18-1:7:24,142,64,127,71,6,2,36.00,18.00,6,8,10
7/3/18-1:8:25,144,61,118,58,7,4,35.00,19.00,7,12,13
7/3/18-1:9:26,143,65,125,66,5,2,36.00,18.00,7,12,13
7/3/18-1:10:27,143,64,124,69,7,1,36.00,18.00,7,10,10
