Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
5/3/18-6:54:10,847,192,391,26.70,21.80,0.50,6.70
5/3/18-6:55:11,846,203,359,26.20,21.90,0.40,1.90
5/3/18-6:56:12,846,190,366,26.60,21.90,0.80,3.00
5/3/18-6:57:13,846,184,356,25.70,21.90,0.30,1.80
5/3/18-6:58:14,846,163,342,26.50,21.90,0.50,1.50
5/3/18-6:59:15,841,136,347,26.00,21.90,0.40,2.00
5/3/18-7:0:16,837,149,343,25.70,21.90,0.30,1.60
5/3/18-7:1:17,840,148,343,25.40,21.80,0.40,1.40
5/3/18-7:2:18,841,152,337,25.40,21.80,0.50,2.30
5/3/18-7:3:19,841,171,354,25.80,21.90,0.60,3.10
5/3/18-7:4:20,840,176,359,25.80,21.80,0.50,1.20
5/3/18-7:5:21,838,184,353,25.90,21.80,0.40,0.80
5/3/18-7:6:22,839,185,353,26.10,21.90,1.10,3.60
5/3/18-7:7:23,839,185,361,26.20,21.90,0.50,1.10
5/3/18-7:8:24,838,194,356,26.70,21.90,0.60,2.20
5/3/18-7:9:25,839,191,352,27.40,22.00,0.50,4.70
5/3/18-7:10:25,839,187,357,27.10,22.00,0.40,1.50
5/3/18-7:11:26,840,197,371,27.10,22.00,0.60,0.80
5/3/18-7:12:27,839,195,357,26.90,22.00,0.80,3.50
5/3/18-7:13:28,838,197,366,26.40,22.00,0.30,0.50
5/3/18-7:14:29,839,203,370,26.60,22.00,0.80,1.60
5/3/18-7:15:30,839,205,364,27.40,22.00,0.60,1.30
5/3/18-7:16:31,838,219,373,27.20,22.10,0.30,3.70
5/3/18-7:17:32,841,224,371,27.10,22.10,0.40,1.70
5/3/18-7:18:33,841,214,370,26.70,22.10,0.50,5.70
5/3/18-7:19:34,842,203,359,26.70,22.10,0.40,2.60
5/3/18-7:20:35,842,211,374,26.40,22.10,0.70,5.40
5/3/18-7:21:36,840,223,368,26.50,22.10,0.40,1.50
5/3/18-7:22:37,837,220,357,26.80,22.10,0.60,2.10
5/3/18-7:23:38,839,212,370,26.80,22.10,0.40,1.70
5/3/18-7:24:39,838,210,360,26.70,22.10,0.40,2.10
5/3/18-7:25:40,839,210,363,27.10,22.10,0.50,2.50
5/3/18-7:26:41,839,207,367,27.40,22.00,0.40,2.00
5/3/18-7:27:42,840,205,358,27.00,22.10,0.60,3.10
5/3/18-7:28:43,838,211,375,27.10,22.00,0.80,3.20
5/3/18-7:29:44,840,213,380,26.70,22.00,0.60,7.50
5/3/18-7:30:45,839,198,354,26.90,22.00,0.50,2.20
5/3/18-7:31:46,840,186,354,26.90,21.90,0.50,3.70
5/3/18-7:32:47,841,190,353,27.20,21.90,0.30,2.50
5/3/18-7:33:48,841,193,359,27.20,21.90,0.60,3.40
5/3/18-7:34:49,838,198,357,27.30,21.90,0.60,1.60
5/3/18-7:35:50,839,208,368,27.20,21.80,0.40,2.50
5/3/18-7:36:51,838,212,360,28.70,21.80,0.70,6.00
5/3/18-7:37:52,841,217,362,27.70,21.80,0.60,2.30
5/3/18-7:38:53,840,211,359,28.10,21.80,0.70,5.90
5/3/18-7:39:54,839,217,373,27.00,21.80,0.60,2.30
5/3/18-7:40:55,839,213,363,27.50,21.80,0.90,4.60
5/3/18-7:41:56,840,210,366,27.40,21.80,0.70,4.90
5/3/18-7:42:57,840,217,360,27.70,21.80,1.10,9.20
5/3/18-7:43:58,839,219,369,26.70,21.80,1.10,6.60
5/3/18-7:44:59,840,198,367,26.50,21.70,0.70,3.20
5/3/18-7:46:0,840,204,370,26.90,21.70,0.50,2.40
5/3/18-7:47:1,840,199,353,27.00,21.70,0.60,7.50
5/3/18-7:48:2,839,188,362,27.20,21.70,1.00,4.80
5/3/18-7:49:3,841,188,364,27.00,21.60,0.60,4.40
5/3/18-7:50:4,839,196,369,27.00,21.70,0.40,2.40
5/3/18-7:51:5,842,209,377,27.20,21.60,0.60,2.60
5/3/18-7:52:6,838,225,384,27.60,21.60,0.60,4.20
5/3/18-7:53:7,840,212,360,27.60,21.60,0.60,2.10
5/3/18-7:54:8,841,204,366,27.30,21.60,0.70,4.30
5/3/18-7:55:9,839,214,370,27.10,21.60,1.00,5.20
5/3/18-7:56:10,841,201,357,27.60,21.60,0.50,3.40
5/3/18-7:57:10,840,204,369,27.30,21.60,0.40,4.50
5/3/18-7:58:11,840,207,363,27.70,21.60,0.60,2.40
5/3/18-7:59:12,839,208,361,27.50,21.60,0.70,5.50
5/3/18-8:0:13,840,214,371,28.00,21.60,0.70,4.30
5/3/18-8:1:14,840,208,360,27.80,21.60,0.70,3.60
5/3/18-8:2:15,843,209,377,27.60,21.60,1.00,9.60
5/3/18-8:3:16,839,224,375,28.00,21.70,0.80,5.20
5/3/18-8:4:17,839,225,359,27.70,21.70,1.20,13.60
5/3/18-8:5:18,839,217,357,27.70,21.70,1.10,8.80
5/3/18-8:6:19,840,202,349,27.30,21.70,0.80,6.70
5/3/18-8:7:20,839,198,356,27.40,21.70,0.80,2.20
5/3/18-8:8:21,839,219,361,27.70,21.60,0.80,1.90
5/3/18-8:9:22,839,228,369,27.90,21.60,0.80,4.20
5/3/18-8:10:23,840,209,345,28.00,21.60,1.30,10.20
5/3/18-8:11:24,841,210,352,28.20,21.60,0.70,4.10
5/3/18-8:12:25,840,210,346,27.90,21.60,0.70,3.50
5/3/18-8:13:26,840,212,346,27.80,21.60,0.80,5.00
5/3/18-8:14:27,840,209,352,28.10,21.60,0.80,7.00
5/3/18-8:15:28,840,196,344,28.10,21.60,1.10,7.00
5/3/18-8:16:29,840,189,349,27.40,21.50,0.80,4.10
5/3/18-8:17:30,838,191,343,27.40,21.50,0.70,4.70
5/3/18-8:18:31,838,190,336,27.70,21.40,0.90,2.60
5/3/18-8:19:32,838,195,340,27.80,21.40,0.90,4.60
5/3/18-8:20:33,839,205,347,28.50,21.40,0.90,2.90
5/3/18-8:21:34,840,202,344,28.40,21.40,0.80,1.50
5/3/18-8:22:35,840,207,343,28.00,21.40,0.70,6.80
5/3/18-8:23:36,839,216,349,28.90,21.40,0.80,5.10
5/3/18-8:24:37,840,234,371,28.70,21.40,1.00,6.90
5/3/18-8:25:38,839,241,360,30.00,21.50,1.00,4.60
5/3/18-8:26:39,840,233,350,29.90,21.50,1.40,9.40
5/3/18-8:27:40,840,226,347,29.80,21.50,1.50,5.20
5/3/18-8:28:41,841,218,351,29.80,21.50,0.80,2.20
5/3/18-8:29:42,841,221,356,29.60,21.60,0.90,3.90
5/3/18-8:30:43,840,217,350,29.80,21.60,0.70,3.60
5/3/18-8:31:44,841,208,347,29.10,21.60,0.80,5.10
5/3/18-8:32:45,841,194,356,28.80,21.60,0.70,2.50
5/3/18-8:33:46,842,197,341,29.10,21.60,0.60,2.80
5/3/18-8:34:47,842,202,346,28.90,21.50,0.70,4.80
5/3/18-8:35:48,843,203,349,29.30,21.50,1.10,8.00
5/3/18-8:36:49,843,208,347,29.00,21.50,0.90,5.70
5/3/18-8:37:50,842,216,363,28.90,21.50,1.10,7.20
5/3/18-8:38:51,843,236,390,29.30,21.50,0.80,7.00
5/3/18-8:39:52,843,242,369,29.20,21.50,1.00,4.90
5/3/18-8:40:53,842,247,369,29.50,21.50,1.00,5.90
5/3/18-8:41:54,842,253,368,30.00,21.50,0.80,4.30
5/3/18-8:42:55,845,256,383,30.00,21.50,0.70,1.70
5/3/18-8:43:55,841,237,349,31.00,21.60,1.00,7.00
5/3/18-8:44:56,840,233,355,29.60,21.50,1.00,5.20
5/3/18-8:45:57,841,260,382,29.60,21.50,0.90,7.60
5/3/18-8:46:58,842,250,360,30.00,21.50,1.10,5.80
5/3/18-8:47:59,842,246,364,30.00,21.50,1.00,9.00
5/3/18-8:49:0,843,234,356,29.90,21.50,1.00,8.00
5/3/18-8:50:1,842,236,359,29.60,21.40,1.00,5.10
5/3/18-8:51:2,842,238,357,30.50,21.40,1.10,7.00
5/3/18-8:52:3,842,230,351,30.90,21.50,1.40,6.60
5/3/18-8:53:4,841,235,364,30.90,21.50,0.90,6.10
5/3/18-8:54:5,842,238,358,31.10,21.50,0.70,5.00
5/3/18-8:55:6,843,234,358,31.20,21.50,0.90,5.10
5/3/18-8:56:7,842,235,363,30.70,21.50,1.10,5.60
5/3/18-8:57:8,842,236,365,30.80,21.50,1.00,3.60
5/3/18-8:58:9,843,215,355,31.80,21.50,1.10,8.90
5/3/18-8:59:10,841,202,352,30.70,21.50,0.80,7.90
5/3/18-9:0:11,841,200,363,31.20,21.50,0.70,9.70
5/3/18-9:1:12,842,202,356,30.70,21.50,1.30,7.60
5/3/18-9:2:13,843,211,364,30.90,21.50,1.20,13.20
5/3/18-9:3:14,842,217,357,31.20,21.50,1.30,8.40
5/3/18-9:4:15,842,219,360,31.20,21.50,1.00,5.80
5/3/18-9:5:16,842,225,371,31.80,21.50,1.40,7.60
5/3/18-9:6:17,842,210,348,31.80,21.60,1.20,5.80
5/3/18-9:7:18,845,196,353,31.30,21.60,0.90,6.70
5/3/18-9:8:19,841,204,355,32.20,21.60,1.00,9.50
5/3/18-9:9:20,842,212,382,32.20,21.60,1.00,7.00
5/3/18-9:10:21,843,236,375,32.90,21.60,1.10,6.60
5/3/18-9:11:22,841,226,366,33.10,21.70,1.10,6.30
5/3/18-9:12:23,841,222,356,32.40,21.70,0.90,5.50
5/3/18-9:13:24,841,211,358,31.10,21.70,0.90,7.20
5/3/18-9:14:25,842,228,370,32.00,21.70,1.20,8.10
5/3/18-9:15:26,842,202,351,32.00,21.80,1.10,6.80
5/3/18-9:16:27,845,188,355,31.60,21.70,0.90,5.90
5/3/18-9:17:28,843,179,352,31.10,21.80,1.00,8.50
5/3/18-9:18:29,843,166,346,30.90,21.80,1.10,3.90
5/3/18-9:19:30,841,157,336,30.20,21.70,1.10,4.60
5/3/18-9:20:31,843,157,342,29.80,21.70,1.20,6.60
5/3/18-9:21:32,845,170,350,31.00,21.70,1.40,10.10
5/3/18-9:22:33,842,169,364,31.20,21.70,1.30,6.30
5/3/18-9:23:34,843,172,361,30.60,21.70,1.60,4.00
5/3/18-9:24:35,843,181,360,30.90,21.80,2.80,12.70
5/3/18-9:25:36,843,184,346,31.20,21.80,1.60,6.40
5/3/18-9:26:37,842,167,341,30.80,21.80,2.20,6.30
5/3/18-9:27:38,841,173,350,30.00,21.80,1.90,6.10
5/3/18-9:28:39,842,158,342,30.00,21.80,1.70,4.90
5/3/18-9:29:39,841,158,336,30.10,21.80,2.10,6.90
5/3/18-9:30:40,842,158,361,29.40,21.90,2.10,3.70
5/3/18-9:31:41,842,183,371,29.10,21.90,2.00,8.10
5/3/18-9:32:42,841,211,385,30.00,21.90,2.30,5.40
5/3/18-9:33:43,842,190,349,30.10,21.90,2.40,9.10
5/3/18-9:34:44,842,181,353,30.40,22.00,1.60,6.30
5/3/18-9:35:45,844,169,358,29.90,22.00,1.30,10.80
5/3/18-9:36:46,842,158,335,29.40,22.00,1.10,4.40
5/3/18-9:37:47,841,163,342,28.50,22.00,0.70,3.60
5/3/18-9:38:48,843,172,361,28.90,22.10,0.60,2.10
5/3/18-9:39:49,841,189,361,28.80,22.10,1.10,6.50
5/3/18-9:40:50,841,174,352,28.70,22.10,0.90,6.50
5/3/18-9:41:51,842,152,341,28.10,22.10,1.00,5.80
5/3/18-9:42:52,841,163,354,28.50,22.10,0.90,6.00
5/3/18-9:43:53,843,178,365,29.10,22.10,1.10,7.20
5/3/18-9:44:54,842,172,340,29.70,22.20,1.00,4.10
5/3/18-9:45:55,845,159,347,29.40,22.20,0.70,9.20
5/3/18-9:46:56,843,141,332,28.50,22.20,0.80,7.50
5/3/18-9:47:57,842,151,359,28.50,22.20,0.70,6.70
5/3/18-9:48:58,843,175,380,29.10,22.30,0.50,2.80
5/3/18-9:49:59,841,173,346,29.70,22.30,0.80,7.40
5/3/18-9:51:0,843,175,393,29.40,22.30,0.60,3.80
5/3/18-9:52:1,843,168,357,29.00,22.40,0.60,4.70
5/3/18-9:53:2,843,162,344,28.30,22.40,0.50,0.90
5/3/18-9:54:3,842,155,378,28.20,22.50,0.70,5.30
5/3/18-9:55:4,845,153,350,27.70,22.50,0.60,2.00
5/3/18-9:56:5,842,164,375,28.10,22.50,0.90,4.20
5/3/18-9:57:6,842,162,358,28.00,22.50,1.70,6.30
5/3/18-9:58:7,840,153,342,27.30,22.60,1.30,8.90
5/3/18-9:59:8,844,145,352,27.40,22.60,1.00,7.30
5/3/18-10:0:9,841,150,363,27.40,22.60,1.00,4.50
5/3/18-10:1:10,842,161,346,27.30,22.60,0.80,3.10
5/3/18-10:2:11,842,156,359,27.60,22.60,0.90,4.40
5/3/18-10:3:12,840,159,349,27.70,22.70,1.30,3.60
5/3/18-10:4:13,842,137,340,28.00,22.70,1.00,3.50
5/3/18-10:5:14,841,127,357,27.30,22.70,0.80,2.40
5/3/18-10:6:15,842,165,390,27.10,22.70,0.70,2.10
5/3/18-10:7:16,841,164,357,28.20,22.80,0.80,3.40
5/3/18-10:8:17,842,161,362,27.80,22.80,1.10,5.80
5/3/18-10:9:18,840,165,358,28.10,22.80,0.40,3.60
5/3/18-10:10:19,841,191,398,27.90,22.90,0.50,1.60
5/3/18-10:11:20,842,198,370,28.80,22.90,1.00,11.30
5/3/18-10:12:21,842,183,367,28.30,23.00,0.70,3.60
5/3/18-10:13:22,844,206,394,27.50,23.00,0.50,2.60
5/3/18-10:14:23,840,182,362,28.10,23.00,0.60,5.00
5/3/18-10:15:24,843,166,352,27.80,23.10,0.50,3.10
5/3/18-10:16:25,840,186,432,27.10,23.10,0.50,1.70
5/3/18-10:17:25,840,156,337,27.30,23.10,0.80,4.10
5/3/18-10:18:26,841,137,335,26.70,23.10,0.60,3.80
5/3/18-10:19:27,844,162,433,25.10,23.10,0.50,4.40
5/3/18-10:20:28,843,174,371,26.00,23.10,0.50,3.00
5/3/18-10:21:29,842,181,377,26.70,23.10,0.70,5.80
5/3/18-10:22:30,841,159,349,27.30,23.10,0.50,2.70
5/3/18-10:23:31,842,140,353,26.50,23.10,0.40,4.80
5/3/18-10:24:32,840,147,346,26.50,23.10,0.60,9.90
5/3/18-10:25:33,840,162,352,26.60,23.10,0.50,1.90
5/3/18-10:26:34,841,152,373,26.60,23.20,0.50,1.80
5/3/18-10:27:35,844,155,351,26.30,23.20,0.20,0.90
5/3/18-10:28:36,841,137,340,25.90,23.20,0.70,7.50
5/3/18-10:29:37,839,142,345,25.80,23.20,0.20,0.90
5/3/18-10:30:38,840,150,403,26.20,23.20,0.50,3.40
5/3/18-10:31:39,840,149,357,26.40,23.20,0.50,1.60
5/3/18-10:32:40,840,150,379,25.70,23.20,0.60,4.80
5/3/18-10:33:41,840,157,357,25.50,23.30,0.40,2.60
5/3/18-10:34:42,840,171,395,26.70,23.30,0.50,2.80
5/3/18-10:35:43,842,180,372,26.30,23.30,0.50,2.70
5/3/18-10:36:44,842,159,357,26.30,23.40,0.50,4.70
5/3/18-10:37:45,842,168,348,26.30,23.40,0.80,3.00
5/3/18-10:38:46,842,163,355,26.80,23.50,0.50,2.40
5/3/18-10:39:47,842,139,337,25.90,23.50,0.30,1.40
5/3/18-10:40:48,843,125,353,25.60,23.50,0.40,2.20
5/3/18-10:41:49,842,117,325,25.30,23.50,0.40,3.40
5/3/18-10:42:50,841,113,326,25.20,23.40,0.50,3.20
5/3/18-10:43:51,841,145,400,25.40,23.40,0.30,2.00
5/3/18-10:44:52,842,181,423,25.40,23.40,0.40,1.80
5/3/18-10:45:53,840,187,365,25.50,23.40,0.30,2.50
5/3/18-10:46:54,844,159,368,25.30,23.50,0.40,2.00
5/3/18-10:47:55,842,140,336,25.80,23.50,0.50,1.60
5/3/18-10:48:56,841,130,339,25.80,23.50,0.40,1.70
5/3/18-10:49:57,844,122,341,25.40,23.50,0.40,1.40
5/3/18-10:50:58,842,137,356,25.20,23.50,0.30,1.00
5/3/18-10:51:59,842,129,330,26.40,23.50,0.30,1.10
5/3/18-10:53:0,842,124,350,25.80,23.60,0.50,3.70
5/3/18-10:54:1,843,115,352,25.90,23.50,0.40,2.80
5/3/18-10:55:2,841,127,354,26.20,23.50,0.70,2.10
5/3/18-10:56:3,843,125,337,26.70,23.50,0.40,2.10
5/3/18-10:57:4,845,111,333,25.00,23.50,0.60,0.60
5/3/18-10:58:5,840,128,354,24.30,23.40,0.60,2.30
5/3/18-10:59:6,841,145,350,25.00,23.40,0.50,2.40
5/3/18-11:0:7,842,135,372,25.60,23.40,0.50,4.40
5/3/18-11:1:8,842,145,367,25.70,23.50,0.80,5.60
5/3/18-11:2:9,842,128,372,26.30,23.50,0.50,2.80
5/3/18-11:3:10,841,135,337,25.50,23.50,0.40,0.90
5/3/18-11:4:11,841,157,361,25.50,23.50,1.30,11.70
5/3/18-11:5:12,842,155,375,25.60,23.50,1.40,12.30
5/3/18-11:6:12,842,147,351,26.10,23.60,0.40,3.40
5/3/18-11:7:13,842,177,381,26.40,23.60,0.70,4.10
5/3/18-11:8:14,842,168,364,25.70,23.80,0.40,2.20
5/3/18-11:9:15,842,151,354,24.30,23.80,0.20,0.80
5/3/18-11:10:16,841,173,379,24.00,23.80,0.30,1.00
5/3/18-11:11:17,842,164,359,24.20,23.80,0.30,1.60
5/3/18-11:12:18,842,185,383,24.10,23.90,0.40,0.70
5/3/18-11:13:19,841,168,378,23.50,24.00,0.20,1.50
5/3/18-11:14:20,842,150,346,24.00,24.00,0.40,1.10
5/3/18-11:15:21,842,189,403,24.30,24.00,0.30,0.70
5/3/18-11:16:22,842,203,383,24.50,24.10,0.30,2.20
5/3/18-11:17:23,842,197,381,24.00,24.20,0.50,1.30
5/3/18-11:18:24,842,182,353,23.50,24.20,0.30,1.00
5/3/18-11:19:25,842,163,359,23.30,24.20,0.30,0.90
5/3/18-11:20:26,842,153,374,24.10,24.20,0.30,0.70
5/3/18-11:21:27,842,190,418,24.40,24.20,0.50,2.90
5/3/18-11:22:28,840,180,378,25.20,24.20,0.40,1.50
5/3/18-11:23:29,842,170,366,25.20,24.30,0.30,0.70
5/3/18-11:24:30,841,158,351,25.40,24.30,0.20,0.90
5/3/18-11:25:31,841,188,367,24.90,24.30,0.50,2.30
5/3/18-11:26:32,842,161,379,24.90,24.40,0.30,0.40
5/3/18-11:27:33,841,142,343,25.00,24.40,0.40,1.20
5/3/18-11:28:34,840,134,338,24.50,24.40,0.40,0.90
5/3/18-11:29:35,842,135,360,24.60,24.40,0.20,1.30
5/3/18-11:30:36,842,157,370,25.10,24.40,0.40,3.50
5/3/18-11:31:37,842,165,426,24.60,24.40,0.60,2.10
5/3/18-11:32:38,843,166,370,25.60,24.50,0.30,1.60
5/3/18-11:33:39,841,171,395,26.00,24.50,0.20,0.20
5/3/18-11:34:40,842,185,390,25.50,24.50,0.50,1.10
5/3/18-11:35:41,842,185,426,26.10,24.50,0.60,1.50
5/3/18-11:36:42,842,168,366,26.50,24.60,0.60,2.80
5/3/18-11:37:43,841,147,347,26.00,24.60,0.20,0.80
5/3/18-11:38:44,842,171,395,25.90,24.70,0.50,3.40
5/3/18-11:39:45,842,141,342,26.80,24.70,0.50,2.60
5/3/18-11:40:46,842,137,363,26.40,24.70,1.30,10.00
5/3/18-11:41:47,841,155,362,26.40,24.70,0.70,3.50
5/3/18-11:42:48,842,149,346,26.00,24.70,0.40,0.90
5/3/18-11:43:49,840,167,362,25.60,24.70,0.30,0.70
5/3/18-11:44:50,841,174,394,25.90,24.70,0.50,2.30
5/3/18-11:45:51,842,192,380,26.50,24.70,0.50,2.50
5/3/18-11:46:52,842,188,372,25.80,24.80,0.40,2.50
5/3/18-11:47:53,842,169,356,25.50,24.80,0.40,1.80
5/3/18-11:48:54,842,171,353,25.70,24.80,0.60,9.20
5/3/18-11:49:55,842,177,384,25.80,24.80,0.70,8.50
5/3/18-11:50:56,841,177,356,26.10,24.90,0.40,2.70
5/3/18-11:51:57,841,182,396,26.10,24.90,0.20,0.30
5/3/18-11:52:58,842,181,364,26.80,24.90,0.20,1.00
5/3/18-11:53:59,842,185,401,26.60,24.90,0.20,1.70
5/3/18-11:55:0,842,194,381,26.70,24.90,0.50,1.90
5/3/18-11:56:1,842,158,348,26.70,24.90,1.40,5.80
5/3/18-11:57:1,842,157,402,26.80,24.90,0.80,2.50
5/3/18-11:58:2,842,138,345,26.30,25.00,0.50,0.90
5/3/18-11:59:3,842,141,379,26.50,25.00,0.40,2.10
5/3/18-12:0:4,842,163,395,26.20,25.00,0.70,3.00
5/3/18-12:1:5,842,198,386,27.10,25.00,0.50,4.20
5/3/18-12:2:6,841,193,389,26.10,25.00,0.60,3.70
5/3/18-12:3:7,842,187,390,25.60,25.00,0.50,3.50
5/3/18-12:4:8,841,195,383,26.20,25.10,0.50,0.70
5/3/18-12:5:9,842,161,346,26.60,25.00,1.10,2.00
5/3/18-12:6:10,841,174,378,26.60,25.10,1.40,3.00
5/3/18-12:7:11,841,175,358,27.10,25.10,1.30,1.70
5/3/18-12:8:12,842,162,374,26.50,25.10,1.20,2.00
5/3/18-12:9:13,842,165,390,26.80,25.00,1.30,2.80
5/3/18-12:10:14,841,155,349,27.00,25.10,1.20,2.80
5/3/18-12:11:15,842,156,355,27.20,25.10,1.00,1.80
5/3/18-12:12:16,842,141,356,26.20,25.10,1.20,2.20
5/3/18-12:13:17,843,129,336,25.30,25.10,1.00,2.30
5/3/18-12:14:18,842,128,372,26.10,25.00,0.70,1.40
5/3/18-12:15:19,842,160,386,27.00,25.00,0.80,0.80
5/3/18-12:16:20,840,158,380,26.40,25.00,0.60,2.50
5/3/18-12:17:21,842,151,369,25.70,25.00,0.40,1.00
5/3/18-12:18:22,843,145,346,26.00,25.00,0.90,3.30
5/3/18-12:19:23,841,145,380,26.80,25.10,0.50,1.40
5/3/18-12:20:24,842,153,381,25.90,25.10,0.50,2.80
5/3/18-12:21:25,841,159,351,25.40,25.20,0.60,6.00
5/3/18-12:22:26,841,153,353,25.70,25.20,0.60,5.10
5/3/18-12:23:27,843,144,361,26.30,25.20,1.10,9.00
5/3/18-12:24:28,840,136,356,25.80,25.20,1.10,2.80
5/3/18-12:25:29,842,131,373,25.70,25.20,0.60,1.20
5/3/18-12:26:30,842,164,390,27.00,25.20,0.70,1.50
5/3/18-12:27:31,842,176,383,27.50,25.20,0.70,1.00
5/3/18-12:28:32,841,169,355,28.20,25.20,0.50,2.90
5/3/18-12:29:33,841,164,402,27.30,25.30,0.70,2.20
5/3/18-12:30:34,842,170,392,26.90,25.30,0.50,0.90
5/3/18-12:31:35,842,176,388,26.50,25.30,0.50,1.60
5/3/18-12:32:36,843,201,393,26.90,25.30,0.60,1.00
5/3/18-12:33:37,842,187,378,27.30,25.40,0.50,4.70
5/3/18-12:34:38,842,188,390,27.50,25.40,0.80,8.00
5/3/18-12:35:39,842,175,387,27.30,25.50,0.40,0.50
5/3/18-12:36:40,841,177,410,27.50,25.50,0.50,1.40
5/3/18-12:37:41,842,229,393,28.10,25.50,0.70,3.20
5/3/18-12:38:42,841,195,415,27.80,25.60,0.50,1.70
5/3/18-12:39:43,842,152,360,27.90,25.70,0.50,1.50
5/3/18-12:40:44,841,177,421,26.90,25.60,0.30,1.50
5/3/18-12:41:45,843,175,365,26.70,25.60,0.40,1.90
5/3/18-12:42:46,843,175,417,26.70,25.50,0.40,1.70
5/3/18-12:43:47,841,177,387,27.90,25.50,0.40,0.70
5/3/18-12:44:48,842,189,454,28.20,25.50,0.80,4.70
5/3/18-12:45:49,842,182,358,28.30,25.50,0.60,3.70
5/3/18-12:46:50,841,220,403,28.20,25.50,0.40,1.60
5/3/18-12:47:51,841,230,408,28.10,25.50,0.50,0.80
5/3/18-12:48:52,842,204,441,27.00,25.60,0.40,1.90
5/3/18-12:49:52,841,188,381,27.10,25.60,0.40,1.60
5/3/18-12:50:53,842,226,398,26.90,25.60,0.70,2.20
5/3/18-12:51:54,842,208,396,27.00,25.70,0.40,1.80
5/3/18-12:52:55,842,185,379,27.10,25.60,0.40,6.00
5/3/18-12:53:56,841,156,365,26.70,25.60,0.50,1.70
5/3/18-12:54:57,840,186,387,26.80,25.60,0.60,1.60
5/3/18-12:55:58,841,173,425,26.50,25.70,0.70,4.20
5/3/18-12:56:59,841,183,380,26.20,25.60,0.80,7.90
5/3/18-12:58:0,841,206,426,27.30,25.60,0.50,3.00
5/3/18-12:59:1,842,204,380,27.90,25.60,0.50,1.90
5/3/18-13:0:2,842,207,414,27.90,25.60,0.60,2.30
5/3/18-13:1:3,841,194,369,28.30,25.70,0.60,1.40
5/3/18-13:2:4,841,209,392,27.50,25.70,0.80,2.00
5/3/18-13:3:5,842,181,375,28.30,25.70,0.50,1.60
5/3/18-13:4:6,841,173,368,27.70,25.80,0.60,4.20
5/3/18-13:5:7,841,188,378,27.60,25.80,0.30,2.50
5/3/18-13:6:8,842,198,490,28.20,25.80,0.60,1.30
5/3/18-13:7:9,841,221,412,28.60,25.80,0.40,2.40
5/3/18-13:8:10,841,232,447,28.60,25.80,0.40,2.90
5/3/18-13:9:11,842,233,397,28.30,25.90,0.70,2.70
5/3/18-13:10:12,842,270,444,27.30,25.90,0.40,2.40
5/3/18-13:11:13,842,275,433,27.40,25.90,0.70,4.10
5/3/18-13:12:14,842,235,379,27.10,25.90,0.70,2.20
5/3/18-13:13:15,842,208,398,27.20,25.90,0.90,5.80
5/3/18-13:14:16,841,195,397,27.40,25.90,0.70,2.80
5/3/18-13:15:17,841,184,422,27.30,25.90,0.40,1.10
5/3/18-13:16:18,842,177,379,27.70,25.90,0.40,1.90
5/3/18-13:17:19,842,208,433,29.10,25.90,0.50,2.20
5/3/18-13:18:20,842,227,403,27.70,25.90,0.50,2.30
5/3/18-13:19:21,840,202,387,27.40,25.90,0.40,0.80
5/3/18-13:20:22,841,212,394,27.00,25.90,0.40,0.60
5/3/18-13:21:23,842,184,368,27.70,25.90,0.50,3.90
5/3/18-13:22:24,840,202,423,27.10,25.90,0.30,2.20
5/3/18-13:23:25,842,208,385,27.40,25.90,0.40,2.70
5/3/18-13:24:26,840,192,368,27.50,25.90,0.30,1.10
5/3/18-13:25:27,841,190,399,26.70,25.90,0.50,1.50
5/3/18-13:26:28,842,163,375,27.70,25.90,0.40,3.90
5/3/18-13:27:29,841,176,368,28.30,25.90,0.40,0.50
5/3/18-13:28:30,841,178,421,27.30,26.00,0.20,1.30
5/3/18-13:29:31,842,216,405,27.80,26.00,0.50,1.50
5/3/18-13:30:32,842,248,413,26.90,26.00,0.50,3.80
5/3/18-13:31:33,842,173,354,26.70,26.00,0.40,2.20
5/3/18-13:32:34,842,158,376,25.70,25.90,0.40,3.20
5/3/18-13:33:35,841,195,459,26.70,25.90,0.60,1.60
5/3/18-13:34:36,840,210,396,26.70,25.90,0.50,1.00
5/3/18-13:35:37,842,184,372,27.30,25.90,0.80,3.50
5/3/18-13:36:38,842,178,392,26.40,25.90,1.80,11.10
5/3/18-13:37:39,842,180,423,26.70,25.90,1.10,3.90
5/3/18-13:38:40,842,209,451,27.00,25.90,1.80,9.70
5/3/18-13:39:41,841,217,401,27.70,26.00,0.60,2.50
5/3/18-13:40:42,840,175,378,27.20,26.00,0.40,0.80
5/3/18-13:41:43,840,186,390,26.90,26.00,0.30,0.30
5/3/18-13:42:44,840,151,361,27.00,26.10,0.80,1.70
5/3/18-13:43:44,840,146,425,27.60,26.10,0.30,1.30
5/3/18-13:44:45,841,183,431,27.40,26.10,0.50,1.40
5/3/18-13:45:46,839,214,423,27.70,26.10,0.40,0.60
5/3/18-13:46:47,839,279,481,26.70,26.10,0.40,1.50
5/3/18-13:47:48,840,278,435,27.00,26.20,0.30,1.40
5/3/18-13:48:49,841,277,421,26.90,26.20,0.50,0.70
5/3/18-13:49:50,841,251,411,27.00,26.20,0.50,1.40
